accepted_fill_count,attempted_fill_count,capital,crossings_per_hour,fees_paid,fills,force_close_inventory_notional,funding_paid,grid_num,gross_grid_pnl,inventory_drag,inventory_drag_ratio,market_group,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,net_capacity_per_hour,net_pnl,pair_completion_count,profile,quote_volume_per_hour,rejected_fill_count,reversal_ratio,scenario,seed,seed_fee,split,step_pct,stop_exit_cost,stopped_reason,symbol,total_cost,total_pnl,trade_count_per_hour,unrealized_pnl,window_end,window_key,window_kind,window_start,year_month,zero_activity_ratio
23,34,500.0,6.0,0.4590976999744055,23,0.0,-0.052569423018827985,4,6.650495347446923,0.0,0.0,US_STOCK,4.98503709794786,0.009970074195895719,0.5409352000000001,1128,0.03627018771462798,6.243967070491346,11,N20,5798889.318399999,11,0.4827586206896552,MAKER_PROMO_OFF,3,0.0,Validation,0.00706760128577133,0.05224501475000001,window_force_close,SNDKUSDT,0.45877329170557757,6.243967070491346,17179.0,0,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,WEEKEND,2026-06-26T20:00:00+00:00,2026-06,0.0
26,40,500.0,6.0,0.5514552254860716,26,0.0,-0.052569423018827985,4,7.653494932007926,0.0,0.0,US_STOCK,4.98503709794786,0.009970074195895719,0.5409352000000001,1125,0.03627018771462798,7.154609129540683,12,N20,5798889.318399999,14,0.4827586206896552,MAKER_PROMO_OFF,10,0.0,Validation,0.00706760128577133,0.09404102655000002,window_force_close,SNDKUSDT,0.5929268290172436,7.154609129540683,17179.0,0,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,WEEKEND,2026-06-26T20:00:00+00:00,2026-06,0.0
24,38,500.0,6.0,0.5175445452832934,24,0.0,-0.052569423018827985,4,6.988351403007965,0.0,0.0,US_STOCK,4.963037097947858,0.009926074195895716,0.5409352000000001,1127,0.03627018771462798,6.5233762807435,11,N20,5798889.318399999,14,0.4827586206896552,MAKER_PROMO_OFF,17,0.0,Validation,0.00706760128577133,0.09404102655000002,window_force_close,SNDKUSDT,0.5590161488144654,6.5233762807435,17179.0,0,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,WEEKEND,2026-06-26T20:00:00+00:00,2026-06,0.0
26,36,500.0,6.0,0.5514552254860716,26,0.0,-0.052569423018827985,4,7.653494932007926,0.0,0.0,US_STOCK,4.875374691420591,0.009750749382841182,0.5409352000000001,1128,0.03627018771462798,7.154609129540683,12,N20,5798889.318399999,10,0.4827586206896552,MAKER_PROMO_OFF,31,0.0,Validation,0.00706760128577133,0.09404102655000002,window_force_close,SNDKUSDT,0.5929268290172436,7.154609129540683,17179.0,0,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,WEEKEND,2026-06-26T20:00:00+00:00,2026-06,0.0
26,40,500.0,6.0,0.5514552254860716,26,0.0,-0.052569423018827985,4,7.653494932007926,0.0,0.0,US_STOCK,4.963037097947858,0.009926074195895716,0.5411328000000001,1128,0.03627018771462798,7.154609129540683,12,N20,5798889.318399999,14,0.4827586206896552,MAKER_PROMO_OFF,59,0.0,Validation,0.00706760128577133,0.09404102655000002,window_force_close,SNDKUSDT,0.5929268290172436,7.154609129540683,17179.0,0,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,WEEKEND,2026-06-26T20:00:00+00:00,2026-06,0.0
26,33,500.0,6.0,0.5514552254860716,26,0.0,-0.052569423018827985,4,7.653494932007926,0.0,0.0,US_STOCK,4.963037097947858,0.009926074195895716,0.5409352000000001,1128,0.03627018771462798,7.154609129540683,12,N20,5798889.318399999,7,0.4827586206896552,MAKER_PROMO_OFF,97,0.0,Validation,0.00706760128577133,0.09404102655000002,window_force_close,SNDKUSDT,0.5929268290172436,7.154609129540683,17179.0,0,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,WEEKEND,2026-06-26T20:00:00+00:00,2026-06,0.0
8,10,500.0,6.666666666666667,0.0820747896042266,8,0.0,0.07476361395208937,4,-1.2787771390773561,0.0,0.0,US_STOCK,3.661453998057417,0.007322907996114834,0.3893098,178,0.03359814190514369,-1.435615542633672,3,N20,10239433.921900002,2,0.4827586206896552,PRIMARY_ZERO_MAKER,3,0.0,Final_OOS,0.007067601285771552,0.0820747896042266,stop_loss_upper,SNDKUSDT,0.23891319316054255,-1.435615542633672,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,11,500.0,6.666666666666667,0.0820747896042266,8,0.0,0.07476361395208937,4,-1.2787771390773561,0.0,0.0,US_STOCK,3.661453998057417,0.007322907996114834,0.3927836,178,0.03359814190514369,-1.435615542633672,3,N20,10239433.921900002,3,0.4827586206896552,PRIMARY_ZERO_MAKER,10,0.0,Final_OOS,0.007067601285771552,0.0820747896042266,stop_loss_upper,SNDKUSDT,0.23891319316054255,-1.435615542633672,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,10,500.0,6.666666666666667,0.0820747896042266,8,0.0,0.07476361395208937,4,-1.2787771390773561,0.0,0.0,US_STOCK,3.661453998057417,0.007322907996114834,0.3893076,177,0.03359814190514369,-1.435615542633672,3,N20,10239433.921900002,2,0.4827586206896552,PRIMARY_ZERO_MAKER,17,0.0,Final_OOS,0.007067601285771552,0.0820747896042266,stop_loss_upper,SNDKUSDT,0.23891319316054255,-1.435615542633672,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,15,500.0,6.666666666666667,0.0820747896042266,8,0.0,0.07476361395208937,4,-1.2787771390773561,0.0,0.0,US_STOCK,3.661453998057417,0.007322907996114834,0.38873779999999997,177,0.03359814190514369,-1.435615542633672,3,N20,10239433.921900002,7,0.4827586206896552,PRIMARY_ZERO_MAKER,31,0.0,Final_OOS,0.007067601285771552,0.0820747896042266,stop_loss_upper,SNDKUSDT,0.23891319316054255,-1.435615542633672,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,16,500.0,6.666666666666667,0.0820747896042266,8,0.0,0.07476361395208937,4,-1.2787771390773561,0.0,0.0,US_STOCK,3.661453998057417,0.007322907996114834,0.3927836,177,0.03359814190514369,-1.435615542633672,3,N20,10239433.921900002,8,0.4827586206896552,PRIMARY_ZERO_MAKER,59,0.0,Final_OOS,0.007067601285771552,0.0820747896042266,stop_loss_upper,SNDKUSDT,0.23891319316054255,-1.435615542633672,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,9,500.0,6.666666666666667,0.0820747896042266,8,0.0,0.07476361395208937,4,-1.2787771390773561,0.0,0.0,US_STOCK,3.661453998057417,0.007322907996114834,0.38873779999999997,178,0.03359814190514369,-1.435615542633672,3,N20,10239433.921900002,1,0.4827586206896552,PRIMARY_ZERO_MAKER,97,0.0,Final_OOS,0.007067601285771552,0.0820747896042266,stop_loss_upper,SNDKUSDT,0.23891319316054255,-1.435615542633672,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,24,500.0,6.666666666666667,0.12329666819915659,8,0.0,0.07476361395208937,4,-1.5247555294996342,0.0,0.0,US_STOCK,3.948654267074625,0.00789730853414925,0.3927836,178,0.03359814190514369,-1.72281581165088,3,N20,10239433.921900002,16,0.4827586206896552,EXECUTION_STRESS,3,0.0,Final_OOS,0.007067601285771552,0.12329666819915659,stop_loss_upper,SNDKUSDT,0.32135695035040257,-1.72281581165088,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,13,500.0,6.666666666666667,0.12329666819915659,8,0.0,0.07476361395208937,4,-1.5247555294996342,0.0,0.0,US_STOCK,3.948654267074625,0.00789730853414925,0.3927836,178,0.03359814190514369,-1.72281581165088,3,N20,10239433.921900002,5,0.4827586206896552,EXECUTION_STRESS,10,0.0,Final_OOS,0.007067601285771552,0.12329666819915659,stop_loss_upper,SNDKUSDT,0.32135695035040257,-1.72281581165088,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,12,500.0,6.666666666666667,0.12329666819915659,8,0.0,0.07476361395208937,4,-1.5247555294996342,0.0,0.0,US_STOCK,3.948654267074625,0.00789730853414925,0.3893098,177,0.03359814190514369,-1.72281581165088,3,N20,10239433.921900002,4,0.4827586206896552,EXECUTION_STRESS,17,0.0,Final_OOS,0.007067601285771552,0.12329666819915659,stop_loss_upper,SNDKUSDT,0.32135695035040257,-1.72281581165088,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,18,500.0,6.666666666666667,0.12329666819915659,8,0.0,0.07476361395208937,4,-1.5247555294996342,0.0,0.0,US_STOCK,3.948654267074625,0.00789730853414925,0.3927836,177,0.03359814190514369,-1.72281581165088,3,N20,10239433.921900002,10,0.4827586206896552,EXECUTION_STRESS,31,0.0,Final_OOS,0.007067601285771552,0.12329666819915659,stop_loss_upper,SNDKUSDT,0.32135695035040257,-1.72281581165088,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,24,500.0,6.666666666666667,0.12329666819915659,8,0.0,0.07476361395208937,4,-1.5247555294996342,0.0,0.0,US_STOCK,3.948654267074625,0.00789730853414925,0.3916814,174,0.03359814190514369,-1.72281581165088,3,N20,10239433.921900002,16,0.4827586206896552,EXECUTION_STRESS,59,0.0,Final_OOS,0.007067601285771552,0.12329666819915659,stop_loss_upper,SNDKUSDT,0.32135695035040257,-1.72281581165088,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,12,500.0,6.666666666666667,0.12329666819915659,8,0.0,0.07476361395208937,4,-1.5247555294996342,0.0,0.0,US_STOCK,3.948654267074625,0.00789730853414925,0.38873779999999997,176,0.03359814190514369,-1.72281581165088,3,N20,10239433.921900002,4,0.4827586206896552,EXECUTION_STRESS,97,0.0,Final_OOS,0.007067601285771552,0.12329666819915659,stop_loss_upper,SNDKUSDT,0.32135695035040257,-1.72281581165088,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,10,500.0,6.666666666666667,0.22737648701314067,8,0.0,0.07476361395208937,4,-1.3607699358847958,0.0,0.0,US_STOCK,3.7578488312632605,0.007515697662526521,0.3893098,178,0.030931475238477012,-1.6629100368500258,3,N20,10239433.921900002,2,0.4827586206896552,MAKER_PROMO_OFF,3,0.0,Final_OOS,0.007067601285771552,0.08211578600263032,stop_loss_upper,SNDKUSDT,0.38425588696786034,-1.6629100368500258,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,11,500.0,6.666666666666667,0.22737648701314067,8,0.0,0.07476361395208937,4,-1.3607699358847958,0.0,0.0,US_STOCK,3.7578488312632605,0.007515697662526521,0.3927836,178,0.030931475238477012,-1.6629100368500258,3,N20,10239433.921900002,3,0.4827586206896552,MAKER_PROMO_OFF,10,0.0,Final_OOS,0.007067601285771552,0.08211578600263032,stop_loss_upper,SNDKUSDT,0.38425588696786034,-1.6629100368500258,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,10,500.0,6.666666666666667,0.22737648701314067,8,0.0,0.07476361395208937,4,-1.3607699358847958,0.0,0.0,US_STOCK,3.7578488312632605,0.007515697662526521,0.3893076,177,0.030931475238477012,-1.6629100368500258,3,N20,10239433.921900002,2,0.4827586206896552,MAKER_PROMO_OFF,17,0.0,Final_OOS,0.007067601285771552,0.08211578600263032,stop_loss_upper,SNDKUSDT,0.38425588696786034,-1.6629100368500258,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,15,500.0,6.666666666666667,0.22737648701314067,8,0.0,0.07476361395208937,4,-1.3607699358847958,0.0,0.0,US_STOCK,3.7578488312632605,0.007515697662526521,0.38873779999999997,177,0.030931475238477012,-1.6629100368500258,3,N20,10239433.921900002,7,0.4827586206896552,MAKER_PROMO_OFF,31,0.0,Final_OOS,0.007067601285771552,0.08211578600263032,stop_loss_upper,SNDKUSDT,0.38425588696786034,-1.6629100368500258,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,16,500.0,6.666666666666667,0.22737648701314067,8,0.0,0.07476361395208937,4,-1.3607699358847958,0.0,0.0,US_STOCK,3.7578488312632605,0.007515697662526521,0.3927836,177,0.030931475238477012,-1.6629100368500258,3,N20,10239433.921900002,8,0.4827586206896552,MAKER_PROMO_OFF,59,0.0,Final_OOS,0.007067601285771552,0.08211578600263032,stop_loss_upper,SNDKUSDT,0.38425588696786034,-1.6629100368500258,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
8,9,500.0,6.666666666666667,0.22737648701314067,8,0.0,0.07476361395208937,4,-1.3607699358847958,0.0,0.0,US_STOCK,3.7578488312632605,0.007515697662526521,0.38873779999999997,178,0.030931475238477012,-1.6629100368500258,3,N20,10239433.921900002,1,0.4827586206896552,MAKER_PROMO_OFF,97,0.0,Final_OOS,0.007067601285771552,0.08211578600263032,stop_loss_upper,SNDKUSDT,0.38425588696786034,-1.6629100368500258,31405.0,0,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,WEEKEND,2026-07-02T20:00:00+00:00,2026-07,0.0
79,113,500.0,1.2105263157894737,0.04953843126498263,79,0.0,0.01594603395,20,-1.6480579995612175,0.0,0.0,US_STOCK,2.673440940411531,0.0053468818808230624,0.19386900000000004,211,0.0006412133171142856,-1.7135424647762,37,N100,7423717.793799998,34,0.4482758620689655,PRIMARY_ZERO_MAKER,3,0.0,Final_OOS,0.001239147957616149,0.04953843126498263,stop_loss_upper,SNDKUSDT,0.11502289647996526,-1.7135424647762,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
78,124,500.0,1.2105263157894737,0.0396307450119861,78,0.0,0.021261378600000002,20,-1.0935102300221935,0.0,0.0,US_STOCK,2.111472110263814,0.0042229442205276285,0.19142200000000004,211,0.0006412133171142856,-1.1544023536341796,37,N100,7423717.793799998,46,0.4482758620689655,PRIMARY_ZERO_MAKER,10,0.0,Final_OOS,0.001239147957616149,0.0396307450119861,stop_loss_upper,SNDKUSDT,0.10052286862397221,-1.1544023536341796,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
73,120,500.0,1.2105263157894737,0.04953843126498263,73,0.0,0.021261378600000002,20,-1.6409350847732143,0.0,0.0,US_STOCK,2.586152302509862,0.0051723046050197235,0.19386900000000004,210,0.0006412133171142856,-1.711734894638197,34,N100,7423717.793799998,47,0.4482758620689655,PRIMARY_ZERO_MAKER,17,0.0,Final_OOS,0.001239147957616149,0.04953843126498263,stop_loss_upper,SNDKUSDT,0.12033824112996526,-1.711734894638197,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
79,116,500.0,1.2105263157894737,0.029723058758989573,79,0.0,0.021261378600000002,20,-0.6585827155054131,0.0,0.0,US_STOCK,1.6949292146398087,0.0033898584292796174,0.19142200000000004,211,0.0006412133171142856,-0.7095671528644028,38,N100,7423717.793799998,37,0.4482758620689655,PRIMARY_ZERO_MAKER,31,0.0,Final_OOS,0.001239147957616149,0.029723058758989573,stop_loss_upper,SNDKUSDT,0.08070749611797914,-0.7095671528644028,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
70,128,500.0,1.2105263157894737,0.0396307450119861,70,0.0,0.01594603395,20,-1.2230499673903956,0.0,0.0,US_STOCK,2.1410721102638144,0.004282144220527629,0.15509520000000002,243,0.0006412133171142856,-1.2786267463523817,33,N100,7423717.793799998,58,0.4482758620689655,PRIMARY_ZERO_MAKER,59,0.0,Final_OOS,0.001239147957616149,0.0396307450119861,stop_loss_upper,SNDKUSDT,0.0952075239739722,-1.2786267463523817,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
76,120,500.0,1.2105263157894737,0.0396307450119861,76,0.0,0.01594603395,20,-1.1238807421625396,0.0,0.0,US_STOCK,2.111472110263814,0.0042229442205276285,0.191353,211,0.0006412133171142856,-1.1794575211245257,36,N100,7423717.793799998,44,0.4482758620689655,PRIMARY_ZERO_MAKER,97,0.0,Final_OOS,0.001239147957616149,0.0396307450119861,stop_loss_upper,SNDKUSDT,0.0952075239739722,-1.1794575211245257,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
68,162,500.0,1.2105263157894737,0.05953519761415994,68,0.0,0.01594603395,20,-1.4304712547963117,0.0,0.0,US_STOCK,2.3374386623420498,0.0046748773246841,0.19154600000000002,211,0.0006412133171142856,-1.5059524863604716,32,N100,7423717.793799998,94,0.4482758620689655,EXECUTION_STRESS,3,0.0,Final_OOS,0.001239147957616149,0.05953519761415994,stop_loss_upper,SNDKUSDT,0.1350164291783199,-1.5059524863604716,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
68,169,500.0,1.2105263157894737,0.05953519761415994,68,0.0,0.021261378600000002,20,-1.3457134300592068,0.0,0.0,US_STOCK,2.250270781029225,0.0045005415620584495,0.191236,210,0.0006412133171142856,-1.4265100062733669,32,N100,7423717.793799998,101,0.4482758620689655,EXECUTION_STRESS,10,0.0,Final_OOS,0.001239147957616149,0.05953519761415994,stop_loss_upper,SNDKUSDT,0.1403317738283199,-1.4265100062733669,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
60,158,500.0,1.2105263157894737,0.05953519761415994,60,0.0,0.021261378600000002,20,-1.480143186656401,0.0,0.0,US_STOCK,2.2797500244403803,0.004559500048880761,0.15509520000000002,210,0.0006412133171142856,-1.560939762870561,28,N100,7423717.793799998,98,0.4482758620689655,EXECUTION_STRESS,17,0.0,Final_OOS,0.001239147957616149,0.05953519761415994,stop_loss_upper,SNDKUSDT,0.1403317738283199,-1.560939762870561,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
64,152,500.0,1.2105263157894737,0.05953519761415994,64,0.0,0.01594603395,20,-1.491859479974187,0.0,0.0,US_STOCK,2.349487321062423,0.004698974642124846,0.15509520000000002,245,0.0006412133171142856,-1.567340711538347,30,N100,7423717.793799998,88,0.4482758620689655,EXECUTION_STRESS,31,0.0,Final_OOS,0.001239147957616149,0.05953519761415994,stop_loss_upper,SNDKUSDT,0.1350164291783199,-1.567340711538347,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
58,164,500.0,1.2105263157894737,0.05953519761415994,58,0.0,0.01594603395,20,-1.5030348673311666,0.0,0.0,US_STOCK,2.2797500244403803,0.004559500048880761,0.15509520000000002,279,0.0006412133171142856,-1.5785160988953266,27,N100,7423717.793799998,106,0.4482758620689655,EXECUTION_STRESS,59,0.0,Final_OOS,0.001239147957616149,0.05953519761415994,stop_loss_upper,SNDKUSDT,0.1350164291783199,-1.5785160988953266,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
65,162,500.0,1.2105263157894737,0.044651398210619954,65,0.0,0.01594603395,20,-0.907762210930553,0.0,0.0,US_STOCK,1.7704003536501915,0.003540800707300383,0.191579,211,0.0006412133171142856,-0.968359643091173,31,N100,7423717.793799998,97,0.4482758620689655,EXECUTION_STRESS,97,0.0,Final_OOS,0.001239147957616149,0.044651398210619954,stop_loss_upper,SNDKUSDT,0.10524883037123992,-0.968359643091173,26456.0,0,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,WEEKEND,2026-07-10T20:00:00+00:00,2026-07,0.0
6,9,500.0,2.0,0.12459032213334742,6,0.0,-0.12808327152324128,3,-3.1744116650044454,0.0,0.0,US_STOCK,5.324937356582657,0.010649874713165313,0.49563719999999994,2785,0.013963621638535224,-3.1709187156145515,2,N20,26665148.207999997,3,0.41379310344827586,PRIMARY_ZERO_MAKER,3,0.0,Final_OOS,0.008239810819267612,0.12459032213334742,stop_loss_upper,SNDKUSDT,0.12109737274345356,-3.1709187156145515,71050.0,0,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,WEEKEND,2026-07-17T20:00:00+00:00,2026-07,0.0
6,8,500.0,2.0,0.12459032213334742,6,0.0,-0.12808327152324128,3,-3.1744116650044454,0.0,0.0,US_STOCK,5.324937356582657,0.010649874713165313,0.49563719999999994,2785,0.013963621638535224,-3.1709187156145515,2,N20,26665148.207999997,2,0.41379310344827586,PRIMARY_ZERO_MAKER,10,0.0,Final_OOS,0.008239810819267612,0.12459032213334742,stop_loss_upper,SNDKUSDT,0.12109737274345356,-3.1709187156145515,71050.0,0,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,WEEKEND,2026-07-17T20:00:00+00:00,2026-07,0.0
6,14,500.0,2.0,0.12459032213334742,6,0.0,-0.12808327152324128,3,-3.1744116650044454,0.0,0.0,US_STOCK,5.324937356582657,0.010649874713165313,0.49563719999999994,2782,0.013963621638535224,-3.1709187156145515,2,N20,26665148.207999997,8,0.41379310344827586,PRIMARY_ZERO_MAKER,17,0.0,Final_OOS,0.008239810819267612,0.12459032213334742,stop_loss_upper,SNDKUSDT,0.12109737274345356,-3.1709187156145515,71050.0,0,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,WEEKEND,2026-07-17T20:00:00+00:00,2026-07,0.0
6,9,500.0,2.0,0.12459032213334742,6,0.0,-0.12808327152324128,3,-3.1744116650044454,0.0,0.0,US_STOCK,5.324937356582657,0.010649874713165313,0.49563719999999994,2785,0.013963621638535224,-3.1709187156145515,2,N20,26665148.207999997,3,0.41379310344827586,PRIMARY_ZERO_MAKER,31,0.0,Final_OOS,0.008239810819267612,0.12459032213334742,stop_loss_upper,SNDKUSDT,0.12109737274345356,-3.1709187156145515,71050.0,0,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,WEEKEND,2026-07-17T20:00:00+00:00,2026-07,0.0
6,8,500.0,2.0,0.12459032213334742,6,0.0,-0.12808327152324128,3,-3.1744116650044454,0.0,0.0,US_STOCK,5.324937356582657,0.010649874713165313,0.49563719999999994,2784,0.013963621638535224,-3.1709187156145515,2,N20,26665148.207999997,2,0.41379310344827586,PRIMARY_ZERO_MAKER,59,0.0,Final_OOS,0.008239810819267612,0.12459032213334742,stop_loss_upper,SNDKUSDT,0.12109737274345356,-3.1709187156145515,71050.0,0,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,WEEKEND,2026-07-17T20:00:00+00:00,2026-07,0.0
6,9,500.0,2.0,0.12459032213334742,6,0.0,-0.12808327152324128,3,-3.1744116650044454,0.0,0.0,US_STOCK,5.324937356582657,0.010649874713165313,0.49563719999999994,2785,0.013963621638535224,-3.1709187156145515,2,N20,26665148.207999997,3,0.41379310344827586,PRIMARY_ZERO_MAKER,97,0.0,Final_OOS,0.008239810819267612,0.12459032213334742,stop_loss_upper,SNDKUSDT,0.12109737274345356,-3.1709187156145515,71050.0,0,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,WEEKEND,2026-07-17T20:00:00+00:00,2026-07,0.0
4,10,500.0,2.0,0.18716553137664452,4,0.0,-0.12808327152324128,3,-4.554025534680832,0.0,0.0,US_STOCK,5.760910134657151,0.011521820269314302,0.49563719999999994,2784,0.013963621638535224,-4.613107794534235,1,N20,26665148.207999997,6,0.41379310344827586,EXECUTION_STRESS,3,0.0,Final_OOS,0.008239810819267612,0.18716553137664452,stop_loss_upper,SNDKUSDT,0.24624779123004775,-4.613107794534235,71050.0,0,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,WEEKEND,2026-07-17T20:00:00+00:00,2026-07,0.0
