allowed,code,crossings_per_hour,long_signal_allowed,long_signal_reasons,market_group,net_capacity_per_hour,profile,quote_volume_per_hour,reason,reversal_ratio,scenario,split,spread_to_step_ratio,symbol,trade_count_per_hour,window_key,zero_activity_ratio
True,PASSED,4.5,,,US_STOCK,0.031288712966761986,N20,7733453.662900001,,0.4482758620689655,EXECUTION_STRESS,Validation,0.02173585274864123,MUUSDT,18346.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,0.0
True,PASSED,4.5,,,US_STOCK,0.029488712966761983,N20,7733453.662900001,,0.4482758620689655,MAKER_PROMO_OFF,Validation,0.02173585274864123,MUUSDT,18346.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,0.0
True,PASSED,9.666666666666666,,,US_STOCK,0.061203352429124995,N20,7384273.5611,,0.4827586206896552,PRIMARY_ZERO_MAKER,Validation,0.028298144152902157,MUUSDT,23333.0,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,9.666666666666666,,,US_STOCK,0.061203352429124995,N20,7384273.5611,,0.4827586206896552,EXECUTION_STRESS,Validation,0.028298144152902157,MUUSDT,23333.0,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
False,VIABILITY_BLOCKED,0.0,,,US_STOCK,0.0,N20,7384273.5611,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),0.4827586206896552,MAKER_PROMO_OFF,Validation,0.02173585274864385,MUUSDT,23333.0,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,2.526315789473684,,,US_STOCK,0.0012705548402939901,N100,7384273.5611,,0.4827586206896552,PRIMARY_ZERO_MAKER,Validation,0.16140122635937731,MUUSDT,23333.0,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,2.526315789473684,,,US_STOCK,0.0012705548402939901,N100,7384273.5611,,0.4827586206896552,EXECUTION_STRESS,Validation,0.16140122635937731,MUUSDT,23333.0,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,2.526315789473684,,,US_STOCK,0.00026002852450451625,N100,7384273.5611,,0.4827586206896552,MAKER_PROMO_OFF,Validation,0.16140122635937731,MUUSDT,23333.0,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,4.0,,,US_STOCK,0.029787069303787543,N20,12897002.203099998,,0.46551724137931033,PRIMARY_ZERO_MAKER,Final_OOS,0.021735852748641753,MUUSDT,45515.0,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,0.0
True,PASSED,4.0,,,US_STOCK,0.029787069303787543,N20,12897002.203099998,,0.46551724137931033,EXECUTION_STRESS,Final_OOS,0.021735852748641753,MUUSDT,45515.0,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,0.0
True,PASSED,4.0,,,US_STOCK,0.028187069303787542,N20,12897002.203099998,,0.46551724137931033,MAKER_PROMO_OFF,Final_OOS,0.021735852748641753,MUUSDT,45515.0,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,0.0
True,PASSED,3.0,,,US_STOCK,0.008059911827172476,N20,3364712.4123999975,,0.41379310344827586,PRIMARY_ZERO_MAKER,Final_OOS,0.05910240103643167,MUUSDT,8958.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
True,PASSED,3.0,,,US_STOCK,0.008059911827172476,N20,3364712.4123999975,,0.41379310344827586,EXECUTION_STRESS,Final_OOS,0.05910240103643167,MUUSDT,8958.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
True,PASSED,3.0,,,US_STOCK,0.006859911827172477,N20,3364712.4123999975,,0.41379310344827586,MAKER_PROMO_OFF,Final_OOS,0.05910240103643167,MUUSDT,8958.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
False,VIABILITY_BLOCKED,0.7368421052631579,,,US_STOCK,0.00039924165298032036,N100,3364712.4123999975,Grid Viability Gate 未通过：预计穿越频率不足 (0.7368 < 1.0000/h),0.41379310344827586,PRIMARY_ZERO_MAKER,Final_OOS,0.16140122635940624,MUUSDT,8958.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
False,VIABILITY_BLOCKED,0.7368421052631579,,,US_STOCK,0.00039924165298032036,N100,3364712.4123999975,Grid Viability Gate 未通过：预计穿越频率不足 (0.7368 < 1.0000/h),0.41379310344827586,EXECUTION_STRESS,Final_OOS,0.16140122635940624,MUUSDT,8958.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
False,VIABILITY_BLOCKED,0.7368421052631579,,,US_STOCK,0.00010450481087505723,N100,3364712.4123999975,Grid Viability Gate 未通过：预计穿越频率不足 (0.7368 < 1.0000/h)；预计费后循环容量不足 (0.000105 < 0.000250/h),0.41379310344827586,MAKER_PROMO_OFF,Final_OOS,0.16140122635940624,MUUSDT,8958.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
True,PASSED,2.3333333333333335,,,US_STOCK,0.012104866623644562,N20,9197133.916399999,,0.4827586206896552,PRIMARY_ZERO_MAKER,Final_OOS,0.03493840370699884,MUUSDT,27415.0,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,2.3333333333333335,,,US_STOCK,0.012104866623644562,N20,9197133.916399999,,0.4827586206896552,EXECUTION_STRESS,Final_OOS,0.03493840370699884,MUUSDT,27415.0,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,2.5,,,US_STOCK,0.019996703960752864,N20,9197133.916399999,,0.4827586206896552,MAKER_PROMO_OFF,Final_OOS,0.02238327840529705,MUUSDT,27415.0,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,2.1578947368421053,,,US_STOCK,0.001516110855908532,N100,9197133.916399999,,0.4827586206896552,PRIMARY_ZERO_MAKER,Final_OOS,0.16140122635940624,MUUSDT,27415.0,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,2.1578947368421053,,,US_STOCK,0.001516110855908532,N100,9197133.916399999,,0.4827586206896552,EXECUTION_STRESS,Final_OOS,0.16140122635940624,MUUSDT,27415.0,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,2.1578947368421053,,,US_STOCK,0.0006529529611716898,N100,9197133.916399999,,0.4827586206896552,MAKER_PROMO_OFF,Final_OOS,0.16140122635940624,MUUSDT,27415.0,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,7.5,,,US_STOCK,0.03541802116762194,N20,4829763.275000001,,0.4827586206896552,PRIMARY_ZERO_MAKER,Final_OOS,0.04235132146149525,MUUSDT,18846.0,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,7.5,,,US_STOCK,0.03541802116762194,N20,4829763.275000001,,0.4827586206896552,EXECUTION_STRESS,Final_OOS,0.04235132146149525,MUUSDT,18846.0,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,7.5,,,US_STOCK,0.032418021167621935,N20,4829763.275000001,,0.4827586206896552,MAKER_PROMO_OFF,Final_OOS,0.04235132146149525,MUUSDT,18846.0,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,2.210526315789474,,,US_STOCK,0.0023506583497000582,N100,4829763.275000001,,0.4827586206896552,PRIMARY_ZERO_MAKER,Final_OOS,0.18807720960994057,MUUSDT,18846.0,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,2.210526315789474,,,US_STOCK,0.0023506583497000582,N100,4829763.275000001,,0.4827586206896552,EXECUTION_STRESS,Final_OOS,0.18807720960994057,MUUSDT,18846.0,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,1.631578947368421,,,US_STOCK,0.001369136141373717,N100,4829763.275000001,,0.4827586206896552,MAKER_PROMO_OFF,Final_OOS,0.16140122635940624,MUUSDT,18846.0,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,7.5,,,US_LEVERAGED_ETF,0.04895517505563368,N20,126083.34659999999,,0.4482758620689655,PRIMARY_ZERO_MAKER,Development,0.03833926239292454,SOXLUSDT,2467.0,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,0.0
True,PASSED,7.5,,,US_LEVERAGED_ETF,0.04895517505563368,N20,126083.34659999999,,0.4482758620689655,EXECUTION_STRESS,Development,0.03833926239292454,SOXLUSDT,2467.0,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,0.0
True,PASSED,7.5,,,US_LEVERAGED_ETF,0.04595517505563368,N20,126083.34659999999,,0.4482758620689655,MAKER_PROMO_OFF,Development,0.03833926239292454,SOXLUSDT,2467.0,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,0.0
False,VIABILITY_BLOCKED,0.0,,,US_LEVERAGED_ETF,0.0,N20,472362.8681,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),0.46551724137931033,PRIMARY_ZERO_MAKER,Development,0.05378071679148259,SOXLUSDT,3400.0,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,0.0
False,VIABILITY_BLOCKED,0.0,,,US_LEVERAGED_ETF,0.0,N20,472362.8681,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),0.46551724137931033,EXECUTION_STRESS,Development,0.05378071679148259,SOXLUSDT,3400.0,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,0.0
False,VIABILITY_BLOCKED,0.0,,,US_LEVERAGED_ETF,0.0,N20,472362.8681,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),0.46551724137931033,MAKER_PROMO_OFF,Development,0.05378071679148259,SOXLUSDT,3400.0,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,0.0
True,PASSED,8.0,,,US_LEVERAGED_ETF,0.04599261860756798,N20,5127710.6389000015,,0.39655172413793105,PRIMARY_ZERO_MAKER,Development,0.03260377912296577,SOXLUSDT,43909.0,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,0.0
True,PASSED,8.0,,,US_LEVERAGED_ETF,0.04599261860756798,N20,5127710.6389000015,,0.39655172413793105,EXECUTION_STRESS,Development,0.03260377912296577,SOXLUSDT,43909.0,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,0.0
True,PASSED,8.0,,,US_LEVERAGED_ETF,0.04279261860756798,N20,5127710.6389000015,,0.39655172413793105,MAKER_PROMO_OFF,Development,0.03260377912296577,SOXLUSDT,43909.0,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,0.0
True,PASSED,2.0,,,US_LEVERAGED_ETF,0.004952201708415177,N20,2797390.3662,,0.3448275862068966,PRIMARY_ZERO_MAKER,Development,0.03967849387117045,SOXLUSDT,15238.0,US_LEVERAGED_ETF:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,0.0
True,PASSED,2.0,,,US_LEVERAGED_ETF,0.004952201708415177,N20,2797390.3662,,0.3448275862068966,EXECUTION_STRESS,Development,0.03967849387117045,SOXLUSDT,15238.0,US_LEVERAGED_ETF:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,0.0
True,PASSED,3.5,,,US_LEVERAGED_ETF,0.012583566353390535,N20,2797390.3662,,0.3448275862068966,MAKER_PROMO_OFF,Development,0.033039739737599286,SOXLUSDT,15238.0,US_LEVERAGED_ETF:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,0.0
True,PASSED,6.0,,,US_LEVERAGED_ETF,0.034764103955681316,N20,9894999.369999997,,0.5344827586206896,PRIMARY_ZERO_MAKER,Validation,0.032603779122962626,SOXLUSDT,22204.0,US_LEVERAGED_ETF:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,0.0
True,PASSED,6.0,,,US_LEVERAGED_ETF,0.034764103955681316,N20,9894999.369999997,,0.5344827586206896,EXECUTION_STRESS,Validation,0.032603779122962626,SOXLUSDT,22204.0,US_LEVERAGED_ETF:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,0.0
True,PASSED,6.0,,,US_LEVERAGED_ETF,0.03236410395568131,N20,9894999.369999997,,0.5344827586206896,MAKER_PROMO_OFF,Validation,0.032603779122962626,SOXLUSDT,22204.0,US_LEVERAGED_ETF:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,0.0
True,PASSED,3.0,,,US_LEVERAGED_ETF,0.02166140197783799,N20,5332005.919800001,,0.39655172413793105,PRIMARY_ZERO_MAKER,Validation,0.03260377912296577,SOXLUSDT,13358.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,3.0,,,US_LEVERAGED_ETF,0.02166140197783799,N20,5332005.919800001,,0.39655172413793105,EXECUTION_STRESS,Validation,0.03260377912296577,SOXLUSDT,13358.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,3.0,,,US_LEVERAGED_ETF,0.020461401977837995,N20,5332005.919800001,,0.39655172413793105,MAKER_PROMO_OFF,Validation,0.03260377912296577,SOXLUSDT,13358.0,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,0.0
True,PASSED,13.5,,,US_LEVERAGED_ETF,0.06887439890028296,N20,10800331.328900004,,0.4827586206896552,PRIMARY_ZERO_MAKER,Validation,0.032603779122962626,SOXLUSDT,33073.0,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,0.0
True,PASSED,13.5,,,US_LEVERAGED_ETF,0.06887439890028296,N20,10800331.328900004,,0.4827586206896552,EXECUTION_STRESS,Validation,0.032603779122962626,SOXLUSDT,33073.0,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,0.0
True,PASSED,13.5,,,US_LEVERAGED_ETF,0.06347439890028296,N20,10800331.328900004,,0.4827586206896552,MAKER_PROMO_OFF,Validation,0.032603779122962626,SOXLUSDT,33073.0,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,0.0
True,PASSED,5.5,,,US_LEVERAGED_ETF,0.011139167639059056,N20,3800850.6117000002,,0.25862068965517243,PRIMARY_ZERO_MAKER,Final_OOS,0.08700158081354872,SOXLUSDT,8374.0,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
True,PASSED,5.5,,,US_LEVERAGED_ETF,0.011139167639059056,N20,3800850.6117000002,,0.25862068965517243,EXECUTION_STRESS,Final_OOS,0.08700158081354872,SOXLUSDT,8374.0,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
True,PASSED,3.0,,,US_LEVERAGED_ETF,0.007467715511101624,N20,3800850.6117000002,,0.25862068965517243,MAKER_PROMO_OFF,Final_OOS,0.06957088786310352,SOXLUSDT,8374.0,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,0.0
True,PASSED,5.666666666666667,,,US_LEVERAGED_ETF,0.012716800619367096,N20,9340343.068900002,,0.5172413793103449,PRIMARY_ZERO_MAKER,Final_OOS,0.04244721622935856,SOXLUSDT,35367.0,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,5.666666666666667,,,US_LEVERAGED_ETF,0.012716800619367096,N20,9340343.068900002,,0.5172413793103449,EXECUTION_STRESS,Final_OOS,0.04244721622935856,SOXLUSDT,35367.0,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,6.5,,,US_LEVERAGED_ETF,0.0258565276186562,N20,9340343.068900002,,0.5172413793103449,MAKER_PROMO_OFF,Final_OOS,0.03260377912296184,SOXLUSDT,35367.0,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,0.0
True,PASSED,8.333333333333334,,,US_LEVERAGED_ETF,0.0585219273814222,N20,3993880.454499998,,0.41379310344827586,PRIMARY_ZERO_MAKER,Final_OOS,0.04244721622935856,SOXLUSDT,17851.0,US_LEVERAGED_ETF:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,8.333333333333334,,,US_LEVERAGED_ETF,0.0585219273814222,N20,3993880.454499998,,0.41379310344827586,EXECUTION_STRESS,Final_OOS,0.04244721622935856,SOXLUSDT,17851.0,US_LEVERAGED_ETF:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,8.333333333333334,,,US_LEVERAGED_ETF,0.05518859404808887,N20,3993880.454499998,,0.41379310344827586,MAKER_PROMO_OFF,Final_OOS,0.04244721622935856,SOXLUSDT,17851.0,US_LEVERAGED_ETF:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,2.736842105263158,,,US_LEVERAGED_ETF,0.0032682765155810393,N100,3993880.454499998,,0.41379310344827586,PRIMARY_ZERO_MAKER,Final_OOS,0.24210183953910933,SOXLUSDT,17851.0,US_LEVERAGED_ETF:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,2.736842105263158,,,US_LEVERAGED_ETF,0.0032682765155810393,N100,3993880.454499998,,0.41379310344827586,EXECUTION_STRESS,Final_OOS,0.24210183953910933,SOXLUSDT,17851.0,US_LEVERAGED_ETF:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,2.736842105263158,,,US_LEVERAGED_ETF,0.0021735396734757764,N100,3993880.454499998,,0.41379310344827586,MAKER_PROMO_OFF,Final_OOS,0.24210183953910933,SOXLUSDT,17851.0,US_LEVERAGED_ETF:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,0.0
True,PASSED,6.0,,,KR_STOCK,0.017865043955675987,N20,2549908.5098,,0.6206896551724138,PRIMARY_ZERO_MAKER,Development,0.02173585274864385,SKHYNIXUSDT,23567.0,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00,0.0
True,PASSED,6.0,,,KR_STOCK,0.017865043955675987,N20,2549908.5098,,0.6206896551724138,EXECUTION_STRESS,Development,0.02173585274864385,SKHYNIXUSDT,23567.0,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00,0.0
True,PASSED,6.0,,,KR_STOCK,0.015465043955675984,N20,2549908.5098,,0.6206896551724138,MAKER_PROMO_OFF,Development,0.02173585274864385,SKHYNIXUSDT,23567.0,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00,0.0
True,PASSED,6.0,True,,KR_STOCK,0.017865043955675987,L20,2549908.5098,,0.6206896551724138,PRIMARY_ZERO_MAKER,Development,0.02173585274864385,SKHYNIXUSDT,23567.0,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00,0.0
True,PASSED,6.0,True,,KR_STOCK,0.017865043955675987,L20,2549908.5098,,0.6206896551724138,EXECUTION_STRESS,Development,0.02173585274864385,SKHYNIXUSDT,23567.0,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00,0.0
True,PASSED,6.0,True,,KR_STOCK,0.015465043955675984,L20,2549908.5098,,0.6206896551724138,MAKER_PROMO_OFF,Development,0.02173585274864385,SKHYNIXUSDT,23567.0,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00,0.0
True,PASSED,5.666666666666667,,,KR_STOCK,0.034889163952705464,N20,2643117.2835000004,,0.4482758620689655,PRIMARY_ZERO_MAKER,Development,0.028298144152902157,SKHYNIXUSDT,18957.0,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,0.0
True,PASSED,5.666666666666667,,,KR_STOCK,0.034889163952705464,N20,2643117.2835000004,,0.4482758620689655,EXECUTION_STRESS,Development,0.028298144152902157,SKHYNIXUSDT,18957.0,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,0.0
True,PASSED,5.666666666666667,,,KR_STOCK,0.0326224972860388,N20,2643117.2835000004,,0.4482758620689655,MAKER_PROMO_OFF,Development,0.028298144152902157,SKHYNIXUSDT,18957.0,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,0.0
True,PASSED,3.8421052631578947,,,KR_STOCK,0.0012619700476830989,N100,2643117.2835000004,,0.4482758620689655,PRIMARY_ZERO_MAKER,Development,0.16140122635940624,SKHYNIXUSDT,18957.0,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,0.0
True,PASSED,3.8421052631578947,,,KR_STOCK,0.0012619700476830989,N100,2643117.2835000004,,0.4482758620689655,EXECUTION_STRESS,Development,0.16140122635940624,SKHYNIXUSDT,18957.0,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,0.0
False,SIGNAL_BLOCKED,,False,方向效率不足以支持做多 (0.0386 < 0.1000),KR_STOCK,,L20,,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),,PRIMARY_ZERO_MAKER,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,方向效率不足以支持做多 (0.0386 < 0.1000),KR_STOCK,,L20,,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),,EXECUTION_STRESS,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,方向效率不足以支持做多 (0.0386 < 0.1000),KR_STOCK,,L20,,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),,MAKER_PROMO_OFF,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,方向效率不足以支持做多 (0.0386 < 0.1000),KR_STOCK,,L100,,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),,PRIMARY_ZERO_MAKER,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,方向效率不足以支持做多 (0.0386 < 0.1000),KR_STOCK,,L100,,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),,EXECUTION_STRESS,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,方向效率不足以支持做多 (0.0386 < 0.1000),KR_STOCK,,L100,,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),,MAKER_PROMO_OFF,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00,
True,PASSED,5.5,,,KR_STOCK,0.04168344029270299,N20,8957676.715099998,,0.5517241379310345,PRIMARY_ZERO_MAKER,Development,0.02173585274864385,SKHYNIXUSDT,23559.0,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,0.0
True,PASSED,5.5,,,KR_STOCK,0.04168344029270299,N20,8957676.715099998,,0.5517241379310345,EXECUTION_STRESS,Development,0.02173585274864385,SKHYNIXUSDT,23559.0,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,0.0
True,PASSED,5.5,,,KR_STOCK,0.03948344029270299,N20,8957676.715099998,,0.5517241379310345,MAKER_PROMO_OFF,Development,0.02173585274864385,SKHYNIXUSDT,23559.0,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,0.0
False,SIGNAL_BLOCKED,,False,短窗收益不足 (-0.2048% < 0.0000%);方向效率不足以支持做多 (0.0960 < 0.1000),KR_STOCK,,L20,,做多信号未通过：短窗收益不足 (-0.2048% < 0.0000%)；方向效率不足以支持做多 (0.0960 < 0.1000),,PRIMARY_ZERO_MAKER,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,短窗收益不足 (-0.2048% < 0.0000%);方向效率不足以支持做多 (0.0960 < 0.1000),KR_STOCK,,L20,,做多信号未通过：短窗收益不足 (-0.2048% < 0.0000%)；方向效率不足以支持做多 (0.0960 < 0.1000),,EXECUTION_STRESS,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,短窗收益不足 (-0.2048% < 0.0000%);方向效率不足以支持做多 (0.0960 < 0.1000),KR_STOCK,,L20,,做多信号未通过：短窗收益不足 (-0.2048% < 0.0000%)；方向效率不足以支持做多 (0.0960 < 0.1000),,MAKER_PROMO_OFF,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,短窗收益不足 (-0.2048% < 0.0000%);方向效率不足以支持做多 (0.0960 < 0.1000),KR_STOCK,,L100,,做多信号未通过：短窗收益不足 (-0.2048% < 0.0000%)；方向效率不足以支持做多 (0.0960 < 0.1000),,PRIMARY_ZERO_MAKER,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,短窗收益不足 (-0.2048% < 0.0000%);方向效率不足以支持做多 (0.0960 < 0.1000),KR_STOCK,,L100,,做多信号未通过：短窗收益不足 (-0.2048% < 0.0000%)；方向效率不足以支持做多 (0.0960 < 0.1000),,EXECUTION_STRESS,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,
False,SIGNAL_BLOCKED,,False,短窗收益不足 (-0.2048% < 0.0000%);方向效率不足以支持做多 (0.0960 < 0.1000),KR_STOCK,,L100,,做多信号未通过：短窗收益不足 (-0.2048% < 0.0000%)；方向效率不足以支持做多 (0.0960 < 0.1000),,MAKER_PROMO_OFF,Development,,SKHYNIXUSDT,,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00,
