seed,window_id,label,pnl,first_entry_bar_index,first_entry_side,bars_from_entry_to_stop,final_pair_count,horizon_bars,directional_return_pct,favorable_excursion_pct,adverse_excursion_pct,path_efficiency,fill_count,pair_count,zero_pair,adverse_unpaired_inventory,net_side,net_qty,inventory_utilization,equity
3,nyse_20200501T200000Z,PROFITABLE,1.3766251468563142,25,SHORT,1510,6,30,0.007248236048749135,0.009186050437189786,0.0014291662446688225,0.28115587760268806,3,1,False,False,LONG,0.013,0.22936914,0.22327409884581373
3,nyse_20200501T200000Z,PROFITABLE,1.3766251468563142,25,SHORT,1510,6,60,0.00797632310410401,0.013469047860189098,0.0014291662446688225,0.16727238400905892,3,1,False,False,LONG,0.013,0.22920092,0.1384481571041556
3,nyse_20200501T200000Z,PROFITABLE,1.3766251468563142,25,SHORT,1510,6,120,0.008721290075734522,0.013469047860189098,0.0014291662446688225,0.11098063924848153,3,1,False,False,LONG,0.013,0.22902879999999995,0.050954078841645184
3,nyse_20200529T200000Z,PERSISTENT_LOSS,-0.5371891856559124,17,SHORT,1406,3,30,-0.000879183811988149,0.0008579731048233841,0.0020415305646290793,0.09165284687671812,1,0,True,True,SHORT,-0.014,0.26424972,-0.15483731832915343
3,nyse_20200529T200000Z,PERSISTENT_LOSS,-0.5371891856559124,17,SHORT,1406,3,60,0.005217833962584351,0.005217833962584351,0.0020415305646290793,0.2199570815450745,3,1,False,False,LONG,0.014,0.26264,0.02545199877501017
3,nyse_20200529T200000Z,PERSISTENT_LOSS,-0.5371891856559124,17,SHORT,1406,3,120,0.006323972341237938,0.008399440037330952,0.0020415305646290793,0.12536528960370197,3,1,False,False,LONG,0.014,0.26234796,-0.12220825837499388
3,nyse_20200605T200000Z,PROFITABLE,1.7693035168274922,19,LONG,2326,6,30,-0.001722208405869119,0.0017781646356627157,0.002995730746912062,0.10869849574884777,1,0,True,True,LONG,0.014,0.26974584000000007,-0.27405631230831906
3,nyse_20200605T200000Z,PROFITABLE,1.7693035168274922,19,LONG,2326,6,60,-0.006959297023957589,0.0017781646356627157,0.012683412086545554,0.1866903875020855,1,0,True,True,LONG,0.014,0.26833071999999997,-0.9824560904666646
3,nyse_20200605T200000Z,PROFITABLE,1.7693035168274922,19,LONG,2326,6,120,-0.005882657713669914,0.0017781646356627157,0.012683412086545554,0.08951293735513606,1,0,True,True,LONG,0.014,0.26862163999999994,-0.8386737873791729
3,nyse_20200626T200000Z,PERSISTENT_LOSS,-1.5295238833423885,104,LONG,1146,5,30,0.0005769441702314637,0.0036163211582755928,5.4842601733051666e-05,0.054249174917493474,2,1,False,False,FLAT,0.0,0.0,0.3001427064166787
3,nyse_20200626T200000Z,PERSISTENT_LOSS,-1.5295238833423885,104,LONG,1146,5,60,0.0028847208511570965,0.0038839530547329915,0.001545464516836681,0.13159211448013447,4,2,False,False,FLAT,0.0,0.0,0.6002665216280255
3,nyse_20200626T200000Z,PERSISTENT_LOSS,-1.5295238833423885,104,LONG,1146,5,120,0.000766699572227747,0.004596906877262219,0.001545464516836681,0.021484555094513386,4,2,False,False,FLAT,0.0,0.0,0.6002665216280255
3,nyse_20200702T200000Z,PROFITABLE,1.5587720917839951,63,LONG,4677,4,30,0.0020507790977011275,0.002103673991140198,0.0009675357591519829,0.2197425906246245,1,0,True,False,LONG,0.015,0.2727963,0.2374629089687314
3,nyse_20200702T200000Z,PROFITABLE,1.5587720917839951,63,LONG,4677,4,60,0.002251338901990252,0.0033422960791660294,0.0009675357591519829,0.14917853231106773,2,1,False,False,FLAT,0.0,0.0,0.35189190393750003
3,nyse_20200702T200000Z,PROFITABLE,1.5587720917839951,63,LONG,4677,4,120,0.003859123267141218,0.0051980252573116115,0.0009675357591519829,0.1425083421502346,2,1,False,False,FLAT,0.0,0.0,0.35189190393750003
10,nyse_20200117T210000Z,PROFITABLE,-1.511414089265973,1,LONG,2101,6,30,0.004037940683966346,0.00583270585855411,0.004463874310246085,0.23919845549563698,2,1,False,False,FLAT,0.0,0.0,0.46094830043750545
10,nyse_20200117T210000Z,PROFITABLE,-1.511414089265973,1,LONG,2101,6,60,0.010635978467313123,0.010767467212101423,0.004463874310246085,0.27136139465535,3,1,False,False,SHORT,-0.015,0.26978219999999997,0.08171219353126419
10,nyse_20200117T210000Z,PROFITABLE,-1.511414089265973,1,LONG,2101,6,120,0.005829334352277282,0.010889965273485291,0.004463874310246085,0.07278059184217413,4,2,False,False,FLAT,0.0,0.0,0.9222568861562555
10,nyse_20200124T210000Z,PERSISTENT_LOSS,-0.8312684367666727,16,LONG,2887,1,30,-0.008283616609932265,0.0011872709373628165,0.009473259717000304,0.437046307884859,1,0,True,True,LONG,0.016,0.26756031999999996,-1.158748166566669
10,nyse_20200124T210000Z,PERSISTENT_LOSS,-0.8312684367666727,16,LONG,2887,1,60,-0.012035202998422645,0.0011872709373628165,0.016543511522814303,0.29727829373334547,1,0,True,True,LONG,0.016,0.26654816,-1.6656603468000188
10,nyse_20200124T210000Z,PERSISTENT_LOSS,-0.8312684367666727,16,LONG,2887,1,120,-0.01333277982706882,0.0011872709373628165,0.018870610003439703,0.1935000774620051,1,0,True,True,LONG,0.016,0.26619808,-1.8423622347666644
10,nyse_20200306T210000Z,PERSISTENT_LOSS,-3.5385888383526503,3,LONG,1457,2,30,-0.00034307385404552804,0.0010588157923581143,0.0012977617993291668,0.028013962230369293,1,0,True,True,LONG,0.012,0.21888648,-0.0710884760249904
10,nyse_20200306T210000Z,PERSISTENT_LOSS,-3.5385888383526503,3,LONG,1457,2,60,0.0003617072582591252,0.0033068812065677466,0.0012977617993291668,0.014644537143876436,1,0,True,False,LONG,0.012,0.2190408,0.005386536600013099
10,nyse_20200306T210000Z,PERSISTENT_LOSS,-3.5385888383526503,3,LONG,1457,2,120,-0.0029890172523401315,0.0033068812065677466,0.004537781967248966,0.06632293212053601,1,0,True,True,LONG,0.012,0.21830712,-0.3628195689500052
10,nyse_20200313T200000Z,PERSISTENT_LOSS,-2.836016859347825,2,SHORT,125,5,30,-0.0003892023137899159,0.017174891094765332,0.01581089766478616,0.004543181060354039,7,3,False,False,SHORT,-0.02,0.2241352,1.5575601056332178
10,nyse_20200313T200000Z,PERSISTENT_LOSS,-2.836016859347825,2,SHORT,125,5,60,0.012538384631864519,0.033296436477897595,0.01581089766478616,0.05925732173443426,11,5,False,False,LONG,0.024,0.26548656,2.412446014289083
10,nyse_20200313T200000Z,PERSISTENT_LOSS,-2.836016859347825,2,SHORT,125,5,120,0.031200457044919028,0.03890416339355851,0.01581089766478616,0.083890974375714,11,5,False,False,LONG,0.024,0.26046912,-0.09791561316093267
10,nyse_20200320T200000Z,PROFITABLE,-0.2688411152079644,0,SHORT,191,8,30,0.0028118824710875456,0.016299523794097603,0.007807185201982536,0.043798566959331105,8,4,False,False,FLAT,0.0,0.0,2.15703667669203
10,nyse_20200320T200000Z,PROFITABLE,-0.2688411152079644,0,SHORT,191,8,60,-0.004854384657747346,0.016299523794097603,0.010322653795069359,0.04375118611407174,11,5,False,False,SHORT,-0.022,0.27296588000000005,1.997617449566647
10,nyse_20200320T200000Z,PROFITABLE,-0.2688411152079644,0,SHORT,191,8,120,0.005855388901487069,0.01838251967993776,0.010322653795069359,0.025801340384986344,16,8,False,False,FLAT,0.0,0.0,4.312238368733659
10,nyse_20200409T200000Z,PERSISTENT_LOSS,-4.401509839527702,2,LONG,359,0,30,-0.0003236290333640257,0.001055908286823115,0.0030580201033967302,0.02520828882717968,1,0,True,True,LONG,0.016,0.23327808,-0.07349177540000931
10,nyse_20200409T200000Z,PERSISTENT_LOSS,-4.401509839527702,2,LONG,359,0,60,-0.0013274275605776875,0.001055908286823115,0.0030580201033967302,0.050145047658516705,1,0,True,True,LONG,0.016,0.23304384,-0.1913402817666713
10,nyse_20200409T200000Z,PERSISTENT_LOSS,-4.401509839527702,2,LONG,359,0,120,-0.0010010559082868076,0.001055908286823115,0.006191462227280953,0.019003488311553535,1,0,True,True,LONG,0.016,0.23312,-0.1547148544000029
10,nyse_20200424T200000Z,PERSISTENT_LOSS,0.06885848441925764,64,LONG,2876,3,30,0.00030625618530510934,0.0019498756252172011,0.002809800197929646,0.016621906075342318,1,0,True,False,LONG,0.018,0.26926883999999995,7.310624993428494e-07
10,nyse_20200424T200000Z,PERSISTENT_LOSS,0.06885848441925764,64,LONG,2876,3,60,-0.0025557011795543927,0.0019498756252172011,0.005937892850455984,0.07328296966675452,1,0,True,True,LONG,0.018,0.26849843999999995,-0.38603913108749405
10,nyse_20200424T200000Z,PERSISTENT_LOSS,0.06885848441925764,64,LONG,2876,3,120,-2.1397812073664646e-05,0.002621231979030192,0.005937892850455984,0.0003734652910691699,1,0,True,True,LONG,0.018,0.26918063999999997,-0.04662313691249737
10,nyse_20200501T200000Z,PROFITABLE,2.0500789829896355,25,SHORT,1510,6,30,0.007248236048749135,0.009186050437189786,0.0014291662446688225,0.28115587760268806,3,1,False,False,LONG,0.013,0.22936914,0.2231521900166471
10,nyse_20200501T200000Z,PROFITABLE,2.0500789829896355,25,SHORT,1510,6,60,0.00797632310410401,0.013469047860189098,0.0014291662446688225,0.16727238400905892,3,1,False,False,LONG,0.013,0.22920092,0.13832624827498896
10,nyse_20200501T200000Z,PROFITABLE,2.0500789829896355,25,SHORT,1510,6,120,0.008721290075734522,0.013469047860189098,0.0014291662446688225,0.11098063924848153,3,1,False,False,LONG,0.013,0.22902879999999995,0.0508321700124785
10,nyse_20200529T200000Z,PERSISTENT_LOSS,-0.5370793374559124,17,SHORT,1406,3,30,-0.000879183811988149,0.0008579731048233841,0.0020415305646290793,0.09165284687671812,1,0,True,True,SHORT,-0.014,0.26424972,-0.15483731832915343
10,nyse_20200529T200000Z,PERSISTENT_LOSS,-0.5370793374559124,17,SHORT,1406,3,60,0.005217833962584351,0.005217833962584351,0.0020415305646290793,0.2199570815450745,3,1,False,False,LONG,0.014,0.26264,0.025506918295843506
10,nyse_20200529T200000Z,PERSISTENT_LOSS,-0.5370793374559124,17,SHORT,1406,3,120,0.006323972341237938,0.008399440037330952,0.0020415305646290793,0.12536528960370197,3,1,False,False,LONG,0.014,0.26234796,-0.12215333885416055
10,nyse_20200605T200000Z,PROFITABLE,1.7695294168608255,19,LONG,2326,6,30,-0.001722208405869119,0.0017781646356627157,0.002995730746912062,0.10869849574884777,1,0,True,True,LONG,0.014,0.26974584000000007,-0.27405631230831906
10,nyse_20200605T200000Z,PROFITABLE,1.7695294168608255,19,LONG,2326,6,60,-0.006959297023957589,0.0017781646356627157,0.012683412086545554,0.1866903875020855,1,0,True,True,LONG,0.014,0.26833071999999997,-0.9824560904666646
10,nyse_20200605T200000Z,PROFITABLE,1.7695294168608255,19,LONG,2326,6,120,-0.005882657713669914,0.0017781646356627157,0.012683412086545554,0.08951293735513606,1,0,True,True,LONG,0.014,0.26862163999999994,-0.8386737873791729
10,nyse_20200626T200000Z,PERSISTENT_LOSS,-1.5020039484483836,104,LONG,1146,5,30,0.0005769441702314637,0.0036163211582755928,5.4842601733051666e-05,0.054249174917493474,1,0,True,False,LONG,0.011,0.20068972,0.027145950402085735
10,nyse_20200626T200000Z,PERSISTENT_LOSS,-1.5020039484483836,104,LONG,1146,5,60,0.0028847208511570965,0.0038839530547329915,0.001545464516836681,0.13159211448013447,2,1,False,False,FLAT,0.0,0.0,0.2995360865979287
10,nyse_20200626T200000Z,PERSISTENT_LOSS,-1.5020039484483836,104,LONG,1146,5,120,0.000766699572227747,0.004596906877262219,0.001545464516836681,0.021484555094513386,2,1,False,False,FLAT,0.0,0.0,0.2995360865979287
10,nyse_20200702T200000Z,PROFITABLE,2.3747787603985686,63,LONG,4677,4,30,0.0020507790977011275,0.002103673991140198,0.0009675357591519829,0.2197425906246245,1,0,True,False,LONG,0.015,0.2727963,0.2374629089687314
10,nyse_20200702T200000Z,PROFITABLE,2.3747787603985686,63,LONG,4677,4,60,0.002251338901990252,0.0033422960791660294,0.0009675357591519829,0.14917853231106773,2,1,False,False,FLAT,0.0,0.0,0.351835007875
10,nyse_20200702T200000Z,PROFITABLE,2.3747787603985686,63,LONG,4677,4,120,0.003859123267141218,0.0051980252573116115,0.0009675357591519829,0.1425083421502346,2,1,False,False,FLAT,0.0,0.0,0.351835007875
17,nyse_20200117T210000Z,PROFITABLE,-1.511358242203473,2,LONG,2100,6,30,0.00495499039120717,0.00583270585855411,0.0018430900978860798,0.3136069421722666,2,1,False,False,FLAT,0.0,0.0,0.46097606637500543
17,nyse_20200117T210000Z,PROFITABLE,-1.511358242203473,2,LONG,2100,6,60,0.009931333655499364,0.010889965273485291,0.0018430900978860798,0.2620311341734588,3,1,False,False,SHORT,-0.015,0.26959409999999995,0.17578998218752068
17,nyse_20200117T210000Z,PROFITABLE,-1.511358242203473,2,LONG,2100,6,120,0.005918117350895091,0.010889965273485291,0.0018430900978860798,0.07569354606870748,4,2,False,False,FLAT,0.0,0.0,0.9222565920937554
17,nyse_20200124T210000Z,PERSISTENT_LOSS,-0.8312684367666727,16,LONG,2887,1,30,-0.008283616609932265,0.0011872709373628165,0.009473259717000304,0.437046307884859,1,0,True,True,LONG,0.016,0.26756031999999996,-1.158748166566669
17,nyse_20200124T210000Z,PERSISTENT_LOSS,-0.8312684367666727,16,LONG,2887,1,60,-0.012035202998422645,0.0011872709373628165,0.016543511522814303,0.29727829373334547,1,0,True,True,LONG,0.016,0.26654816,-1.6656603468000188
17,nyse_20200124T210000Z,PERSISTENT_LOSS,-0.8312684367666727,16,LONG,2887,1,120,-0.01333277982706882,0.0011872709373628165,0.018870610003439703,0.1935000774620051,1,0,True,True,LONG,0.016,0.26619808,-1.8423622347666644
17,nyse_20200306T210000Z,PERSISTENT_LOSS,-3.5385886446839,3,LONG,1457,2,30,-0.00034307385404552804,0.0010588157923581143,0.0012977617993291668,0.028013962230369293,1,0,True,True,LONG,0.012,0.21888648,-0.0710884760249904
17,nyse_20200306T210000Z,PERSISTENT_LOSS,-3.5385886446839,3,LONG,1457,2,60,0.0003617072582591252,0.0033068812065677466,0.0012977617993291668,0.014644537143876436,1,0,True,False,LONG,0.012,0.2190408,0.005386536600013099
17,nyse_20200306T210000Z,PERSISTENT_LOSS,-3.5385886446839,3,LONG,1457,2,120,-0.0029890172523401315,0.0033068812065677466,0.004537781967248966,0.06632293212053601,1,0,True,True,LONG,0.012,0.21830712,-0.3628195689500052
17,nyse_20200313T200000Z,PERSISTENT_LOSS,-0.7332975671751125,2,SHORT,125,7,30,-0.0003892023137899159,0.017174891094765332,0.01581089766478616,0.004543181060354039,4,2,False,False,FLAT,0.0,0.0,1.0198694418499352
17,nyse_20200313T200000Z,PERSISTENT_LOSS,-0.7332975671751125,2,SHORT,125,7,60,0.012538384631864519,0.033296436477897595,0.01581089766478616,0.05925732173443426,12,6,False,False,FLAT,0.0,0.0,3.1170584980600173
17,nyse_20200313T200000Z,PERSISTENT_LOSS,-0.7332975671751125,2,SHORT,125,7,120,0.031200457044919028,0.03890416339355851,0.01581089766478616,0.083890974375714,15,7,False,False,LONG,0.024,0.26046912,2.00480367901178
17,nyse_20200320T200000Z,PROFITABLE,-0.2669881962697218,0,SHORT,191,8,30,0.0028118824710875456,0.016299523794097603,0.007807185201982536,0.043798566959331105,10,5,False,False,FLAT,0.0,0.0,2.6969628882613272
