inventory_loss_before_confirmation,profile_id,scenario,seed,suspected_episode_id,symbol,tail_saved_before_confirmation,true_breakout_loss_avoided,window_key
0.044549999999990174,S3,EXECUTION_STRESS,17,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.292606988148534,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,EXECUTION_STRESS,31,D2-0394ea9b3d716901,SNDKUSDT,,4.3074596302616905,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,EXECUTION_STRESS,31,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277663105261698,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,EXECUTION_STRESS,31,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277663105261698,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,EXECUTION_STRESS,31,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.283622410261696,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,EXECUTION_STRESS,31,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.292561367761694,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,EXECUTION_STRESS,59,D2-0394ea9b3d716901,SNDKUSDT,,4.3073370592125215,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,EXECUTION_STRESS,59,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.2775405342125286,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,EXECUTION_STRESS,59,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.2775405342125286,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,EXECUTION_STRESS,59,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.283499839212527,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,EXECUTION_STRESS,59,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.292438796712525,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,EXECUTION_STRESS,97,D2-0394ea9b3d716901,SNDKUSDT,,4.30750525064853,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,EXECUTION_STRESS,97,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277708725648537,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,EXECUTION_STRESS,97,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277708725648536,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,EXECUTION_STRESS,97,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.283668030648535,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,EXECUTION_STRESS,97,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.292606988148533,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,3,D2-0394ea9b3d716901,SNDKUSDT,,4.40500317118732,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,MAKER_PROMO_OFF,3,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375243771187327,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,MAKER_PROMO_OFF,3,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375243771187327,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,MAKER_PROMO_OFF,3,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.381195651187325,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,MAKER_PROMO_OFF,3,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.390123471187324,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,10,D2-0394ea9b3d716901,SNDKUSDT,,4.404834979751311,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,MAKER_PROMO_OFF,10,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,MAKER_PROMO_OFF,10,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,MAKER_PROMO_OFF,10,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.381027459751317,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,MAKER_PROMO_OFF,10,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.389955279751315,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,17,D2-0394ea9b3d716901,SNDKUSDT,,4.40500317118732,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,MAKER_PROMO_OFF,17,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375243771187327,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,MAKER_PROMO_OFF,17,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375243771187327,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,MAKER_PROMO_OFF,17,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.381195651187325,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,MAKER_PROMO_OFF,17,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.390123471187324,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,31,D2-0394ea9b3d716901,SNDKUSDT,,4.404834979751311,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,MAKER_PROMO_OFF,31,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,MAKER_PROMO_OFF,31,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,MAKER_PROMO_OFF,31,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.381027459751317,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,MAKER_PROMO_OFF,31,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.389955279751315,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,59,D2-0394ea9b3d716901,SNDKUSDT,,4.404834979751311,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,MAKER_PROMO_OFF,59,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,MAKER_PROMO_OFF,59,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,MAKER_PROMO_OFF,59,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.381027459751317,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,MAKER_PROMO_OFF,59,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.389955279751315,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,97,D2-0394ea9b3d716901,SNDKUSDT,,4.404834979751311,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,MAKER_PROMO_OFF,97,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,MAKER_PROMO_OFF,97,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.375075579751318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,MAKER_PROMO_OFF,97,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.381027459751317,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,MAKER_PROMO_OFF,97,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.389955279751315,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
