adverse_inventory_qty,classification,gross_inventory_qty,inventory_drag,inventory_loss_before_confirmation,max_drawdown,net_inventory_qty,profile_id,scenario,seed,suspected_episode_id,symbol,tail_saved_before_confirmation,window_key
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.601302559184145,0.16999999999999998,S3,PRIMARY_ZERO_MAKER,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.7273387958150717,0.16999999999999998,D2-R3,PRIMARY_ZERO_MAKER,10,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S0,PRIMARY_ZERO_MAKER,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S1,PRIMARY_ZERO_MAKER,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.558753259184145,0.16999999999999998,S2,PRIMARY_ZERO_MAKER,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.601302559184145,0.16999999999999998,S3,PRIMARY_ZERO_MAKER,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.7273387958150717,0.16999999999999998,D2-R3,PRIMARY_ZERO_MAKER,17,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S0,PRIMARY_ZERO_MAKER,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S1,PRIMARY_ZERO_MAKER,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.558753259184145,0.16999999999999998,S2,PRIMARY_ZERO_MAKER,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.601302559184145,0.16999999999999998,S3,PRIMARY_ZERO_MAKER,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.7273387958150717,0.16999999999999998,D2-R3,PRIMARY_ZERO_MAKER,31,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S0,PRIMARY_ZERO_MAKER,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S1,PRIMARY_ZERO_MAKER,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.558753259184145,0.16999999999999998,S2,PRIMARY_ZERO_MAKER,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.601302559184145,0.16999999999999998,S3,PRIMARY_ZERO_MAKER,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.7273387958150717,0.16999999999999998,D2-R3,PRIMARY_ZERO_MAKER,59,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S0,PRIMARY_ZERO_MAKER,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S1,PRIMARY_ZERO_MAKER,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.558753259184145,0.16999999999999998,S2,PRIMARY_ZERO_MAKER,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.601302559184145,0.16999999999999998,S3,PRIMARY_ZERO_MAKER,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.7273387958150717,0.16999999999999998,D2-R3,PRIMARY_ZERO_MAKER,97,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S0,PRIMARY_ZERO_MAKER,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.530387059184145,0.16999999999999998,S1,PRIMARY_ZERO_MAKER,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.558753259184145,0.16999999999999998,S2,PRIMARY_ZERO_MAKER,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.601302559184145,0.16999999999999998,S3,PRIMARY_ZERO_MAKER,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,4.302343268535278,0.16999999999999998,D2-R3,EXECUTION_STRESS,3,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S0,EXECUTION_STRESS,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S1,EXECUTION_STRESS,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.001382131904352,0.16999999999999998,S2,EXECUTION_STRESS,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.093572281904351,0.16999999999999998,S3,EXECUTION_STRESS,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,4.302343268535278,0.16999999999999998,D2-R3,EXECUTION_STRESS,10,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S0,EXECUTION_STRESS,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S1,EXECUTION_STRESS,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.001382131904352,0.16999999999999998,S2,EXECUTION_STRESS,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.093572281904351,0.16999999999999998,S3,EXECUTION_STRESS,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,4.302343268535278,0.16999999999999998,D2-R3,EXECUTION_STRESS,17,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S0,EXECUTION_STRESS,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S1,EXECUTION_STRESS,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.001382131904352,0.16999999999999998,S2,EXECUTION_STRESS,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.093572281904351,0.16999999999999998,S3,EXECUTION_STRESS,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,4.302343268535278,0.16999999999999998,D2-R3,EXECUTION_STRESS,31,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S0,EXECUTION_STRESS,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S1,EXECUTION_STRESS,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.001382131904352,0.16999999999999998,S2,EXECUTION_STRESS,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.093572281904351,0.16999999999999998,S3,EXECUTION_STRESS,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,4.302343268535278,0.16999999999999998,D2-R3,EXECUTION_STRESS,59,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S0,EXECUTION_STRESS,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S1,EXECUTION_STRESS,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.001382131904352,0.16999999999999998,S2,EXECUTION_STRESS,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.093572281904351,0.16999999999999998,S3,EXECUTION_STRESS,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,4.302343268535278,0.16999999999999998,D2-R3,EXECUTION_STRESS,97,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S0,EXECUTION_STRESS,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.939922031904351,0.16999999999999998,S1,EXECUTION_STRESS,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.001382131904352,0.16999999999999998,S2,EXECUTION_STRESS,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,6.093572281904351,0.16999999999999998,S3,EXECUTION_STRESS,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.891659245735377,0.16999999999999998,D2-R3,MAKER_PROMO_OFF,3,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S0,MAKER_PROMO_OFF,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S1,MAKER_PROMO_OFF,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.68525210910445,0.16999999999999998,S2,MAKER_PROMO_OFF,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.74198450910445,0.16999999999999998,S3,MAKER_PROMO_OFF,3,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.891659245735377,0.16999999999999998,D2-R3,MAKER_PROMO_OFF,10,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S0,MAKER_PROMO_OFF,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S1,MAKER_PROMO_OFF,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.68525210910445,0.16999999999999998,S2,MAKER_PROMO_OFF,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.74198450910445,0.16999999999999998,S3,MAKER_PROMO_OFF,10,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.891659245735377,0.16999999999999998,D2-R3,MAKER_PROMO_OFF,17,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S0,MAKER_PROMO_OFF,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S1,MAKER_PROMO_OFF,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.68525210910445,0.16999999999999998,S2,MAKER_PROMO_OFF,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.74198450910445,0.16999999999999998,S3,MAKER_PROMO_OFF,17,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.891659245735377,0.16999999999999998,D2-R3,MAKER_PROMO_OFF,31,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S0,MAKER_PROMO_OFF,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S1,MAKER_PROMO_OFF,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.68525210910445,0.16999999999999998,S2,MAKER_PROMO_OFF,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.74198450910445,0.16999999999999998,S3,MAKER_PROMO_OFF,31,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.891659245735377,0.16999999999999998,D2-R3,MAKER_PROMO_OFF,59,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S0,MAKER_PROMO_OFF,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S1,MAKER_PROMO_OFF,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.68525210910445,0.16999999999999998,S2,MAKER_PROMO_OFF,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.74198450910445,0.16999999999999998,S3,MAKER_PROMO_OFF,59,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,0.9724396316845363,0.0,3.891659245735377,0.16999999999999998,D2-R3,MAKER_PROMO_OFF,97,D2-aabb8c8c40d9a340,MUUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S0,MAKER_PROMO_OFF,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.64743050910445,0.16999999999999998,S1,MAKER_PROMO_OFF,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.68525210910445,0.16999999999999998,S2,MAKER_PROMO_OFF,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.16999999999999998,FALSE_BREAKOUT,0.16999999999999998,4.862198158422682,0.0,5.74198450910445,0.16999999999999998,S3,MAKER_PROMO_OFF,97,D2-aabb8c8c40d9a340,MUUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,0.8554287536550043,0.0,2.9235125165837688,0.2,D2-R3,PRIMARY_ZERO_MAKER,3,D2-928e959c7af15629,MUUSDT,,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,1.3384287536550084,0.9660000000000082,3.406512516583773,0.2,S0,PRIMARY_ZERO_MAKER,3,D2-928e959c7af15629,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,1.3384287536550084,0.9660000000000082,3.406512516583773,0.2,S1,PRIMARY_ZERO_MAKER,3,D2-928e959c7af15629,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,1.2418287536550074,0.8694000000000074,3.3583574165837726,0.2,S2,PRIMARY_ZERO_MAKER,3,D2-928e959c7af15629,MUUSDT,0.09660000000000084,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,1.0969287536550063,0.7245000000000061,3.2861247665837716,0.2,S3,PRIMARY_ZERO_MAKER,3,D2-928e959c7af15629,MUUSDT,0.24150000000000205,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,0.8554287536550043,0.0,2.878652864728362,0.2,D2-R3,PRIMARY_ZERO_MAKER,10,D2-928e959c7af15629,MUUSDT,,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,1.3384287536550084,0.9660000000000082,3.361652864728366,0.2,S0,PRIMARY_ZERO_MAKER,10,D2-928e959c7af15629,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.2,TRUE_BREAKOUT,0.2,1.3384287536550084,0.9660000000000082,3.361652864728366,0.2,S1,PRIMARY_ZERO_MAKER,10,D2-928e959c7af15629,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
