adverse_inventory_qty,breakout_direction,c1_confirmation_state,c1_confirmation_time,classification,gross_inventory_qty,long_inventory_qty,net_inventory_qty,scenario,seed,short_inventory_qty,signal_time,suspected_episode_id,symbol,window_key
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,PRIMARY_ZERO_MAKER,10,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,PRIMARY_ZERO_MAKER,17,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,PRIMARY_ZERO_MAKER,31,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,PRIMARY_ZERO_MAKER,59,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,PRIMARY_ZERO_MAKER,97,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,EXECUTION_STRESS,3,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,EXECUTION_STRESS,10,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,EXECUTION_STRESS,17,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,EXECUTION_STRESS,31,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,EXECUTION_STRESS,59,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,EXECUTION_STRESS,97,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,MAKER_PROMO_OFF,3,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,MAKER_PROMO_OFF,10,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,MAKER_PROMO_OFF,17,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,MAKER_PROMO_OFF,31,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,MAKER_PROMO_OFF,59,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.47000000000000003,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.47000000000000003,0.0,-0.47000000000000003,MAKER_PROMO_OFF,97,0.47000000000000003,2026-06-28T20:44:59.999000+00:00,D2-0acac97ea7d9f11f,SOXLUSDT,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,3,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,10,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,17,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,31,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,59,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,97,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,3,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,10,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,17,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,31,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,59,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,97,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,3,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,10,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,17,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,31,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,59,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_REJECTED,,FALSE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,97,0.09,2026-07-05T11:12:59.999000+00:00,D2-313a655ca9d40d2b,SKHYNIXUSDT,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,3,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,10,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,17,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,31,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,59,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,PRIMARY_ZERO_MAKER,97,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,3,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,10,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,17,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,31,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,59,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,EXECUTION_STRESS,97,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,3,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,10,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,17,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,31,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,59,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09,UP,BREAKOUT_CONFIRMED,2026-08-17T03:36:59.999000+00:00,TRUE_BREAKOUT,0.09,0.0,-0.09,MAKER_PROMO_OFF,97,0.09,2026-08-17T03:16:59.999000+00:00,D2-0394ea9b3d716901,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
