candidate_id,seed,split,state,symbol,window_count,traded_count,total_pnl,positive_ratio,activation_count,close_count
P1_FIXED_A10,10,validation,TRANSITION,ETHUSDT,5,4,1.8664646453668836,0.6,0,0
P1_FIXED_A10,10,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-2.8015209358879467,0.16666666666666666,0,0
P1_FIXED_A10,10,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.722970939549981,0.5,0,0
P1_FIXED_A10,17,development,RANGE,BTCUSDT,23,17,11.1724779550865,0.6086956521739131,0,0
P1_FIXED_A10,17,development,RANGE,ETHUSDT,23,14,6.518280567112208,0.34782608695652173,0,0
P1_FIXED_A10,17,development,TRANSITION,BTCUSDT,20,13,6.539385355203696,0.4,0,0
P1_FIXED_A10,17,development,TRANSITION,ETHUSDT,20,16,6.984589134979255,0.5,0,0
P1_FIXED_A10,17,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-5.965639707315597,0.23076923076923078,0,0
P1_FIXED_A10,17,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-3.858887225497795,0.15384615384615385,0,0
P1_FIXED_A10,17,validation,RANGE,BTCUSDT,11,5,0.8459618750229645,0.2727272727272727,0,0
P1_FIXED_A10,17,validation,RANGE,ETHUSDT,11,10,3.1267708904996643,0.45454545454545453,0,0
P1_FIXED_A10,17,validation,TRANSITION,BTCUSDT,5,3,4.190196720502415,0.6,0,0
P1_FIXED_A10,17,validation,TRANSITION,ETHUSDT,5,4,3.3883499289772967,0.6,0,0
P1_FIXED_A10,17,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.9966821608755607,0.16666666666666666,0,0
P1_FIXED_A10,17,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-0.9770357349962153,0.5,0,0
P1_FIXED_A10,31,development,RANGE,BTCUSDT,23,17,9.01421959093823,0.6086956521739131,0,0
P1_FIXED_A10,31,development,RANGE,ETHUSDT,23,14,6.099176197052124,0.34782608695652173,0,0
P1_FIXED_A10,31,development,TRANSITION,BTCUSDT,20,13,6.544328074588908,0.4,0,0
P1_FIXED_A10,31,development,TRANSITION,ETHUSDT,20,16,8.21688448068685,0.5,0,0
P1_FIXED_A10,31,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.22520468698972,0.23076923076923078,0,0
P1_FIXED_A10,31,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-5.896423266876832,0.15384615384615385,0,0
P1_FIXED_A10,31,validation,RANGE,BTCUSDT,11,5,1.5570843181422434,0.2727272727272727,0,0
