combination_id,reason,scenario,symbol,window_key
24225,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
24225,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
24225,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
43435,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
43435,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
43435,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
34232,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
34232,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
34232,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
23443,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
23443,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
23443,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
42324,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
42324,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
42324,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
