CVaR_95,accepted_fill_count,best_window_concentration,combination_id,crossings_per_hour,direction,grid_count,inventory_drag,inventory_drag_ratio,inventory_forced_exit_count,inventory_realized_pnl,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,max_window_loss,mean_inventory_utilization,mean_window_pnl,median_window_pnl,month_contribution,neighbor_positive_ratio,neighbor_split,neighbor_stress_nonnegative_ratio,net_capacity_per_hour,net_pnl,pair_completion_count,paired_grid_pnl,peak_negative_unrealized_pnl,positive_window_ratio,pre_exit_inventory_notional,profit_factor,profit_protection_close_count,profit_protection_reduce_count,profit_protection_suppress_count,rejected_fill_count,scenario,seed_positive_count,step_pct,stop_loss_count,symbol_contribution,take_profit_count,top_3_window_concentration,total_pnl,window_count,window_force_close_count,worst_5pct_mean,worst_window_pnl
-2.7398200588592214,165.16666666666666,0.4969355565112913,11112,4.096666666666667,NEUTRAL,5.266666666666667,18.19926598230801,0.7886394038887073,0.0,-20.683158640095947,3.4736311334079337,0.006947262266815867,0.5048524000000001,2652,3,2.7398200588592214,0.22212097273659528,0.027232356860215554,-0.4071653128821449,"{""2026-05"": -1.9199756215891834, ""2026-06"": -2.9574793184993164, ""2026-07"": 5.28594029299173}",0.0,EXPOSED_EARLY,0.0,0.012357282225958296,0.4084853529032333,68.0,23.076790092619166,3.0646852449683686,0.3333333333333333,252.4932402520696,1.0369738897828402,0.0,0.0,0.0,90.33333333333333,MAKER_PROMO_OFF,4,0.004583278767143654,15.0,"{""MUUSDT"": -6.43635161746742, ""SKHYNIXUSDT"": 5.693105605873875, ""SNDKUSDT"": -2.2157292413616854, ""SOXLUSDT"": 3.3674606058584615}",0.0,0.9365247559574634,0.4084853529032333,15,0.0,-2.7398200588592214,-2.7398200588592214
-2.58754464428836,179.5,0.4539508261417016,11112,3.7733333333333334,NEUTRAL,5.4,16.796804593849263,0.6822433922861577,0.0,-18.280075025556823,2.9339279307805017,0.005867855861561003,0.5090399999999999,2434,4,2.58754464428836,0.21492124655220646,0.4323282546295333,-0.1527831195241339,"{""2026-05"": 1.6969006109712599, ""2026-06"": -1.279998256988214, ""2026-07"": 6.068021465459952}",0.0,EXPOSED_EARLY,0.0,0.012691237028343879,6.484923819442999,74.66666666666667,24.619959363130143,2.2845958269234323,0.4,254.5396559605863,1.8983415375699075,0.0,0.0,0.0,98.0,PRIMARY_ZERO_MAKER,6,0.004475636032408777,15.0,"{""MUUSDT"": -4.27121571352803, ""SKHYNIXUSDT"": 6.220804584984087, ""SNDKUSDT"": 0.7025644767554443, ""SOXLUSDT"": 3.8327704712314965}",0.0,0.8638314280025832,6.484923819442999,15,0.0,-2.58754464428836,-2.58754464428836
6.668889805109658,22.333333333333332,1.0,11113,5.0,LONG,5.0,0.0,0.0,0.0,1.6982052639155623,2.230200000000009,0.004460400000000018,0.605587,583,4,0.0,0.37151909862778726,6.668889805109658,6.668889805109658,"{""2026-07"": 6.668889805109658}",,EXPOSED_EARLY,,0.01668255838765011,6.668889805109658,11.333333333333334,5.16699488914301,1.949700000000007,1.0,225.5456760434901,6.668889805109658,0.0,0.0,0.0,49.0,EXECUTION_STRESS,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 6.668889805109658}",0.0,1.0,6.668889805109658,1,0.0,6.668889805109658,6.668889805109658
7.416491157693745,30.666666666666668,1.0,11113,5.0,LONG,5.0,0.0,0.0,0.0,0.6408594385637784,2.230200000000009,0.004460400000000018,0.6043216,583,4,0.0,0.3556629021726701,7.416491157693745,7.416491157693745,"{""2026-07"": 7.416491157693745}",,EXPOSED_EARLY,,0.014682558387650112,7.416491157693745,15.833333333333334,7.362742542981877,1.949700000000007,1.0,64.44162172671145,7.416491157693745,0.0,0.0,0.0,19.0,MAKER_PROMO_OFF,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 7.416491157693745}",0.0,1.0,7.416491157693745,1,0.0,7.416491157693745,7.416491157693745
7.867473739008062,30.666666666666668,1.0,11113,5.0,LONG,5.0,0.0,0.0,0.0,0.6086386277004051,2.230200000000009,0.004460400000000018,0.6043216,583,4,0.0,0.3556629021726701,7.867473739008062,7.867473739008062,"{""2026-07"": 7.867473739008063}",,EXPOSED_EARLY,,0.01668255838765011,7.867473739008062,15.833333333333334,7.362742542981877,1.949700000000007,1.0,64.44162172671145,7.867473739008062,0.0,0.0,0.0,19.0,PRIMARY_ZERO_MAKER,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 7.867473739008063}",0.0,1.0,7.867473739008062,1,0.0,7.867473739008062,7.867473739008062
-3.0605235387019483,165.33333333333334,0.4290932369817629,11113,3.7733333333333334,NEUTRAL,5.4,16.757538403403466,0.7733382046075269,0.0,-20.054544622821734,3.4069068251940897,0.006813813650388179,0.5177192,2444,4,3.0605235387019483,0.21551989198352248,0.12692830152277257,-0.11869315548421633,"{""2026-05"": 1.2759220685984443, ""2026-06"": -4.112344488939666, ""2026-07"": 4.740346943182808}",0.0,EXPOSED_EARLY,0.0,0.012691237028343879,1.9039245228415886,66.83333333333333,21.669094199100126,2.3817000000000146,0.4,254.65286310344342,1.1856093253442839,0.0,0.0,0.0,239.0,EXECUTION_STRESS,6,0.004475636032408777,15.0,"{""MUUSDT"": -6.940141470878781, ""SKHYNIXUSDT"": 5.218470246858853, ""SNDKUSDT"": -0.21365270417937351, ""SOXLUSDT"": 3.8392484510408877}",0.0,0.8609097907361314,1.9039245228415886,15,0.0,-3.0605235387019483,-3.0605235387019483
-2.8306585839949547,167.0,0.5016787666694401,11113,4.096666666666667,NEUTRAL,5.266666666666667,19.20777682101317,0.8323417920743035,0.0,-21.855428309035815,3.5807629064534696,0.007161525812906939,0.5048524000000001,2669,3,2.8306585839949547,0.22430678205152974,0.0011002367097606215,-0.4388607437491256,"{""2026-05"": -1.702116977906032, ""2026-06"": -3.4740370731883616, ""2026-07"": 5.192657601740804}",0.0,EXPOSED_EARLY,0.0,0.012357282225958296,0.01650355064640932,68.0,23.076790092619166,3.183685244968376,0.3333333333333333,252.55304025206962,1.0014723687066085,0.0,0.0,0.0,92.5,MAKER_PROMO_OFF,4,0.004583278767143654,15.0,"{""MUUSDT"": -6.452937752680211, ""SKHYNIXUSDT"": 5.63151834548993, ""SNDKUSDT"": -2.431436460231168, ""SOXLUSDT"": 3.2693594180678605}",0.0,0.9446932259116747,0.01650355064640932,15,0.0,-2.8306585839949547,-2.8306585839949547
-2.6783378181883815,181.33333333333334,0.4491378086146736,11113,3.7733333333333334,NEUTRAL,5.4,17.776903513729888,0.722052512416079,0.0,-19.35839487272276,3.0247211046805234,0.006049442209361047,0.5092164,2444,4,2.6783378181883815,0.2170051359197297,0.41244772551064,-0.10651709558115978,"{""2026-05"": 1.9919053923724679, ""2026-06"": -1.7799748554103203, ""2026-07"": 5.974785345697453}",0.0,EXPOSED_EARLY,0.0,0.012691237028343879,6.1867158826596,74.66666666666667,24.619959363130143,2.3817000000000146,0.4666666666666667,254.65286310344342,1.8219608486004386,0.0,0.0,0.0,99.83333333333333,PRIMARY_ZERO_MAKER,6,0.004475636032408777,15.0,"{""MUUSDT"": -4.196366346290826, ""SKHYNIXUSDT"": 6.159248072109087, ""SNDKUSDT"": 0.4805925418842925, ""SOXLUSDT"": 3.7432416149570424}",0.0,0.8547484997480264,6.1867158826596,15,0.0,-2.6783378181883815,-2.6783378181883815
6.849500221817977,22.333333333333332,1.0,11114,5.0,LONG,5.0,0.0,0.0,0.0,1.878951240106024,2.230200000000009,0.004460400000000018,0.605587,583,4,0.0,0.37151909862778726,6.849500221817977,6.849500221817977,"{""2026-07"": 6.849500221817977}",,EXPOSED_EARLY,,0.01668255838765011,6.849500221817977,11.333333333333334,5.16699488914301,1.949700000000007,1.0,225.88987604349006,6.849500221817977,0.0,0.0,0.0,49.0,EXECUTION_STRESS,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 6.849500221817977}",0.0,1.0,6.849500221817977,1,0.0,6.849500221817977,6.849500221817977
7.5149322839365915,30.666666666666668,1.0,11114,5.0,LONG,5.0,0.0,0.0,0.0,0.7393498099923393,2.230200000000009,0.004460400000000018,0.6043216,583,4,0.0,0.3556629021726701,7.5149322839365915,7.5149322839365915,"{""2026-07"": 7.5149322839365915}",,EXPOSED_EARLY,,0.014682558387650112,7.5149322839365915,15.833333333333334,7.362742542981877,1.949700000000007,1.0,64.5399645838543,7.5149322839365915,0.0,0.0,0.0,19.0,MAKER_PROMO_OFF,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 7.5149322839365915}",0.0,1.0,7.5149322839365915,1,0.0,7.5149322839365915,7.5149322839365915
