accepted_fill_count,baseline_atr,combination_id,direction,duration_bars,force_exit_cost,grid_lower,grid_upper,inventory_realized_pnl,paired_grid_pnl,pre_exit_inventory_notional,pre_exit_position_qty,pre_exit_unrealized_pnl,profile,scenario,seed,session_end,session_index,session_pnl,session_start,state_path,stop_exit_cost,stopped_at_price,stopped_reason,symbol,window_key
11,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.9381865272259255,3.3045058592958503,81.69155079897251,0.06,-0.8156492010274723,21112-N,MAKER_PROMO_OFF,3,2026-05-18T00:05:00+00:00,1,2.1587039307466696,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04078450673638703,1359.4835578795678,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
9,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.9381865272259255,2.6546287431445217,81.69155079897251,0.06,-0.8156492010274723,21112-N,MAKER_PROMO_OFF,10,2026-05-18T00:05:00+00:00,1,1.5422564321274743,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04078450673638703,1359.4835578795678,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
9,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.9381865272259255,2.6546287431445217,81.69155079897251,0.06,-0.8156492010274723,21112-N,MAKER_PROMO_OFF,17,2026-05-18T00:05:00+00:00,1,1.5422564321274743,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04078450673638703,1359.4835578795678,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
9,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.9381865272259255,2.6546287431445217,81.69155079897251,0.06,-0.8156492010274723,21112-N,MAKER_PROMO_OFF,31,2026-05-18T00:05:00+00:00,1,1.5422564321274743,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04078450673638703,1359.4835578795678,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.9381865272259255,3.3045058592958503,81.69155079897251,0.06,-0.8156492010274723,21112-N,MAKER_PROMO_OFF,59,2026-05-18T00:05:00+00:00,1,2.1587039307466696,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04078450673638703,1359.4835578795678,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
7,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,2.3299689156350722,2.004751626993193,81.69155079897251,-0.06,2.207431589436619,21112-N,MAKER_PROMO_OFF,97,2026-05-18T00:05:00+00:00,1,4.193686019891595,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04078450673638703,1359.4835578795678,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
23,1.257857142857168,21121,NEUTRAL,3300,0.125159706,1362.1547752209706,1423.7453704073332,-0.24630672774218054,7.259416156506288,83.412,-0.06,-0.16289472774219121,21121-N,PRIMARY_ZERO_MAKER,3,2026-05-18T05:59:00+00:00,1,6.982561512916107,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041747705999999996,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
21,1.257857142857168,21121,NEUTRAL,3300,0.125159706,1362.1547752209706,1423.7453704073332,-0.24630672774218054,6.609539040354959,83.412,-0.06,-0.16289472774219121,21121-N,PRIMARY_ZERO_MAKER,10,2026-05-18T05:59:00+00:00,1,6.332684396764779,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041747705999999996,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
21,1.257857142857168,21121,NEUTRAL,3300,0.125159706,1362.1547752209706,1423.7453704073332,-0.24630672774218054,6.609539040354959,83.412,-0.06,-0.16289472774219121,21121-N,PRIMARY_ZERO_MAKER,17,2026-05-18T05:59:00+00:00,1,6.332684396764779,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041747705999999996,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
21,1.257857142857168,21121,NEUTRAL,3300,0.125159706,1362.1547752209706,1423.7453704073332,-0.24630672774218054,6.609539040354959,83.412,-0.06,-0.16289472774219121,21121-N,PRIMARY_ZERO_MAKER,31,2026-05-18T05:59:00+00:00,1,6.332684396764779,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041747705999999996,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
23,1.257857142857168,21121,NEUTRAL,3300,0.125159706,1362.1547752209706,1423.7453704073332,-0.24630672774218054,7.259416156506288,83.412,-0.06,-0.16289472774219121,21121-N,PRIMARY_ZERO_MAKER,59,2026-05-18T05:59:00+00:00,1,6.982561512916107,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041747705999999996,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
