additional_MAE,additional_MFE,classification,counterfactual,inventory_drag,inventory_pnl,label,max_drawdown,missed_grid_pnl,net_pnl,paired_pnl,scenario,seed,stop_reason,window_key
,,,CF_STOP_BOUNDARY_1,5.700534646747895,-5.855894344847732,DIAGNOSTIC_COUNTERFACTUAL,6.3168050875581745,,-4.801693243564532,1.2018614132371774,PRIMARY_ZERO_MAKER,97,stop_loss_upper,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_1.5,8.815456043539786,-8.973930452797116,DIAGNOSTIC_COUNTERFACTUAL,8.842610347736901,,-7.31725336164492,1.8058963160405006,PRIMARY_ZERO_MAKER,3,stop_loss_upper,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_1.5,8.815245804244775,-8.973720213502107,DIAGNOSTIC_COUNTERFACTUAL,8.842400108441892,,-6.788365693399078,2.334573744991333,PRIMARY_ZERO_MAKER,10,stop_loss_upper,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_1.5,8.815456043539786,-8.973930452797116,DIAGNOSTIC_COUNTERFACTUAL,8.842610347736901,,-7.31725336164492,1.8058963160405006,PRIMARY_ZERO_MAKER,17,stop_loss_upper,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_1.5,8.815245804244775,-8.973720213502107,DIAGNOSTIC_COUNTERFACTUAL,8.842400108441892,,-6.788365693399078,2.334573744991333,PRIMARY_ZERO_MAKER,31,stop_loss_upper,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_1.5,8.815245804244775,-8.973720213502107,DIAGNOSTIC_COUNTERFACTUAL,8.842400108441892,,-6.788365693399078,2.334573744991333,PRIMARY_ZERO_MAKER,59,stop_loss_upper,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_1.5,8.815245804244775,-8.973720213502107,DIAGNOSTIC_COUNTERFACTUAL,9.436189869146878,,-7.921078025153235,1.2018614132371774,PRIMARY_ZERO_MAKER,97,stop_loss_upper,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_2,9.63186545336962,-9.858559453369585,DIAGNOSTIC_COUNTERFACTUAL,9.784110239295023,,-8.236026267384084,1.8058963160405006,PRIMARY_ZERO_MAKER,3,window_force_close,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_2,9.631655214074609,-9.858349214074574,DIAGNOSTIC_COUNTERFACTUAL,9.783900000000013,,-7.707138599138241,2.334573744991333,PRIMARY_ZERO_MAKER,10,window_force_close,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_2,9.63186545336962,-9.858559453369585,DIAGNOSTIC_COUNTERFACTUAL,13.338128906476113,,-8.236026267384084,1.8058963160405006,PRIMARY_ZERO_MAKER,17,window_force_close,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_2,9.631655214074609,-9.858349214074574,DIAGNOSTIC_COUNTERFACTUAL,13.337918667181102,,-7.707138599138241,2.334573744991333,PRIMARY_ZERO_MAKER,31,window_force_close,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_2,9.631655214074609,-9.858349214074574,DIAGNOSTIC_COUNTERFACTUAL,13.337918667181102,,-7.707138599138241,2.334573744991333,PRIMARY_ZERO_MAKER,59,window_force_close,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
,,,CF_STOP_BOUNDARY_2,10.925036546893521,-11.204044546893478,DIAGNOSTIC_COUNTERFACTUAL,16.128989760705004,,-10.2117294207113,1.2018614132371774,PRIMARY_ZERO_MAKER,97,window_force_close,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
