MAE_after_exit,MFE_after_exit,classification,entry_average_price,event_time,event_type,exit_price,observation,position_direction,position_notional,price_after_exit,realized_loss,return_after_exit,returned_to_entry_price,returned_to_grid_range,scenario,seed,symbol,window_key
-1.5409623529958412,2.258837647004161,UNRESOLVED,1662.8772579312385,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+240 min,SHORT,155.35969809985437,,-5.933784433192702,,False,False,MAKER_PROMO_OFF,17,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.5409623529958412,2.258837647004161,TRUE_BREAKOUT,1662.8772579312385,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,window_end,SHORT,155.35969809985437,1743.8,-5.933784433192702,0.008671756621809301,False,False,MAKER_PROMO_OFF,17,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0025376470041669564,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+30 min,SHORT,155.35969809985437,1727.82,-5.933574193897692,-0.000571605386916918,False,False,MAKER_PROMO_OFF,31,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0025376470041669564,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+60 min,SHORT,155.35969809985437,1728.52,-5.933574193897692,-0.0001667021700139104,False,False,MAKER_PROMO_OFF,31,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.16396235299584533,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+120 min,SHORT,155.35969809985437,1724.06,-5.933574193897692,-0.0027465140948523814,False,False,MAKER_PROMO_OFF,31,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.5409623529958412,2.258837647004161,UNRESOLVED,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+240 min,SHORT,155.35969809985437,,-5.933574193897692,,False,False,MAKER_PROMO_OFF,31,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.5409623529958412,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,window_end,SHORT,155.35969809985437,1743.8,-5.933574193897692,0.008671756621809301,False,False,MAKER_PROMO_OFF,31,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0025376470041669564,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+30 min,SHORT,155.35969809985437,1727.82,-5.933574193897692,-0.000571605386916918,False,False,MAKER_PROMO_OFF,59,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0025376470041669564,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+60 min,SHORT,155.35969809985437,1728.52,-5.933574193897692,-0.0001667021700139104,False,False,MAKER_PROMO_OFF,59,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.16396235299584533,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+120 min,SHORT,155.35969809985437,1724.06,-5.933574193897692,-0.0027465140948523814,False,False,MAKER_PROMO_OFF,59,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.5409623529958412,2.258837647004161,UNRESOLVED,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+240 min,SHORT,155.35969809985437,,-5.933574193897692,,False,False,MAKER_PROMO_OFF,59,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.5409623529958412,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,window_end,SHORT,155.35969809985437,1743.8,-5.933574193897692,0.008671756621809301,False,False,MAKER_PROMO_OFF,59,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0025376470041669564,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+30 min,SHORT,155.35969809985437,1727.82,-5.933574193897692,-0.000571605386916918,False,False,MAKER_PROMO_OFF,97,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0025376470041669564,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+60 min,SHORT,155.35969809985437,1728.52,-5.933574193897692,-0.0001667021700139104,False,False,MAKER_PROMO_OFF,97,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-0.16396235299584533,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+120 min,SHORT,155.35969809985437,1724.06,-5.933574193897692,-0.0027465140948523814,False,False,MAKER_PROMO_OFF,97,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.5409623529958412,2.258837647004161,UNRESOLVED,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,+240 min,SHORT,155.35969809985437,,-5.933574193897692,,False,False,MAKER_PROMO_OFF,97,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
-1.5409623529958412,2.258837647004161,TRUE_BREAKOUT,1662.8795939234053,2026-08-17T02:21:00+00:00,stop_loss_upper,1728.808196077824,window_end,SHORT,155.35969809985437,1743.8,-5.933574193897692,0.008671756621809301,False,False,MAKER_PROMO_OFF,97,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
