combination_id,reason,scenario,symbol,window_key
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00
11111,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00
11111,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00
11111,做多信号未通过：方向效率不足以支持做多 (0.0386 < 0.1000),MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-12T06:30:00+00:00:2026-06-15T00:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-26T06:30:00+00:00:2026-06-29T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-26T06:30:00+00:00:2026-06-29T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-26T06:30:00+00:00:2026-06-29T00:00:00+00:00
11111,做多信号未通过：长窗收益不足 (-0.5195% < 0.1000%)；短窗收益不足 (-0.1550% < 0.0000%),PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-26T06:30:00+00:00:2026-06-29T00:00:00+00:00
11111,做多信号未通过：长窗收益不足 (-0.5195% < 0.1000%)；短窗收益不足 (-0.1550% < 0.0000%),EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-26T06:30:00+00:00:2026-06-29T00:00:00+00:00
11111,做多信号未通过：长窗收益不足 (-0.5195% < 0.1000%)；短窗收益不足 (-0.1550% < 0.0000%),MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-26T06:30:00+00:00:2026-06-29T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-07-10T06:30:00+00:00:2026-07-13T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-07-10T06:30:00+00:00:2026-07-13T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-07-10T06:30:00+00:00:2026-07-13T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-07-10T06:30:00+00:00:2026-07-13T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-07-10T06:30:00+00:00:2026-07-13T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-07-10T06:30:00+00:00:2026-07-13T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-07-17T06:30:00+00:00:2026-07-20T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-07-17T06:30:00+00:00:2026-07-20T00:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-07-17T06:30:00+00:00:2026-07-20T00:00:00+00:00
11111,做多信号未通过：方向效率不足以支持做多 (0.0985 < 0.1000),PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-07-17T06:30:00+00:00:2026-07-20T00:00:00+00:00
11111,做多信号未通过：方向效率不足以支持做多 (0.0985 < 0.1000),EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-07-17T06:30:00+00:00:2026-07-20T00:00:00+00:00
11111,做多信号未通过：方向效率不足以支持做多 (0.0985 < 0.1000),MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-07-17T06:30:00+00:00:2026-07-20T00:00:00+00:00
