accepted_fill_count,combination_id,direction,force_close_at,grid_count,inventory_drag,inventory_drag_ratio,inventory_forced_exit_count,inventory_realized_pnl,loss_component,max_drawdown,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,mean_inventory_utilization,net_pnl,pair_completion_count,paired_grid_pnl,peak_negative_unrealized_pnl,pre_exit_unrealized_pnl,profit_factor_component,profit_protection_close_count,profit_protection_reduce_count,profit_protection_suppress_count,rejected_fill_count,scenario,seed,step_pct,stop_loss_count,stopped_reason,symbol,take_profit_count,window_force_close_count,window_key
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-4.896217580529712,4.7614816450104,4.923078196578018,0.43221640000000006,195,3,0.3647376727272728,-4.7614816450104,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,4,PRIMARY_ZERO_MAKER,17,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-4.896217580529712,4.7614816450104,4.923078196578018,0.43221640000000006,194,3,0.36441561717171717,-4.7614816450104,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,4,PRIMARY_ZERO_MAKER,31,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-4.896217580529712,4.7614816450104,4.923078196578018,0.43221640000000006,196,3,0.3675446121212122,-4.7614816450104,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,59,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-4.896217580529712,4.7614816450104,4.923078196578018,0.43221640000000006,195,3,0.36675921313131316,-4.7614816450104,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,1,PRIMARY_ZERO_MAKER,97,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.2141173284224696,5.132073276116383,5.44959201574858,0.4341792000000001,192,3,0.3675490151515152,-5.132073276116383,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,15,EXECUTION_STRESS,3,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.2141173284224696,5.132073276116383,5.293669827684002,0.43221640000000006,194,3,0.36597484444444445,-5.132073276116383,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,2,EXECUTION_STRESS,10,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.2141173284224696,5.132073276116383,5.293669827684002,0.43221640000000006,195,3,0.364116703030303,-5.132073276116383,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,5,EXECUTION_STRESS,17,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.2141173284224696,5.132073276116383,5.293669827684002,0.43221640000000006,193,3,0.358661697979798,-5.132073276116383,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,11,EXECUTION_STRESS,31,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.2141173284224696,5.132073276116383,5.293669827684002,0.43221640000000006,196,3,0.3594936383838384,-5.132073276116383,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,11,EXECUTION_STRESS,59,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.2141173284224696,5.132073276116383,5.293669827684002,0.43370880000000006,195,3,0.3667651242424243,-5.132073276116383,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,3,EXECUTION_STRESS,97,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.002184163160621,4.935387549847802,5.209582809479999,0.4341792000000001,196,3,0.368802098989899,-4.935387549847802,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,4,MAKER_PROMO_OFF,3,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.002184163160621,4.935387549847802,5.041286685853033,0.43221640000000006,194,3,0.36597484444444445,-4.935387549847802,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,2,MAKER_PROMO_OFF,10,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.002184163160621,4.935387549847802,5.041286685853033,0.43221640000000006,195,3,0.3647376727272728,-4.935387549847802,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,4,MAKER_PROMO_OFF,17,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.002184163160621,4.935387549847802,5.041286685853033,0.43221640000000006,194,3,0.36441561717171717,-4.935387549847802,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,4,MAKER_PROMO_OFF,31,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.002184163160621,4.935387549847802,5.041286685853033,0.43221640000000006,196,3,0.3675446121212122,-4.935387549847802,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,0,MAKER_PROMO_OFF,59,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
5,11111,NEUTRAL,2026-06-08T06:00:00+00:00,5,4.684284415267864,11.850613097486638,0,-5.002184163160621,4.935387549847802,5.041286685853033,0.43221640000000006,195,3,0.36675921313131316,-4.935387549847802,1,0.39527781193542977,4.747049677112216,-4.684284415267864,0.0,0,0,0,1,MAKER_PROMO_OFF,97,0.005289471677530022,1,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6298239128781602,0,-5.685967200610257,0.0,5.700276621406652,0.6186544,3245,3,0.3758451590990991,2.9275725205324052,34,8.6331857243861,4.802499739969139,-5.437386813536728,2.9275725205324052,0,0,0,60,PRIMARY_ZERO_MAKER,3,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6197751272532198,0,-5.685967200610257,0.0,5.657388587470437,0.6208608,3042,3,0.37090910756756756,3.067547535323871,34,8.773160739177566,4.802499739969139,-5.437386813536728,3.067547535323871,0,0,0,30,PRIMARY_ZERO_MAKER,10,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.617068543836789,0,-5.685967200610257,0.0,5.700276621406652,0.6201356000000001,3042,3,0.36901818954954957,3.1060283355583094,34,8.811641539412005,4.802499739969139,-5.437386813536728,3.1060283355583094,0,0,0,33,PRIMARY_ZERO_MAKER,17,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
67,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6609211897083244,0,-5.685967200610257,0.0,5.657388587470437,0.5765136,3239,3,0.37546077432432434,2.521368920802254,32,8.22698212465595,4.802499739969139,-5.437386813536728,2.521368920802254,0,0,0,52,PRIMARY_ZERO_MAKER,31,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
65,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6753421220865246,0,-5.685967200610257,0.0,5.928181944371441,0.6208608,3244,3,0.374239155945946,2.345693882897355,31,8.05130708675105,4.802499739969139,-5.437386813536728,2.345693882897355,0,0,0,33,PRIMARY_ZERO_MAKER,59,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6216657731500602,0,-5.685967200610257,0.0,5.6002045422221505,0.5765136,3043,3,0.3717029363513513,3.040866091579912,34,8.746479295433607,4.802499739969139,-5.437386813536728,3.040866091579912,0,0,0,53,PRIMARY_ZERO_MAKER,97,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
53,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.8585312997778075,0,-6.058837781220627,0.0,6.306355374534142,0.5758402,3245,3,0.3750915670720721,0.1923881801548299,25,6.333358859419514,4.802499739969139,-5.437386813536728,0.1923881801548299,0,0,0,90,EXECUTION_STRESS,3,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
59,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.7661569984018103,0,-6.058837781220627,0.0,6.245394874221962,0.49529480000000004,3245,3,0.375301583018018,0.9559909420205344,28,7.096961621285218,4.802499739969139,-5.437386813536728,0.9559909420205344,0,0,0,69,EXECUTION_STRESS,10,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
59,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.7458196179620957,0,-6.058837781220627,0.0,6.358273921246355,0.49529480000000004,3243,3,0.37157210085585585,1.1495144227416683,28,7.290485102006352,4.802499739969139,-5.437386813536728,1.1495144227416683,0,0,0,93,EXECUTION_STRESS,17,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
53,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.8549296159070218,0,-6.058837781220627,0.0,6.434404872929199,0.49529480000000004,3237,3,0.3749846795045045,0.21906962389879053,25,6.3600403031634745,4.802499739969139,-5.437386813536728,0.21906962389879053,0,0,0,98,EXECUTION_STRESS,31,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
59,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.7539296859724618,0,-6.058837781220627,0.0,6.246772016340379,0.7512231999999999,3245,3,0.37530039594594594,1.0710902260215622,28,7.212060905286246,4.802499739969139,-5.437386813536728,1.0710902260215622,0,0,0,90,EXECUTION_STRESS,59,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
53,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.8511383780628904,0,-6.058837781220627,0.0,6.355494874221959,0.6186544,3242,3,0.3756172909459459,0.24739924233572713,25,6.388369921600411,4.802499739969139,-5.437386813536728,0.24739924233572713,0,0,0,95,EXECUTION_STRESS,97,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6298239128781602,0,-5.810257394147097,0.0,5.851203536318428,0.6186544,3245,3,0.3758451590990991,1.7232819141816667,34,8.6331857243861,4.802499739969139,-5.437386813536728,1.7232819141816667,0,0,0,60,MAKER_PROMO_OFF,3,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6197751272532198,0,-5.810257394147097,0.0,5.795051004775425,0.6208608,3042,3,0.37090910756756756,1.8457324127478907,34,8.773160739177566,4.802499739969139,-5.437386813536728,1.8457324127478907,0,0,0,30,MAKER_PROMO_OFF,10,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.617068543836789,0,-5.810257394147097,0.0,5.851203536318427,0.6201356000000001,3042,3,0.36901818954954957,1.8751263318962452,34,8.811641539412005,4.802499739969139,-5.437386813536728,1.8751263318962452,0,0,0,33,MAKER_PROMO_OFF,17,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
67,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6609211897083244,0,-5.810257394147097,0.0,5.795051004775426,0.5765136,3239,3,0.37546077432432434,1.3608956708764712,32,8.22698212465595,4.802499739969139,-5.437386813536728,1.3608956708764712,0,0,0,52,MAKER_PROMO_OFF,31,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
65,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6753421220865246,0,-5.810257394147097,0.0,6.052534283005049,0.6208608,3244,3,0.374239155945946,1.2031451761734326,31,8.05130708675105,4.802499739969139,-5.437386813536728,1.2031451761734326,0,0,0,33,MAKER_PROMO_OFF,59,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
71,11111,NEUTRAL,2026-06-22T06:00:00+00:00,5,5.437386813536728,0.6216657731500602,0,-5.810257394147097,0.0,5.7820318763395715,0.5765136,3043,3,0.3717029363513513,1.8278888261325414,34,8.746479295433607,4.802499739969139,-5.437386813536728,1.8278888261325414,0,0,0,53,MAKER_PROMO_OFF,97,0.0030325911219508672,1,stop_loss_upper,SNDKUSDT,0,0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
17,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,4.222506363911008,1.7479046961256184,0,-4.431737454126907,0.0,4.309511761475267,0.41409360000000006,2782,3,0.2919789467029232,0.16035531583718088,7,2.4157532005438043,4.184716147988498,-4.222506363911008,0.16035531583718088,0,0,0,11,PRIMARY_ZERO_MAKER,3,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
18,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,3.3063330077383952,1.209960171156608,0,-3.4535697008532873,0.0,3.4374278221630687,0.41409360000000006,2782,3,0.29296323698164517,1.3492826198113974,8,2.732596565205822,3.279739892829963,-3.3063330077383952,1.3492826198113974,0,0,0,7,PRIMARY_ZERO_MAKER,10,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
18,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,2.835362552972049,1.0376074496596925,0,-2.9748499464493148,0.0,2.971968544504274,0.41409360000000006,2789,3,0.29315772522093814,1.8147418974701923,8,2.732596565205822,2.810169075690376,-2.835362552972049,1.8147418974701923,0,0,0,4,PRIMARY_ZERO_MAKER,17,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
18,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,3.3063330077383952,1.209960171156608,0,-3.4535697008532873,0.0,3.4374278221630687,0.41409360000000006,2781,3,0.29268575839564925,1.3492826198113974,8,2.732596565205822,3.279739892829963,-3.3063330077383952,1.3492826198113974,0,0,0,3,PRIMARY_ZERO_MAKER,31,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
19,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,4.222506363911008,1.5452359187141715,0,-4.431737454126907,0.0,4.309511761475268,0.41409360000000006,2789,3,0.29285245757987766,0.21720299550497413,8,2.732596565205822,4.184716147988498,-4.222506363911008,0.21720299550497413,0,0,0,7,PRIMARY_ZERO_MAKER,59,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
18,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,3.3063330077383952,1.209960171156608,0,-3.4535697008532873,0.0,3.4374278221630687,0.41409360000000006,2782,3,0.29262228429639703,1.3492826198113974,8,2.732596565205822,3.279739892829963,-3.3063330077383952,1.3492826198113974,0,0,0,5,PRIMARY_ZERO_MAKER,97,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
16,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,3.3063330077383952,1.3686551287582336,0,-3.674424740525668,0.0,3.69529448556721,0.41409360000000006,2775,3,0.29194755690006796,0.7745725917452386,7,2.4157532005438043,3.279739892829963,-3.3063330077383952,0.7745725917452386,0,0,0,29,EXECUTION_STRESS,3,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
17,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,1.9191891967994366,0.702331702102129,0,-2.1129216877401062,0.0,2.235603901720571,0.41409360000000006,2792,3,0.29322060040788583,2.2911108552596713,8,2.732596565205822,2.0403000000000056,-1.9191891967994366,2.2911108552596713,0,0,0,23,EXECUTION_STRESS,10,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
17,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,1.9191891967994366,0.702331702102129,0,-2.1129216877401062,0.0,2.2356039017205704,0.41409360000000006,2789,3,0.2936238927940177,2.5511065402538957,8,2.732596565205822,2.0403000000000056,-1.9191891967994366,2.5511065402538957,0,0,0,21,EXECUTION_STRESS,17,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
16,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,3.3063330077383952,1.3686551287582336,0,-3.674424740525668,0.0,3.69529448556721,0.41409360000000006,2793,3,0.29306581033310675,0.7745725917452386,7,2.4157532005438043,3.279739892829963,-3.3063330077383952,0.7745725917452386,0,0,0,21,EXECUTION_STRESS,31,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
16,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,3.3063330077383952,1.3686551287582336,0,-3.674424740525668,0.0,3.6952944855672105,0.41409360000000006,2789,3,0.292932433310673,0.5145769067510142,7,2.4157532005438043,3.279739892829963,-3.3063330077383952,0.5145769067510142,0,0,0,19,EXECUTION_STRESS,59,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
18,11111,NEUTRAL,2026-05-11T06:00:00+00:00,6,3.3063330077383952,1.209960171156608,0,-3.674424740525668,0.0,3.69529448556721,0.41409360000000006,2788,3,0.29185148300475866,0.8314202714130321,8,2.732596565205822,3.279739892829963,-3.3063330077383952,0.8314202714130321,0,0,0,25,EXECUTION_STRESS,97,0.004487623309874067,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
10,11111,NEUTRAL,2026-05-11T06:00:00+00:00,5,4.118680827127809,2.332555772472627,0,-4.374464450731095,0.6613152553476369,4.211972350688523,0.4754408,2919,3,0.34125229279401764,-0.6613152553476369,4,1.7657373408747263,4.0500650916098495,-4.118680827127809,0.0,0,0,0,3,MAKER_PROMO_OFF,3,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
10,11111,NEUTRAL,2026-05-11T06:00:00+00:00,5,3.5235504604972423,1.9955122310273594,0,-3.7677075557549244,0.0663848611664819,3.6170419565073684,0.4754408,2920,3,0.34099852209381376,-0.0663848611664819,4,1.7657373408747263,3.4580536220482805,-3.5235504604972423,0.0,0,0,0,8,MAKER_PROMO_OFF,10,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
10,11111,NEUTRAL,2026-05-11T06:00:00+00:00,5,4.118680827127809,2.332555772472627,0,-4.374464450731095,0.6613152553476369,4.211972350688523,0.4754408,2920,3,0.3412743685248131,-0.6613152553476369,4,1.7657373408747263,4.0500650916098495,-4.118680827127809,0.0,0,0,0,11,MAKER_PROMO_OFF,17,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
9,11111,NEUTRAL,2026-05-11T06:00:00+00:00,5,2.492626764827969,1.4116633924687518,0,-2.6321451049752156,0.0,2.587052962961992,0.4754408,2920,3,0.3413550715839565,1.2560992779973972,4,1.7657373408747263,2.589200000000003,-2.492626764827969,1.2560992779973972,0,0,0,3,MAKER_PROMO_OFF,31,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
9,11111,NEUTRAL,2026-05-11T06:00:00+00:00,5,5.149604522797083,3.8625537822906195,0,-5.510026901510804,1.8039292701159941,5.241961344233901,0.4754408,2920,3,0.3405338893949694,-1.8039292701159941,3,1.3332123804741434,5.052918713658139,-5.149604522797083,0.0,0,0,0,5,MAKER_PROMO_OFF,59,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
10,11111,NEUTRAL,2026-05-11T06:00:00+00:00,5,3.5235504604972423,1.9955122310273594,0,-3.7677075557549244,0.0,3.617041956507368,0.4754408,2919,3,0.3413110800815772,0.22611028445202086,4,1.7657373408747263,3.4580536220482805,-3.5235504604972423,0.22611028445202086,0,0,0,8,MAKER_PROMO_OFF,97,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
15,11111,NEUTRAL,2026-05-26T06:00:00+00:00,5,5.119762666349678,1.775594587484762,0,-5.358641111525781,2.4891947347524908,5.309647977525045,0.47665599999999997,610,3,0.2629087609386828,-2.4891947347524908,6,2.8834074525999394,5.1211174902274115,-5.119762666349678,0.0,0,0,0,5,PRIMARY_ZERO_MAKER,3,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
15,11111,NEUTRAL,2026-05-26T06:00:00+00:00,5,5.119762666349678,1.775594587484762,0,-5.358641111525781,2.4891947347524908,5.36976546775243,0.47665599999999997,610,3,0.2596522587433762,-2.4891947347524908,6,2.8834074525999394,5.1211174902274115,-5.119762666349678,0.0,0,0,0,9,PRIMARY_ZERO_MAKER,10,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
13,11111,NEUTRAL,2026-05-26T06:00:00+00:00,5,5.119762666349678,2.1244669159458263,0,-5.358641111525781,2.962697552960735,5.82564797752504,0.47665599999999997,572,3,0.2602983324753974,-2.962697552960735,5,2.409904634391695,5.1211174902274115,-5.119762666349678,0.0,0,0,0,7,PRIMARY_ZERO_MAKER,17,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
13,11111,NEUTRAL,2026-05-26T06:00:00+00:00,5,5.119762666349678,2.1244669159458263,0,-5.358641111525781,2.962697552960735,5.36976546775243,0.47665599999999997,610,3,0.2650978358819076,-2.962697552960735,5,2.409904634391695,5.1211174902274115,-5.119762666349678,0.0,0,0,0,16,PRIMARY_ZERO_MAKER,31,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
13,11111,NEUTRAL,2026-05-26T06:00:00+00:00,5,5.119762666349678,2.1244669159458263,0,-5.358641111525781,2.962697552960735,5.36976546775243,0.47665599999999997,610,3,0.265333044663134,-2.962697552960735,5,2.409904634391695,5.1211174902274115,-5.119762666349678,0.0,0,0,0,8,PRIMARY_ZERO_MAKER,59,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
15,11111,NEUTRAL,2026-05-26T06:00:00+00:00,5,5.119762666349678,1.775594587484762,0,-5.358641111525781,2.4891947347524908,5.36976546775243,0.47665599999999997,610,3,0.2595200254352763,-2.4891947347524908,6,2.8834074525999394,5.1211174902274115,-5.119762666349678,0.0,0,0,0,8,PRIMARY_ZERO_MAKER,97,0.005289471677530022,1,stop_loss_upper,MUUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
