canceled_order_count,inventory_after,inventory_before,new_center,new_grid_num,new_step,old_center,old_grid_num,old_step,profile,reason,regrid_cost,regrid_timestamp,scenario,seed,status,symbol,window_key
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,EXECUTION_STRESS,10,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,EXECUTION_STRESS,17,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,EXECUTION_STRESS,31,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,EXECUTION_STRESS,59,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,EXECUTION_STRESS,97,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,MAKER_PROMO_OFF,3,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,MAKER_PROMO_OFF,10,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,MAKER_PROMO_OFF,17,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,MAKER_PROMO_OFF,31,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,MAKER_PROMO_OFF,59,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.06,-0.06,2207.419443972248,3,0.00527102289716086,2207.419443972248,3,0.00527102289716086,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,MAKER_PROMO_OFF,97,SKIPPED,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,PRIMARY_ZERO_MAKER,3,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,PRIMARY_ZERO_MAKER,10,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,PRIMARY_ZERO_MAKER,17,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,PRIMARY_ZERO_MAKER,31,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,PRIMARY_ZERO_MAKER,59,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,PRIMARY_ZERO_MAKER,97,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,EXECUTION_STRESS,3,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,EXECUTION_STRESS,10,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,EXECUTION_STRESS,17,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,EXECUTION_STRESS,31,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,EXECUTION_STRESS,59,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,EXECUTION_STRESS,97,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,MAKER_PROMO_OFF,3,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,MAKER_PROMO_OFF,10,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,MAKER_PROMO_OFF,17,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,MAKER_PROMO_OFF,31,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,MAKER_PROMO_OFF,59,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.18,-0.18,752.3617556426022,3,0.009062637656973349,752.3617556426022,3,0.009062637656973349,N20,session_has_fills_or_exposure,0.0,2026-05-09T01:00:00+00:00,MAKER_PROMO_OFF,97,SKIPPED,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,PRIMARY_ZERO_MAKER,3,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,PRIMARY_ZERO_MAKER,3,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,PRIMARY_ZERO_MAKER,10,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,PRIMARY_ZERO_MAKER,10,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,PRIMARY_ZERO_MAKER,17,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,PRIMARY_ZERO_MAKER,17,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,PRIMARY_ZERO_MAKER,31,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,PRIMARY_ZERO_MAKER,31,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,PRIMARY_ZERO_MAKER,59,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,PRIMARY_ZERO_MAKER,59,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,PRIMARY_ZERO_MAKER,97,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.1,-0.1,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,PRIMARY_ZERO_MAKER,97,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,EXECUTION_STRESS,3,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.1,-0.1,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,EXECUTION_STRESS,3,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,EXECUTION_STRESS,10,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,EXECUTION_STRESS,10,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,EXECUTION_STRESS,17,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,EXECUTION_STRESS,17,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,EXECUTION_STRESS,31,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,EXECUTION_STRESS,31,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,EXECUTION_STRESS,59,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,EXECUTION_STRESS,59,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,EXECUTION_STRESS,97,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.1,-0.1,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,EXECUTION_STRESS,97,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,MAKER_PROMO_OFF,3,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,MAKER_PROMO_OFF,3,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,MAKER_PROMO_OFF,10,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,MAKER_PROMO_OFF,10,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,MAKER_PROMO_OFF,17,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,MAKER_PROMO_OFF,17,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,MAKER_PROMO_OFF,31,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,MAKER_PROMO_OFF,31,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,MAKER_PROMO_OFF,59,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.18,-0.18,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,MAKER_PROMO_OFF,59,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.28,-0.28,963.341405820767,3,0.0029978492227560327,963.341405820767,3,0.0029978492227560327,N20,session_has_fills_or_exposure,0.0,2026-05-30T01:00:00+00:00,MAKER_PROMO_OFF,97,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,-0.1,-0.1,987.2814846451657,4,0.007067601285770442,987.2814846451657,4,0.007067601285770442,N20,session_has_fills_or_exposure,0.0,2026-05-31T18:44:00+00:00,MAKER_PROMO_OFF,97,SKIPPED,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,PRIMARY_ZERO_MAKER,3,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,PRIMARY_ZERO_MAKER,10,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,PRIMARY_ZERO_MAKER,17,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,PRIMARY_ZERO_MAKER,31,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.15,0.15,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,PRIMARY_ZERO_MAKER,59,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,PRIMARY_ZERO_MAKER,97,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,EXECUTION_STRESS,3,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.15,0.15,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,EXECUTION_STRESS,10,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,EXECUTION_STRESS,17,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,EXECUTION_STRESS,31,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.15,0.15,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,EXECUTION_STRESS,59,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,EXECUTION_STRESS,97,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,MAKER_PROMO_OFF,3,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,MAKER_PROMO_OFF,10,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,MAKER_PROMO_OFF,17,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,MAKER_PROMO_OFF,31,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.15,0.15,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,MAKER_PROMO_OFF,59,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,0.28,0.28,873.56885999448,3,0.009201387325946886,873.56885999448,3,0.009201387325946886,N20,session_has_fills_or_exposure,0.0,2026-06-06T01:00:00+00:00,MAKER_PROMO_OFF,97,SKIPPED,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0,-0.11,-0.11,1149.2444923123953,3,0.009075399879075574,1149.2444923123953,3,0.009075399879075574,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,PRIMARY_ZERO_MAKER,3,SKIPPED,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.11,-0.11,1149.2444923123953,3,0.009075399879075574,1149.2444923123953,3,0.009075399879075574,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,PRIMARY_ZERO_MAKER,10,SKIPPED,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.11,-0.11,1149.2444923123953,3,0.009075399879075574,1149.2444923123953,3,0.009075399879075574,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,PRIMARY_ZERO_MAKER,17,SKIPPED,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.11,-0.11,1149.2444923123953,3,0.009075399879075574,1149.2444923123953,3,0.009075399879075574,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,PRIMARY_ZERO_MAKER,31,SKIPPED,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0,-0.11,-0.11,1149.2444923123953,3,0.009075399879075574,1149.2444923123953,3,0.009075399879075574,N20,session_has_fills_or_exposure,0.0,2026-06-19T01:00:00+00:00,PRIMARY_ZERO_MAKER,59,SKIPPED,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
