accepted_fill_count,duration_bars,force_exit_cost,inventory_realized_pnl,paired_grid_pnl,pre_exit_inventory_notional,pre_exit_position_qty,pre_exit_unrealized_pnl,profile,scenario,seed,session_end,session_index,session_pnl,session_start,state_path,stop_exit_cost,stopped_reason,symbol,window_key
6,2423,0.0,-6.0777433658032605,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,EXECUTION_STRESS,17,2026-05-31T15:22:00+00:00,1,-5.439313956994102,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.20685873751626296,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.588668070375,-1.8835842932663582,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,EXECUTION_STRESS,17,2026-06-01T05:59:00+00:00,2,1.5430323403550177,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.136107570375,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
4,2423,0.0,-6.0777433658032605,0.4036005068917575,275.12384042063235,-0.28,-5.389933764751693,N20,EXECUTION_STRESS,31,2026-05-31T15:22:00+00:00,1,-5.8430211197665,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.20685873751626296,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.588668070375,-1.8835842932663582,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,EXECUTION_STRESS,31,2026-06-01T05:59:00+00:00,2,1.5430323403550177,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.136107570375,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-6.0777433658032605,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,EXECUTION_STRESS,59,2026-05-31T15:22:00+00:00,1,-5.439313956994102,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.20685873751626296,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.588668070375,-1.8835842932663582,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,EXECUTION_STRESS,59,2026-06-01T05:59:00+00:00,2,1.5430323403550177,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.136107570375,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
4,2423,0.0,-6.0777433658032605,0.4036005068917575,275.12384042063235,-0.28,-5.389933764751693,N20,EXECUTION_STRESS,97,2026-05-31T15:22:00+00:00,1,-5.8430211197665,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.20685873751626296,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.588668070375,-1.8836408464538092,3.6395688155519808,181.0242,-0.18,-1.4310803464538275,N20,EXECUTION_STRESS,97,2026-06-01T05:59:00+00:00,2,1.6198203987231716,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.136107570375,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
4,2423,0.0,-5.802619525382659,0.4036005068917575,275.12384042063235,-0.28,-5.389933764751693,N20,MAKER_PROMO_OFF,3,2026-05-31T15:22:00+00:00,1,-5.606700546150066,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.13776826309063164,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.36218416815,-1.7025600932663862,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,MAKER_PROMO_OFF,3,2026-06-01T05:59:00+00:00,2,1.535487203498515,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.09064786815,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.802619525382659,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,MAKER_PROMO_OFF,10,2026-05-31T15:22:00+00:00,1,-5.256940364607465,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.13776826309063164,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
14,796,0.36218416815,-1.7025600932663862,4.26603309271504,181.0242,-0.18,-1.4310237932663767,N20,MAKER_PROMO_OFF,10,2026-06-01T05:59:00+00:00,2,2.199445494609116,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.09064786815,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.802619525382659,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,MAKER_PROMO_OFF,17,2026-05-31T15:22:00+00:00,1,-5.256940364607465,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.13776826309063164,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
14,796,0.36218416815,-1.7025600932663862,4.26603309271504,181.0242,-0.18,-1.4310237932663767,N20,MAKER_PROMO_OFF,17,2026-06-01T05:59:00+00:00,2,2.199445494609116,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.09064786815,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
4,2423,0.0,-5.802619525382659,0.4036005068917575,275.12384042063235,-0.28,-5.389933764751693,N20,MAKER_PROMO_OFF,31,2026-05-31T15:22:00+00:00,1,-5.606700546150066,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.13776826309063164,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.36218416815,-1.7025600932663862,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,MAKER_PROMO_OFF,31,2026-06-01T05:59:00+00:00,2,1.535487203498515,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.09064786815,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.802619525382659,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,MAKER_PROMO_OFF,59,2026-05-31T15:22:00+00:00,1,-5.256940364607465,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.13776826309063164,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.36218416815,-1.7025600932663862,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,MAKER_PROMO_OFF,59,2026-06-01T05:59:00+00:00,2,1.535487203498515,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.09064786815,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.802619525382659,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,MAKER_PROMO_OFF,97,2026-05-31T15:22:00+00:00,1,-5.256940364607465,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.13776826309063164,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.36218416815,-1.702616646453837,3.6395688155519808,181.0242,-0.18,-1.4310803464538275,N20,MAKER_PROMO_OFF,97,2026-06-01T05:59:00+00:00,2,1.6048662627138108,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.09064786815,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
4,169,0.0,-5.212471646825424,1.1813741413326375,237.31633721268045,0.28,-4.975155309612737,N20,PRIMARY_ZERO_MAKER,3,2026-06-06T01:48:00+00:00,1,-4.37890397676252,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11853951043773388,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.212471646825424,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,PRIMARY_ZERO_MAKER,10,2026-06-06T01:48:00+00:00,1,-3.180027985992498,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11853951043773388,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.212471646825424,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,PRIMARY_ZERO_MAKER,17,2026-06-06T01:48:00+00:00,1,-3.180027985992498,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11853951043773388,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.212471646825424,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,PRIMARY_ZERO_MAKER,31,2026-06-06T01:48:00+00:00,1,-3.180027985992498,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11853951043773388,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.213595656055402,2.3826546433174807,237.31633721268045,0.28,-4.976279318842715,N20,PRIMARY_ZERO_MAKER,59,2026-06-06T01:48:00+00:00,1,-3.1787474840076553,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11853951043773388,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
8,169,0.0,-5.213595656055402,3.5815306340875033,237.31633721268045,0.28,-4.976279318842715,N20,PRIMARY_ZERO_MAKER,97,2026-06-06T01:48:00+00:00,1,-1.9798714932376322,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11853951043773388,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
4,169,0.0,-5.568446152644424,1.1813741413326375,237.31633721268045,0.28,-4.975155309612737,N20,EXECUTION_STRESS,3,2026-06-06T01:48:00+00:00,1,-4.793881256921023,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17754228477723658,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.568446152644424,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,EXECUTION_STRESS,10,2026-06-06T01:48:00+00:00,1,-3.5950052661510004,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17754228477723658,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.568446152644424,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,EXECUTION_STRESS,17,2026-06-06T01:48:00+00:00,1,-3.5950052661510004,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17754228477723658,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
4,169,0.0,-5.568446152644424,1.1813741413326375,237.31633721268045,0.28,-4.975155309612737,N20,EXECUTION_STRESS,31,2026-06-06T01:48:00+00:00,1,-4.793881256921023,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17754228477723658,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.569570161874401,2.3826546433174807,237.31633721268045,0.28,-4.976279318842715,N20,EXECUTION_STRESS,59,2026-06-06T01:48:00+00:00,1,-3.593724764166157,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17754228477723658,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.569570161874401,2.3826546433174807,237.31633721268045,0.28,-4.976279318842715,N20,EXECUTION_STRESS,97,2026-06-06T01:48:00+00:00,1,-3.593724764166157,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17754228477723658,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
4,169,0.0,-5.331129815431737,1.1813741413326375,237.31633721268045,0.28,-4.975155309612737,N20,MAKER_PROMO_OFF,3,2026-06-06T01:48:00+00:00,1,-4.590941309617254,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11848018135343072,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.331129815431737,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,MAKER_PROMO_OFF,10,2026-06-06T01:48:00+00:00,1,-3.4444779436490784,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11848018135343072,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.331129815431737,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,MAKER_PROMO_OFF,17,2026-06-06T01:48:00+00:00,1,-3.4444779436490784,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11848018135343072,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.331129815431737,2.3802501321026606,237.31633721268045,0.28,-4.975155309612737,N20,MAKER_PROMO_OFF,31,2026-06-06T01:48:00+00:00,1,-3.4444779436490784,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11848018135343072,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
6,169,0.0,-5.332253824661714,2.3826546433174807,237.31633721268045,0.28,-4.976279318842715,N20,MAKER_PROMO_OFF,59,2026-06-06T01:48:00+00:00,1,-3.443197697764632,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11848018135343072,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
8,169,0.0,-5.332253824661714,3.5815306340875033,237.31633721268045,0.28,-4.976279318842715,N20,MAKER_PROMO_OFF,97,2026-06-06T01:48:00+00:00,1,-2.2967343317964555,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11848018135343072,stop_loss,MUUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
4,302,0.0,-5.096402160264261,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,PRIMARY_ZERO_MAKER,3,2026-06-19T04:01:00+00:00,1,-4.072308924049339,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11698489891986788,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.096402160264261,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,PRIMARY_ZERO_MAKER,10,2026-06-19T04:01:00+00:00,1,-4.072308924049339,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11698489891986788,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.096402160264261,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,PRIMARY_ZERO_MAKER,17,2026-06-19T04:01:00+00:00,1,-4.072308924049339,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11698489891986788,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.096402160264261,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,PRIMARY_ZERO_MAKER,31,2026-06-19T04:01:00+00:00,1,-4.072308924049339,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11698489891986788,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.096402160264261,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,PRIMARY_ZERO_MAKER,59,2026-06-19T04:01:00+00:00,1,-4.072308924049339,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11698489891986788,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.096402160264261,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,PRIMARY_ZERO_MAKER,97,2026-06-19T04:01:00+00:00,1,-4.072308924049339,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11698489891986788,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.447708163026605,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,EXECUTION_STRESS,3,2026-06-19T04:01:00+00:00,1,-4.481843896769545,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17521386887773008,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.447708163026605,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,EXECUTION_STRESS,10,2026-06-19T04:01:00+00:00,1,-4.481843896769545,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17521386887773008,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.447708163026605,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,EXECUTION_STRESS,17,2026-06-19T04:01:00+00:00,1,-4.481843896769545,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17521386887773008,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.447708163026605,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,EXECUTION_STRESS,31,2026-06-19T04:01:00+00:00,1,-4.481843896769545,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17521386887773008,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.447708163026605,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,EXECUTION_STRESS,59,2026-06-19T04:01:00+00:00,1,-4.481843896769545,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17521386887773008,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.447708163026605,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,EXECUTION_STRESS,97,2026-06-19T04:01:00+00:00,1,-4.481843896769545,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.17521386887773008,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.213504161185027,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,MAKER_PROMO_OFF,3,2026-06-19T04:01:00+00:00,1,-4.287730998342617,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11692634791940751,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.213504161185027,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,MAKER_PROMO_OFF,10,2026-06-19T04:01:00+00:00,1,-4.287730998342617,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11692634791940751,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.213504161185027,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,MAKER_PROMO_OFF,17,2026-06-19T04:01:00+00:00,1,-4.287730998342617,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11692634791940751,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.213504161185027,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,MAKER_PROMO_OFF,31,2026-06-19T04:01:00+00:00,1,-4.287730998342617,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11692634791940751,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.213504161185027,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,MAKER_PROMO_OFF,59,2026-06-19T04:01:00+00:00,1,-4.287730998342617,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11692634791940751,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,302,0.0,-5.213504161185027,1.1410781351347896,234.20400184157734,0.21000000000000002,-4.862198158422682,N20,MAKER_PROMO_OFF,97,2026-06-19T04:01:00+00:00,1,-4.287730998342617,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11692634791940751,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
84,302,0.0,-3.5232750182059065,1.0832027101778798,144.98342971145263,0.13,-3.378291588494453,N100,PRIMARY_ZERO_MAKER,3,2026-06-19T04:01:00+00:00,1,-2.4686875788596536,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.07241922314087058,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
82,302,0.0,-3.5230782857463487,1.0356275932936252,144.98342971145263,0.13,-3.3780948560348953,N100,PRIMARY_ZERO_MAKER,10,2026-06-19T04:01:00+00:00,1,-2.5160659632843503,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.07241922314087058,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
86,302,0.0,-3.5232750182059065,1.096295568901219,144.98342971145263,0.13,-3.378291588494453,N100,PRIMARY_ZERO_MAKER,17,2026-06-19T04:01:00+00:00,1,-2.4555947201363137,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.07241922314087058,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
88,302,0.0,-3.523142355755042,1.1231167756981681,144.98342971145263,0.13,-3.3781589260435885,N100,PRIMARY_ZERO_MAKER,31,2026-06-19T04:01:00+00:00,1,-2.4286408508885007,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.07241922314087058,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
88,302,0.0,-3.50490385679024,1.1065566730286471,144.98342971145263,0.13,-3.359920427078787,N100,PRIMARY_ZERO_MAKER,59,2026-06-19T04:01:00+00:00,1,-2.4269624545932196,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.07241922314087058,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
80,302,0.0,-3.5232750182059065,1.0421827306103002,144.98342971145263,0.13,-3.378291588494453,N100,PRIMARY_ZERO_MAKER,97,2026-06-19T04:01:00+00:00,1,-2.509707558427233,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.07241922314087058,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
62,302,0.0,-3.704541258390625,0.7640395268486259,144.98342971145263,0.13,-3.342082684112006,N100,EXECUTION_STRESS,3,2026-06-19T04:01:00+00:00,1,-3.0051635075856353,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10846572835288051,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
66,302,0.0,-3.7222539696330252,0.8183082000382547,144.98342971145263,0.13,-3.359795395354406,N100,EXECUTION_STRESS,10,2026-06-19T04:01:00+00:00,1,-2.968607545638407,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10846572835288051,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
70,302,0.0,-3.7225833645434476,0.8552678070444996,144.98342971145263,0.13,-3.360124790264829,N100,EXECUTION_STRESS,17,2026-06-19T04:01:00+00:00,1,-2.9319773335425845,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10846572835288051,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
66,302,0.0,-3.7406175003222075,0.8040851902704163,144.98342971145263,0.13,-3.3781589260435885,N100,EXECUTION_STRESS,31,2026-06-19T04:01:00+00:00,1,-3.0011940860954276,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10846572835288051,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
62,302,0.0,-3.722379001357406,0.7628965591740189,144.98342971145263,0.13,-3.359920427078787,N100,EXECUTION_STRESS,59,2026-06-19T04:01:00+00:00,1,-3.0241442182270237,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10846572835288051,stop_loss,MUUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
