best_window_concentration,cvar_95,engine_mode,fees_paid,funding_paid,gross_grid_pnl,market_group,max_drawdown,max_drawdown_pct,mean_inventory_drag_ratio,mean_window_pnl,median_window_pnl,positive_ratio,profile,profit_factor,runs,scenario,seed,top_3_window_concentration,total_cost,total_pnl,unique_windows,worst_window_pnl
1.0,-0.6351145214761525,R1_CONTROLLER_FAITHFUL,0.18417567325581058,0.009273136752,1.7305703836557993,US_LEVERAGED_ETF,0.6351145214761525,0.00254045808590461,0.7870462187595832,0.7757053916319943,0.7757053916319943,0.5,N20,3.442726045151908,2,PRIMARY_ZERO_MAKER,59,1.0,0.19344881000781058,1.5514107832639885,2,-0.6351145214761525
0.9166886842533299,0.19871773610870597,R1_CONTROLLER_FAITHFUL,0.24763031471137573,0.02065889238378852,2.6392430383280114,US_LEVERAGED_ETF,0.3343212959057322,0.0013372851836229286,0.7127145896323082,1.1926215204244235,1.1926215204244235,1.0,N20,2.385243040848847,2,PRIMARY_ZERO_MAKER,97,1.0,0.26828920709516424,2.385243040848847,2,0.19871773610870597
1.0,-3.085639921867319,R1_CONTROLLER_FAITHFUL,0.2901265448512629,0.1025895190056462,-8.004473280896377,US_STOCK,3.085639921867319,0.006171279843734638,9.982978380228507,-2.7716993651613477,-3.0051635075856353,0.0,N100,0.0,3,EXECUTION_STRESS,3,1.0,0.3927160638569091,-8.315098095484043,3,-3.085639921867319
1.0,-3.0831767820291316,R1_CONTROLLER_FAITHFUL,0.2901265448512629,0.1025895190056462,-7.963499652100976,US_STOCK,3.0831767820291316,0.006166353564058263,9.741439556158959,-2.758041488896214,-2.968607545638407,0.0,N100,0.0,3,EXECUTION_STRESS,10,1.0,0.3927160638569091,-8.274124466688642,3,-3.0831767820291316
1.0,-3.1078037485212806,R1_CONTROLLER_FAITHFUL,0.2901265448512629,0.1025895190056462,-7.902064124702001,US_STOCK,3.1078037485212806,0.006215607497042561,11.48961602921939,-2.737562979763222,-2.9319773335425845,0.0,N100,0.0,3,EXECUTION_STRESS,17,1.0,0.3927160638569091,-8.212688939289666,3,-3.1078037485212806
1.0,-3.059246675642974,R1_CONTROLLER_FAITHFUL,0.2901265448512629,0.1025895190056462,-7.983530990435613,US_STOCK,3.059246675642974,0.006118493351285948,9.782238163956354,-2.764718601674426,-3.0011940860954276,0.0,N100,0.0,3,EXECUTION_STRESS,31,1.0,0.3927160638569091,-8.294155805023278,3,-3.059246675642974
1.0,-3.083626930566345,R1_CONTROLLER_FAITHFUL,0.2901265448512629,0.09785610988335008,-8.020659856298238,US_STOCK,3.083626930566345,0.0061672538611326905,9.869298723216835,-2.7755170872545354,-3.0241442182270237,0.0,N100,0.0,3,EXECUTION_STRESS,59,1.0,0.387982654734613,-8.326551261763607,3,-3.083626930566345
1.0,-3.2293461282736464,R1_CONTROLLER_FAITHFUL,0.2901265448512629,0.1025895190056462,-8.231341585749075,US_STOCK,3.2293461282736464,0.006458692256547293,10.417388106192531,-2.8473221334455796,-3.0845551011691765,0.0,N100,0.0,3,EXECUTION_STRESS,97,1.0,0.3927160638569091,-8.541966400336738,3,-3.2293461282736464
1.0,-2.824968062912814,R1_CONTROLLER_FAITHFUL,0.1935264303316101,0.1025895190056462,-6.888374844401796,US_STOCK,2.824968062912814,0.005649936125825628,7.212190103831532,-2.3674665148232696,-2.4686875788596536,0.0,N100,0.0,3,PRIMARY_ZERO_MAKER,3,1.0,0.2961159493372563,-7.102399544469809,3,-2.824968062912814
1.0,-2.824968062912814,R1_CONTROLLER_FAITHFUL,0.1935264303316101,0.1025895190056462,-6.94395418494878,US_STOCK,2.824968062912814,0.005649936125825628,7.26566126814032,-2.385992961672264,-2.5160659632843503,0.0,N100,0.0,3,PRIMARY_ZERO_MAKER,10,1.0,0.2961159493372563,-7.157978885016792,3,-2.824968062912814
1.0,-2.8491543375401096,R1_CONTROLLER_FAITHFUL,0.1935264303316101,0.1025895190056462,-6.9298169310544395,US_STOCK,2.8491543375401096,0.005698308675080219,8.115596851741524,-2.381280543707484,-2.4555947201363137,0.0,N100,0.0,3,PRIMARY_ZERO_MAKER,17,1.0,0.2961159493372563,-7.143841631122452,3,-2.8491543375401096
1.0,-2.848124158129987,R1_CONTROLLER_FAITHFUL,0.1935264303316101,0.1025895190056462,-6.917177419814049,US_STOCK,2.848124158129987,0.005696248316259974,8.05971279937085,-2.3770673732940204,-2.4286408508885007,0.0,N100,0.0,3,PRIMARY_ZERO_MAKER,31,1.0,0.2961159493372563,-7.131202119882062,3,-2.848124158129987
1.0,-2.800597264661803,R1_CONTROLLER_FAITHFUL,0.1935264303316101,0.1025895190056462,-6.934626896209311,US_STOCK,2.800597264661803,0.005601194529323606,6.596863036934977,-2.3828838654257742,-2.4269624545932196,0.0,N100,0.0,3,PRIMARY_ZERO_MAKER,59,1.0,0.2961159493372563,-7.148651596277323,3,-2.800597264661803
1.0,-2.823689261918595,R1_CONTROLLER_FAITHFUL,0.1935264303316101,0.1025895190056462,-6.938244031500662,US_STOCK,2.823689261918595,0.00564737852383719,8.077648726836532,-2.3840895771895583,-2.509707558427233,0.0,N100,0.0,3,PRIMARY_ZERO_MAKER,97,1.0,0.2961159493372563,-7.152268731568674,3,-2.823689261918595
1.0,-10.452518482927736,R1_CONTROLLER_FAITHFUL,1.726476628481057,0.4117965678826711,-23.48040417467824,US_STOCK,10.452518482927736,0.011686042239533,42.040034120711965,-3.808386373783198,-2.215962663035368,0.16666666666666666,N20,0.06165256821534823,9,EXECUTION_STRESS,3,1.0,2.138273196363728,-22.85031824269919,6,-10.452518482927736
0.9640076497878963,-9.253642492157715,R1_CONTROLLER_FAITHFUL,1.6449055631704883,0.4117965678826711,-17.290428246330308,US_STOCK,9.253642492157715,0.011317274452013429,41.295458250536896,-2.8789516191289866,-1.2236753192724241,0.3333333333333333,N20,0.06220441837458613,9,EXECUTION_STRESS,10,1.0,2.0567021310531595,-17.27370971477392,6,-9.253642492157715
0.5826255581402326,-9.253642492157715,R1_CONTROLLER_FAITHFUL,1.6449055631704883,0.4117965678826711,-17.74452230517135,US_STOCK,9.253642492157715,0.011317274452013429,41.31919653928462,-2.878801887479178,-0.8931530929949661,0.3333333333333333,N20,0.06439997389662448,9,EXECUTION_STRESS,17,1.0,2.0567021310531595,-17.272811324875068,6,-9.253642492157715
1.0,-10.452518482927736,R1_CONTROLLER_FAITHFUL,1.6449055631704883,0.4117965678826711,-22.46914472485272,US_STOCK,10.452518482927736,0.011686042239533,41.832043564501255,-3.666238957426072,-2.1183067862945153,0.16666666666666666,N20,0.04781125819029006,9,EXECUTION_STRESS,31,1.0,2.0567021310531595,-21.99743374455643,6,-10.452518482927736
1.0,-9.252361990172872,R1_CONTROLLER_FAITHFUL,1.6449055631704883,0.4117965678826711,-20.595958341914585,US_STOCK,9.252361990172872,0.011317274452013429,41.60345195688794,-3.429873301726366,-1.585381932937194,0.16666666666666666,N20,0.013464686568359094,9,EXECUTION_STRESS,59,1.0,2.0567021310531595,-20.579239810358196,6,-9.252361990172872
0.9640076497878963,-9.252361990172872,R1_CONTROLLER_FAITHFUL,1.6449055631704883,0.4117965678826711,-18.319375737468377,US_STOCK,9.368538198815966,0.011686042239533,41.32386976263856,-3.0504428676519972,-1.2236753192724237,0.3333333333333333,N20,0.05891340317114756,9,EXECUTION_STRESS,97,1.0,2.0567021310531595,-18.302657205911984,6,-9.252361990172872
0.9050314364574366,-10.012360250159979,R1_CONTROLLER_FAITHFUL,3.7033495458115624,0.4117965678826711,-17.37005157048037,US_STOCK,10.012360250159979,0.01121340109230013,41.967424849248886,-3.1194730926386374,-1.2003409487831016,0.3333333333333333,N20,0.05704555237572991,9,MAKER_PROMO_OFF,3,1.0,4.115146113694234,-18.716838555831824,6,-10.012360250159979
0.5458357595426699,-8.865896884191804,R1_CONTROLLER_FAITHFUL,3.731104033843221,0.4117965678826711,-13.704349601453893,US_STOCK,8.865896884191804,0.010842837881085449,41.28888487445905,-2.553139515305057,-0.6301061724134263,0.3333333333333333,N20,0.07430619129452903,9,MAKER_PROMO_OFF,10,1.0,4.142900601725892,-15.318837091830343,6,-8.865896884191804
0.6070276082916556,-8.865896884191804,R1_CONTROLLER_FAITHFUL,3.9013492221685335,0.4117965678826711,-13.68112533310196,US_STOCK,8.865896884191804,0.010842837881085449,41.37465991945882,-2.537651999135064,-0.46789877100670924,0.5,N20,0.06770300564025054,9,MAKER_PROMO_OFF,17,1.0,4.3131457900512045,-15.225911994810383,6,-8.865896884191804
0.536469905995796,-8.865896884191804,R1_CONTROLLER_FAITHFUL,3.675283926928282,0.4117965678826711,-14.881731413500766,US_STOCK,8.971588991609346,0.01121340109230013,41.368460850095865,-2.7400664661603797,-0.8608188119546913,0.5,N20,0.10409534652630403,9,MAKER_PROMO_OFF,31,1.0,4.087080494810953,-16.440398796962278,6,-8.865896884191804
1.0,-8.864616638307357,R1_CONTROLLER_FAITHFUL,3.6452377266890927,0.4117965678826711,-17.615236439459974,US_STOCK,8.864616638307357,0.010842837881085449,41.43722402391683,-3.2264840090714757,-1.5506287553126161,0.16666666666666666,N20,0.03315486275911226,9,MAKER_PROMO_OFF,59,1.0,4.057034294571764,-19.358904054428855,6,-8.864616638307357
0.501941000253944,-7.71815327233918,R1_CONTROLLER_FAITHFUL,3.748742713497626,0.4117965678826711,-12.698776418838998,US_STOCK,8.621828810066747,0.010842837881085449,41.214207302445224,-2.388483764811642,-0.41272111091184,0.5,N20,0.08534471934574477,9,MAKER_PROMO_OFF,97,1.0,4.160539281380297,-14.330902588869852,6,-7.71815327233918
0.5970514205291537,-9.640478740869966,R1_CONTROLLER_FAITHFUL,1.1509958427687077,0.4117965678826711,-16.219048111857287,US_STOCK,9.640478740869966,0.010722352207499595,41.967424849248886,-2.5022468990276474,-0.677149664071715,0.5,N20,0.17518882991975432,9,PRIMARY_ZERO_MAKER,3,1.0,1.5627924106513789,-15.013481394165884,6,-9.640478740869966
0.49365778186774023,-8.441602750099944,R1_CONTROLLER_FAITHFUL,1.096696500207857,0.4117965678826711,-12.607591240294225,US_STOCK,8.441602750099944,0.010523149528214893,41.28888487445905,-1.9312785328392186,0.06359529319039531,0.5,N20,0.20852413837333314,9,PRIMARY_ZERO_MAKER,10,1.0,1.5084930680905282,-11.587671197035311,6,-8.441602750099944
0.4320409303044002,-8.441602750099944,R1_CONTROLLER_FAITHFUL,1.1509958427687077,0.4117965678826711,-12.530121874478876,US_STOCK,8.441602750099944,0.010523149528214893,41.37465991945882,-1.8874258594645796,-0.1353689129631454,0.5,N20,0.2354922670980946,9,PRIMARY_ZERO_MAKER,17,1.0,1.5627924106513789,-11.324555156787477,6,-8.441602750099944
0.4631503574842243,-8.441602750099944,R1_CONTROLLER_FAITHFUL,1.096696500207857,0.4117965678826711,-13.784973052341098,US_STOCK,8.552738215739327,0.010722352207499595,41.368460850095865,-2.1275088348470304,-0.5005139475542375,0.5,N20,0.24358923818631043,9,PRIMARY_ZERO_MAKER,31,1.0,1.5084930680905282,-12.765053009082182,6,-8.441602750099944
1.0,-8.440322248115102,R1_CONTROLLER_FAITHFUL,1.1509958427687077,0.4117965678826711,-16.464232980836897,US_STOCK,8.440322248115102,0.010523149528214893,41.43722402391683,-2.6189431186475645,-0.9315588115080975,0.16666666666666666,N20,0.08671959988162878,9,PRIMARY_ZERO_MAKER,59,1.0,1.5627924106513789,-15.713658711885387,6,-8.440322248115102
0.5248428965510228,-7.241446257345078,R1_CONTROLLER_FAITHFUL,1.096696500207857,0.4117965678826711,-11.60201805767933,US_STOCK,8.14903105296693,0.010523149528214893,41.214207302445224,-1.7636830024034025,0.31194787510292016,0.6666666666666666,N20,0.21343835834838298,9,PRIMARY_ZERO_MAKER,97,0.96203647351747,1.5084930680905282,-10.582098014420415,6,-7.241446257345078
