engine_mode,inventory_drag,inventory_drag_ratio,inventory_realized_pnl,market_group,max_unpaired_lot_age,max_unpaired_lots,peak_inventory_drag_ratio,peak_negative_unrealized_pnl,pre_exit_inventory_notional,pre_exit_mark_price,pre_exit_position_qty,pre_exit_timestamp,pre_exit_unrealized_pnl,profile,scenario,seed,symbol,window_key
R1_CONTROLLER_FAITHFUL,4.779601233914018,1.4059927459412607,-5.12431879587113,US_STOCK,2127,2,2.2316417416678407,4.645909205325001,229.81170797141095,1351.8335763024174,0.16999999999999998,1779065040000,-4.779601233914018,N20,MAKER_PROMO_OFF,31,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
R0_STATIC_REPAIRED,4.779601233914018,1.0556430663641485,-5.12431879587113,US_STOCK,2131,2,1.1158525158781276,4.645909205325001,229.81170797141095,1351.8335763024174,0.16999999999999998,1779065040000,-4.779601233914018,N20,MAKER_PROMO_OFF,59,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.779601233914018,1.0556430663641485,-5.12431879587113,US_STOCK,2131,2,1.1158525158781276,4.645909205325001,229.81170797141095,1351.8335763024174,0.16999999999999998,1779065040000,-4.779601233914018,N20,MAKER_PROMO_OFF,59,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
R0_STATIC_REPAIRED,4.779601233914018,0.8450666977273081,-5.12431879587113,US_STOCK,1690,2,0.8214290184350406,4.645909205325001,229.81170797141095,1351.8335763024174,0.16999999999999998,1779065040000,-4.779601233914018,N20,MAKER_PROMO_OFF,97,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.779601233914018,0.8450666977273081,-5.12431879587113,US_STOCK,1690,2,0.8214290184350406,4.645909205325001,229.81170797141095,1351.8335763024174,0.16999999999999998,1779065040000,-4.779601233914018,N20,MAKER_PROMO_OFF,97,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.4272954048826123,-2.929022886779301,US_STOCK,490,8,2.4237136157248256,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,3,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.4272954048826123,-2.929022886779301,US_STOCK,490,8,2.4237136157248256,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,3,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.444626096555542,-2.929022886779301,US_STOCK,489,8,2.4410187337146323,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,10,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.444626096555542,-2.929022886779301,US_STOCK,489,8,2.4410187337146323,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,10,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.4926907815553148,-2.929022886779301,US_STOCK,490,8,2.4890124930383384,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,17,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.4926907815553148,-2.929022886779301,US_STOCK,490,8,2.4890124930383384,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,17,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.5271149562056925,-2.929022886779301,US_STOCK,489,8,2.5233858703546623,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,31,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.5271149562056925,-2.929022886779301,US_STOCK,489,8,2.5233858703546623,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,31,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.6883890677925777,-2.929022886779301,US_STOCK,490,8,2.684422001074797,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,59,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.6883890677925777,-2.929022886779301,US_STOCK,490,8,2.684422001074797,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,59,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.4487344139033755,-2.929022886779301,US_STOCK,490,8,2.4451209887074246,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,97,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.4487344139033755,-2.929022886779301,US_STOCK,490,8,2.4451209887074246,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,PRIMARY_ZERO_MAKER,97,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.945265127010837,-3.110687501939308,US_STOCK,490,8,2.9409190063542767,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,3,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.945265127010837,-3.110687501939308,US_STOCK,490,8,2.9409190063542767,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,3,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.939239290473878,-3.110687501939308,US_STOCK,489,8,2.9349020617205985,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,10,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.939239290473878,-3.110687501939308,US_STOCK,489,8,2.9349020617205985,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,10,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.794633148706468,-3.110687501939308,US_STOCK,489,8,2.790509305068857,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,17,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.794633148706468,-3.110687501939308,US_STOCK,489,8,2.790509305068857,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,17,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.9746582750771795,-3.110687501939308,US_STOCK,489,8,2.9702687810187474,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,31,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.9746582750771795,-3.110687501939308,US_STOCK,489,8,2.9702687810187474,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,31,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.942853886717006,-3.110687501939308,US_STOCK,490,8,2.938511324158205,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,59,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.942853886717006,-3.110687501939308,US_STOCK,490,8,2.938511324158205,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,59,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,2.8079131433393263,2.956959734268824,-3.110687501939308,US_STOCK,490,8,2.9525963567026197,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,97,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,2.8079131433393263,2.956959734268824,-3.110687501939308,US_STOCK,490,8,2.9525963567026197,2.803769703347396,121.10974343999193,1513.871792999899,-0.08,1779569100000,-2.8079131433393263,N100,EXECUTION_STRESS,97,SNDKUSDT,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,3,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,3,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,10,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,10,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,17,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,17,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1569,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,31,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1569,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,31,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,59,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,59,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,97,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.809770088922946,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,PRIMARY_ZERO_MAKER,97,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,3,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,3,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1569,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,10,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1569,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,10,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,17,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,17,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1542,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,31,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1542,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,31,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,59,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,59,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,97,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-4.095792471673588,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,EXECUTION_STRESS,97,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,3,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,3,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,10,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,10,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,17,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1570,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,17,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1569,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,31,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1569,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,31,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,59,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,59,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,97,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,3.6190885004225355,5.07127914275389,-3.905110883173177,US_STOCK,1671,2,4.806317241928465,3.430000000000004,190.68158850042252,1733.4689863674776,-0.11,1780256280000,-3.6190885004225355,N20,MAKER_PROMO_OFF,97,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
R0_STATIC_REPAIRED,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,3,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,3,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,10,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,10,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,17,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,17,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,194,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,31,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,194,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,31,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,59,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,59,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R0_STATIC_REPAIRED,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,97,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
R1_CONTROLLER_FAITHFUL,4.755351505166768,475.5351505166768,-4.982422753661606,US_STOCK,195,2,0.0,4.822600000000002,227.07124849483324,1513.8083232988881,0.15000000000000002,1780712220000,-4.755351505166768,N20,PRIMARY_ZERO_MAKER,97,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
