fold,candidate_id,seed,test_start,test_end,total_pnl,max_drawdown_pct,profit_factor,positive_window_ratio
13,P4_R2_V150_N10_F20,17,nyse_20250815T200000Z,nyse_20250905T200000Z,0.7106454078726822,0.00030927910079686275,3.872184889157125,0.25
13,P4_R2_V150_N10_F20,31,nyse_20250815T200000Z,nyse_20250905T200000Z,1.1692251885995326,0.00030927910079686286,5.7256070066931635,0.25
13,P4_R2_V150_N10_F20,59,nyse_20250815T200000Z,nyse_20250905T200000Z,1.5075314674099483,0.00030927910079686286,7.092924899895305,0.5
13,P4_R2_V150_N10_F20,97,nyse_20250815T200000Z,nyse_20250905T200000Z,1.0488415479393478,0.00030927910079686275,5.239057639349821,0.5
14,P4_R2_V150_N10_F20,3,nyse_20250912T200000Z,nyse_20251003T200000Z,1.0230477076827977,0.00045244276208707634,3.826456165868291,0.5
14,P4_R2_V150_N10_F20,10,nyse_20250912T200000Z,nyse_20251003T200000Z,2.109498835353518,0.0,,0.75
14,P4_R2_V150_N10_F20,17,nyse_20250912T200000Z,nyse_20251003T200000Z,2.8685167822213806,0.0,,0.75
14,P4_R2_V150_N10_F20,31,nyse_20250912T200000Z,nyse_20251003T200000Z,1.5211816139861911,0.00045244276208707634,5.202690764045826,0.5
14,P4_R2_V150_N10_F20,59,nyse_20250912T200000Z,nyse_20251003T200000Z,1.599879088251431,0.00045244276208707634,5.420114604307454,0.5
14,P4_R2_V150_N10_F20,97,nyse_20250912T200000Z,nyse_20251003T200000Z,2.2054763361111527,0.00045244276208707634,7.093246817391596,0.5
15,P4_R2_V150_N10_F20,3,nyse_20251010T200000Z,nyse_20251031T200000Z,1.2976161522436787,0.002579514433867986,1.403131728202121,0.5
15,P4_R2_V150_N10_F20,10,nyse_20251010T200000Z,nyse_20251031T200000Z,1.013582291874491,0.0026536467855506622,1.3091906889317486,0.5
15,P4_R2_V150_N10_F20,17,nyse_20251010T200000Z,nyse_20251031T200000Z,1.2808842010813084,0.0028393111393445305,1.373799644488726,0.5
15,P4_R2_V150_N10_F20,31,nyse_20251010T200000Z,nyse_20251031T200000Z,1.5201478340583918,0.0025796682980528817,1.472223018602259,0.5
15,P4_R2_V150_N10_F20,59,nyse_20251010T200000Z,nyse_20251031T200000Z,1.2973561249290955,0.0025796683594070486,1.4030248860944812,0.5
15,P4_R2_V150_N10_F20,97,nyse_20251010T200000Z,nyse_20251031T200000Z,0.8670535874208455,0.0026532269215819126,1.2645236532145068,0.25
16,P4_R2_V150_N10_F20,3,nyse_20251107T210000Z,nyse_20251126T210000Z,-3.2654364506895606,0.0077056590729884826,0.5301938940443678,0.25
16,P4_R2_V150_N10_F20,10,nyse_20251107T210000Z,nyse_20251126T210000Z,-2.2786260488830345,0.006416638440943696,0.6150558735754726,0.5
16,P4_R2_V150_N10_F20,17,nyse_20251107T210000Z,nyse_20251126T210000Z,-3.2661191025312277,0.0077066699818140036,0.5301476728732122,0.25
16,P4_R2_V150_N10_F20,31,nyse_20251107T210000Z,nyse_20251126T210000Z,-1.508685954637107,0.006871741821723527,0.745125641112817,0.5
16,P4_R2_V150_N10_F20,59,nyse_20251107T210000Z,nyse_20251126T210000Z,-1.547802742511895,0.006172759122677514,0.721864041084032,0.5
16,P4_R2_V150_N10_F20,97,nyse_20251107T210000Z,nyse_20251126T210000Z,-1.4782280044269565,0.006417075247042654,0.7502882521833089,0.5
17,P4_R2_V150_N10_F20,3,nyse_20251128T180000Z,nyse_20251219T210000Z,1.8268568088949217,0.0007110055577002137,4.2117484686125195,0.75
17,P4_R2_V150_N10_F20,10,nyse_20251128T180000Z,nyse_20251219T210000Z,1.116177204155739,0.0007108872811429221,2.962648006518727,0.75
17,P4_R2_V150_N10_F20,17,nyse_20251128T180000Z,nyse_20251219T210000Z,1.5060048856157522,0.0007109805431481305,3.6477603714501043,0.75
17,P4_R2_V150_N10_F20,31,nyse_20251128T180000Z,nyse_20251219T210000Z,1.5056540876720024,0.0007110036258564637,3.6470576817704607,0.75
17,P4_R2_V150_N10_F20,59,nyse_20251128T180000Z,nyse_20251219T210000Z,1.5064751739282523,0.0007110162242887554,3.648454287093117,0.75
17,P4_R2_V150_N10_F20,97,nyse_20251128T180000Z,nyse_20251219T210000Z,2.397590846468212,0.0007109319225960471,5.215577417232057,0.75
