window_id,symbol,asset_group,group,seed,matched_window_id,matched_calendar_key,calendar_key,month,split,listing_stage,window_type,status,row_count,tradable_rows,tradable_hours,window_realized_volatility,hourly_realized_volatility,atr_pct,high_low_range_pct,directional_efficiency,max_single_direction_move_pct,return_sign_flip_rate,reversal_legs,reversal_legs_per_hour,completed_grid_cycles,completed_grid_cycles_per_hour,gross_cycle_edge,fee_adjusted_cycle_capacity_window,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,base_volume_per_hour,quote_volume_per_hour,median_trade_size,aggtrade_event_count,aggtrade_event_count_per_hour,funding_abs_sum_window,funding_abs_per_hour,premium_abs_mean,mark_deviation_abs_mean,first_half_hourly_realized_volatility,second_half_hourly_realized_volatility,second_to_first_volatility_ratio,volatility_expansion
INTCUSDT-nyse_20260410T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-04-10T20:00:00Z:2026-04-13T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.03228519990761682,0.004353335467462708,0.0003434408962747082,0.042208313272347975,0.016722408026755804,0.013204508856682774,0.6033333333333334,72,1.309090909090909,71,1.290909090909091,0.0011,0.0781,0.0014200000000000003,0.1593939393939394,1120.8909090909092,5149.992181818182,318497.9364381818,129.04825,27478,499.6,0.020430320000000002,0.0003714603636363637,0.003698063906060606,0.0005870501131822976,0.0019809660369052417,0.005829136552283318,2.942572686097067,1.0
INTCUSDT-O-20260413T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-13T20:00:00Z:2026-04-14T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.0062288947415525845,0.002354300918420869,0.00029298353774374577,0.005486132276744886,0.011538461538462065,0.004879536444037929,0.5404411764705882,12,1.7142857142857142,11,1.5714285714285714,0.0011,0.012100000000000001,0.0017285714285714287,0.06428571428571428,859.5714285714286,4780.085714285714,314237.7618142857,90.18025,2522,360.2857142857143,0.0,0.0,0.0001540605476190476,7.109404349129772e-05,0.0027803784365106766,0.0018316553657118852,0.6587791581388391,0.0
INTCUSDT-O-20260414T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-14T20:00:00Z:2026-04-15T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.009095060322847612,0.0034376096819122297,0.00041239632394375245,0.016810683424980367,0.058823529411764594,0.011626080125687385,0.5161290322580645,13,1.8571428571428572,12,1.7142857142857142,0.0011,0.0132,0.0018857142857142857,0.06428571428571428,1159.857142857143,5270.7,335015.2390142857,92.14059999999999,2985,426.42857142857144,0.0,0.0,0.00019373761904761905,8.713037925122774e-05,0.0032937339980881122,0.0035757009103379866,1.085607068577349,0.0
INTCUSDT-O-20260415T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-15T20:00:00Z:2026-04-16T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.008715370509704426,0.003294100421780594,0.00040371391685552964,0.01915945611866494,0.12010113780025218,0.015890157358839883,0.49,19,2.7142857142857144,18,2.5714285714285716,0.0011,0.0198,0.002828571428571429,0.09523809523809523,956.4285714285714,4401.754285714285,286630.6105285714,201.8697,2405,343.57142857142856,0.0,0.0,0.00022877533333333334,7.55313682799267e-05,0.002730191578741351,0.0037746853009118495,1.3825715859295198,0.0
INTCUSDT-O-20260416T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-16T20:00:00Z:2026-04-17T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.0139486666661186,0.0052721004456408906,0.0006753248117347474,0.018686131386861125,0.031645569620253576,0.018112766579024383,0.5294117647058824,32,4.571428571428571,31,4.428571428571429,0.0011,0.034100000000000005,0.004871428571428572,0.014285714285714285,2104.285714285714,9069.747142857143,627727.4192571428,180.92519999999996,5115,730.7142857142857,0.0,0.0,0.000607194880952381,0.0001012517602278788,0.006516484231206029,0.003622915881206316,0.5559617352953848,0.0
INTCUSDT-nyse_20260417T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-04-17T20:00:00Z:2026-04-20T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.02347646026978146,0.0031655652570020854,0.00031937790170472735,0.026995305164319302,0.014712438698171945,0.019086771399207125,0.6273291925465838,62,1.1272727272727272,61,1.1090909090909091,0.0011,0.0671,0.0012200000000000002,0.13272727272727272,902.6363636363636,2685.322181818182,182446.83143272728,66.22189999999999,22607,411.03636363636366,0.00983186,0.0001787610909090909,0.0021230649363636364,0.000430903464571858,0.0020304553298872534,0.003989844351100654,1.9649998167269216,1.0
INTCUSDT-O-20260420T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-20T20:00:00Z:2026-04-21T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.006481797509897227,0.002449889179980827,0.0003338336376391657,0.00955269143290386,0.07773851590105854,0.004687736277030127,0.5856164383561644,10,1.4285714285714286,9,1.2857142857142858,0.0011,0.0099,0.0014142857142857145,0.007142857142857143,1041.0,3664.752857142857,242310.69142857144,47.41199999999999,3113,444.7142857142857,0.0,0.0,0.0001730855,6.27285953441057e-05,0.0023339679213661554,0.002560567853115399,1.097087851840143,0.0
INTCUSDT-O-20260421T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-21T20:00:00Z:2026-04-22T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.007013740887446069,0.0026509448783468234,0.0003784564903033887,0.01416943020801926,0.12210200927356836,0.012801204819277021,0.569023569023569,10,1.4285714285714286,9,1.2857142857142858,0.0011,0.0099,0.0014142857142857145,0.02142857142857143,1122.4285714285713,2964.5699999999997,198621.1489,44.259600000000006,3093,441.85714285714283,0.0,0.0,0.0002741740238095238,6.7589397810808e-05,0.002985887344221369,0.0022670452716443855,0.7592534514176602,0.0
INTCUSDT-O-20260422T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-22T20:00:00Z:2026-04-23T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.017337595060458323,0.006552994980273512,0.0010247291729672309,0.03236822568671131,0.054802592810841724,0.022957662492546094,0.5132978723404256,44,6.285714285714286,43,6.142857142857143,0.0011,0.0473,0.006757142857142858,0.002380952380952381,2629.714285714286,7224.878571428571,480852.3845285714,40.5467,6991,998.7142857142857,0.0,0.0,0.0004006561666666667,0.0001377542182024635,0.00746491397443718,0.005491679686328418,0.7356655019915973,0.0
INTCUSDT-O-20260423T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-23T20:00:00Z:2026-04-24T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.032582760348115775,0.012315125844161523,0.0019358373369977948,0.05517762660619816,0.061598224195338495,0.050943396226415055,0.5103092783505154,85,12.142857142857142,84,12.0,0.0011,0.09240000000000001,0.0132,0.0,11076.857142857143,23593.02,1919944.1290571429,62.236200000000004,25049,3578.4285714285716,0.0,0.0,0.000643863880952381,0.0009489680262934394,0.01527487789457037,0.008366764871862699,0.5477467597195498,0.0
INTCUSDT-nyse_20260424T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-04-24T20:00:00Z:2026-04-27T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.028213447512225768,0.0038043004864713025,0.0004194843102487055,0.05251058681185709,0.028319123020706317,0.04153623886347222,0.6306792622582096,93,1.690909090909091,92,1.6727272727272726,0.0011,0.10120000000000001,0.00184,0.030303030303030304,1716.9636363636364,4097.764181818182,344470.4202654545,42.1821,39425,716.8181818181819,0.00215305,3.9146363636363636e-05,0.0008361114212121212,0.0005346385693729221,0.0014675017201841373,0.005176083759367517,3.5271398242163827,1.0
INTCUSDT-O-20260427T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-27T20:00:00Z:2026-04-28T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.00988364489917025,0.003735666635725221,0.0005830198335182139,0.014509850182847586,0.07332796132151673,0.009915014164305989,0.5164835164835165,15,2.142857142857143,14,2.0,0.0011,0.0154,0.0022,0.002380952380952381,2188.5714285714284,3444.542857142857,290975.86157142854,27.779400000000003,5490,784.2857142857143,0.0,0.0,0.0002563710714285714,8.819733530235539e-05,0.003868399998613506,0.0035980400049566165,0.9301106416725803,0.0
INTCUSDT-O-20260428T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-28T20:00:00Z:2026-04-29T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.011707091346925727,0.004424864611411667,0.0006643728554559866,0.015119549929676587,0.018531228551819337,0.011588434976003686,0.49591280653950953,31,4.428571428571429,30,4.285714285714286,0.0011,0.033,0.004714285714285714,0.0,2884.8571428571427,6280.2757142857145,539723.0019142857,48.188,7089,1012.7142857142857,0.0,0.0,0.0003944007857142857,7.70109804821413e-05,0.005507191973420287,0.0029714794676291806,0.5395634439421437,0.0
INTCUSDT-O-20260429T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-29T20:00:00Z:2026-04-30T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.034543202392908104,0.013056103288486588,0.0022146345483872497,0.06428718370705616,0.017125264575716833,0.03798641136504013,0.5308641975308642,100,14.285714285714286,99,14.142857142857142,0.0011,0.10890000000000001,0.015557142857142858,0.0,16483.428571428572,27861.691428571427,2717916.687114286,58.799049999999994,38322,5474.571428571428,6.092e-05,8.702857142857143e-06,0.0006543890238095238,0.0002214828744033852,0.013789633617942052,0.012278830190298384,0.8904391900827646,0.0
INTCUSDT-O-20260430T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-04-30T20:00:00Z:2026-05-01T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.008800840596098747,0.003326405077942676,0.0005407023490616234,0.007802479692176034,0.047619047619047734,0.007497054728499396,0.536986301369863,17,2.4285714285714284,16,2.2857142857142856,0.0011,0.0176,0.002514285714285714,0.002380952380952381,2584.285714285714,3157.924285714286,296038.7370857143,42.165,6937,991.0,0.00016529,2.3612857142857146e-05,0.0007664814285714285,6.626553436051218e-05,0.004225831075074095,0.002066952638563295,0.4891233468264118,0.0
INTCUSDT-nyse_20260501T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-05-01T20:00:00Z:2026-05-04T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.021964612518521796,0.00296170774780916,0.00039131256439348046,0.023778599260665355,0.02020516008703776,0.020091963214714022,0.6104676104676104,72,1.309090909090909,71,1.290909090909091,0.0011,0.0781,0.0014200000000000003,0.004545454545454545,2296.0545454545454,3748.4110909090914,379263.4640163636,15.2385,67583,1228.7818181818182,0.0118273,0.00021504181818181818,0.0024876336088435376,0.0003999229329605264,0.0019349709226166832,0.0037147426688121424,1.9197925019920474,1.0
INTCUSDT-O-20260504T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-04T20:00:00Z:2026-05-05T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.025584147117511214,0.009669898682660667,0.0011381100098465302,0.042338499947987177,0.09207547169811302,0.035859058309947026,0.5623409669211196,39,5.571428571428571,38,5.428571428571429,0.0011,0.041800000000000004,0.005971428571428572,0.0,4802.857142857143,12037.127142857144,1183727.3995,43.227000000000004,13728,1961.142857142857,0.00022417,3.202428571428571e-05,0.0007607001944444445,9.41158721725418e-05,0.0038284280930482918,0.013128481229837806,3.429209302292152,1.0
INTCUSDT-O-20260505T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-05T20:00:00Z:2026-05-06T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.023203304023096866,0.00877002457716269,0.0015291771799079267,0.025374048473182306,0.003972194637537169,0.02236980076896192,0.5365853658536586,58,8.285714285714286,57,8.142857142857142,0.0011,0.0627,0.008957142857142858,0.0,11207.142857142857,17986.494285714285,2034846.792,26.25795,28464,4066.285714285714,0.00013172,1.8817142857142856e-05,0.000989208119047619,0.00013412427068960572,0.010287925366887838,0.0069271389341791735,0.6733270982383377,0.0
INTCUSDT-O-20260506T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-06T20:00:00Z:2026-05-07T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01718623305681179,0.006495785520331629,0.0010644488847886145,0.02104316546762593,0.033052039381153225,0.013664149586479777,0.52,48,6.857142857142857,47,6.714285714285714,0.0011,0.0517,0.007385714285714286,0.0,4747.0,6208.505714285714,692866.1694,22.502000000000002,14303,2043.2857142857142,0.00035598,5.085428571428571e-05,0.0008504940952380952,0.00011130346081068479,0.007567403634879581,0.005208153346351411,0.6882351725426746,0.0
INTCUSDT-O-20260507T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-07T20:00:00Z:2026-05-08T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01553372896737905,0.005871197683023591,0.0009480875997618741,0.025557922029817624,0.08317214700193457,0.024573442136498435,0.5063291139240507,44,6.285714285714286,43,6.142857142857143,0.0011,0.0473,0.006757142857142858,0.0,4873.714285714285,9152.594285714285,999935.2774,42.4788,12079,1725.5714285714287,3.336e-05,4.765714285714286e-06,0.0006828355476190476,0.00010255545010151728,0.006629091643958943,0.0049997068356331525,0.7542069267045599,0.0
INTCUSDT-nyse_20260508T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.034033670557364275,0.004589099201778858,0.000465883265394876,0.03663090981326988,0.0002829921705498244,0.03161079703798072,0.5825706327099085,108,1.9636363636363636,107,1.9454545454545455,0.0011,0.11770000000000001,0.0021400000000000004,0.00030303030303030303,3635.927272727273,6323.586363636364,802174.9776672728,65.6474,80608,1465.6,0.00671303,0.0001220550909090909,0.0019663446303030303,0.00046841752044505744,0.0016801681028984928,0.006268707850389678,3.731000391910429,1.0
INTCUSDT-O-20260511T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-11T20:00:00Z:2026-05-12T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.04270760942718813,0.016141959090631066,0.001630476009779516,0.08095127430474865,0.07813378302417097,0.07332559039876112,0.506265664160401,55,7.857142857142857,54,7.714285714285714,0.0011,0.0594,0.008485714285714286,0.0,14672.714285714286,33882.52714285714,4219532.9565,120.64,36083,5154.714285714285,0.0,0.0,0.0005363968333333333,0.00013610294368549016,0.021549956254841587,0.0075316048742368235,0.3494951351720128,0.0
INTCUSDT-O-20260512T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-12T20:00:00Z:2026-05-13T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.026450391369202166,0.00999730823474831,0.0017297883100601437,0.05631810997421188,0.061798898633489724,0.032351962741184306,0.48,81,11.571428571428571,80,11.428571428571429,0.0011,0.08800000000000001,0.012571428571428572,0.0,13179.0,21876.011428571426,2645745.396657143,114.483,30554,4364.857142857143,0.0,0.0,0.0010648584444444445,0.00016623884152311704,0.01144658813367205,0.008298672422695746,0.7249909165757276,0.0
INTCUSDT-O-20260513T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-13T20:00:00Z:2026-05-14T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.020693641329341057,0.007821461239686356,0.001371226844692894,0.03539012407361146,0.04031209362808876,0.02611815754339127,0.4838709677419355,54,7.714285714285714,53,7.571428571428571,0.0011,0.058300000000000005,0.008328571428571428,0.0,8814.857142857143,15684.800000000001,1862985.6241,53.307,21594,3084.8571428571427,0.00011295,1.6135714285714286e-05,0.0006821214523809524,0.0001216280036914278,0.006246505632902135,0.00912861869211076,1.461396055424606,0.0
INTCUSDT-O-20260514T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-14T20:00:00Z:2026-05-15T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.02637826857672318,0.009970048381497034,0.0016985626361657612,0.06294557468266385,0.1643414518798772,0.06041376912378305,0.49382716049382713,63,9.0,62,8.857142857142858,0.0011,0.06820000000000001,0.009742857142857143,0.0,15391.142857142857,30840.602857142858,3437124.297328572,80.0496,33549,4792.714285714285,0.00034821,4.9744285714285716e-05,0.0004527842142857143,0.0001594813905841685,0.00961415473256836,0.010313668514986152,1.0727587397827247,0.0
INTCUSDT-nyse_20260515T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.04307581283362341,0.005808341417584253,0.0006603666815364474,0.06380801785880383,0.007124798896805262,0.04242819843342034,0.5315315315315315,173,3.1454545454545455,172,3.1272727272727274,0.0011,0.1892,0.0034400000000000003,0.006666666666666667,4145.836363636364,5828.832363636364,619604.2502963636,44.8056,82891,1507.1090909090908,0.000347,6.309090909090909e-06,0.0006482632999999999,8.575190232726674e-05,0.0024969648971718476,0.007825524030296046,3.134014434547925,1.0
INTCUSDT-O-20260518T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-18T20:00:00Z:2026-05-19T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.023787995256913483,0.008991017091225302,0.0014523732934837513,0.03539094650205766,0.0644910644910649,0.031043956043956048,0.5443349753694581,67,9.571428571428571,66,9.428571428571429,0.0011,0.0726,0.010371428571428573,0.0,9324.42857142857,16007.884285714286,1716171.5054571428,55.554300000000005,20147,2878.1428571428573,0.0,0.0,0.00031536480952380953,0.00016966731748275585,0.009901555523514056,0.007977215985804776,0.8056528054466402,0.0
INTCUSDT-O-20260519T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-19T20:00:00Z:2026-05-20T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.024974676381644655,0.009439540397164315,0.0015919400012146727,0.029001170854723937,0.022232734153264183,0.01357059405050782,0.4838709677419355,59,8.428571428571429,58,8.285714285714286,0.0011,0.06380000000000001,0.009114285714285715,0.0,12210.142857142857,18182.912857142856,2022123.743514286,140.7414,26031,3718.714285714286,6.199e-05,8.855714285714285e-06,0.0007359129999999999,0.00015468706927807178,0.011403737277457722,0.006940073625410268,0.608578876955454,0.0
INTCUSDT-O-20260520T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-20T20:00:00Z:2026-05-21T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.019689831700381195,0.007442056862274954,0.0012415518595065478,0.0313300324398155,0.06454270804723962,0.020585233072473643,0.5135135135135135,61,8.714285714285714,60,8.571428571428571,0.0011,0.066,0.009428571428571429,0.0,8250.57142857143,15534.452857142856,1841856.9046857145,284.376,16839,2405.5714285714284,0.0,0.0,0.0006369384285714287,0.00011632001265811616,0.008305027769176639,0.006464900187618705,0.7784320976761329,0.0
INTCUSDT-O-20260521T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-21T20:00:00Z:2026-05-22T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01306587068600518,0.004938434928242658,0.000661998622862137,0.013538513286242847,0.028287841191067496,0.010350921484473651,0.48412698412698413,28,4.0,27,3.857142857142857,0.0011,0.0297,0.004242857142857143,0.004761904761904762,5409.857142857143,10826.195714285714,1293147.0846,52.3336,10985,1569.2857142857142,0.0,0.0,0.0005921593333333334,7.048131544837187e-05,0.006293371759313978,0.0030281596688489553,0.4811665009885013,0.0
INTCUSDT-nyse_20260522T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-05-22T20:00:00Z:2026-05-26T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,THREE_DAY_LONG_WEEKEND,READY,4740,4740,79.0,0.036186861851598744,0.004071340044171524,0.0005500323407331329,0.06252103668798378,0.01575017712136899,0.04229252328606186,0.5259961127308066,205,2.5949367088607596,204,2.5822784810126582,0.0011,0.22440000000000002,0.002840506329113924,0.0014767932489451476,4317.949367088608,5188.479493670886,630370.4797265823,40.210499999999996,115882,1466.860759493671,0.00199974,2.5313164556962024e-05,0.0010268758839662446,6.526041340936079e-05,0.0036689589886404685,0.004437382049161812,1.2094389887977686,0.0
INTCUSDT-O-20260526T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-26T20:00:00Z:2026-05-27T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.011744420708657872,0.004438973783946527,0.000751241577740946,0.016344120995283828,0.009267840593141943,0.0074116305587228915,0.5292553191489362,29,4.142857142857143,28,4.0,0.0011,0.0308,0.0044,0.0,6741.285714285715,9336.478571428572,1147517.0911857144,41.854,15358,2194.0,0.0,0.0,0.00042277226190476195,7.857393398750503e-05,0.004694158504682718,0.004168195345955371,0.8879536857984949,0.0
INTCUSDT-O-20260527T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-27T20:00:00Z:2026-05-28T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.017751733260762306,0.006709524506904396,0.0011727206652544723,0.03628965288158117,0.05198776758409766,0.032989862057503726,0.4987405541561713,45,6.428571428571429,44,6.285714285714286,0.0011,0.048400000000000006,0.006914285714285715,0.0,10876.142857142857,18018.775714285715,2131927.4368000003,138.68009999999998,22025,3146.4285714285716,0.0,0.0,0.00040768695238095235,0.00012506840929706934,0.005485485338433848,0.007742408463735858,1.411435449382931,0.0
INTCUSDT-O-20260528T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-05-28T20:00:00Z:2026-05-29T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.010131069440908752,0.003829184322252963,0.0006207384897211263,0.014455641830497273,0.029284164859002444,0.011569291794066653,0.5051020408163265,22,3.142857142857143,21,3.0,0.0011,0.023100000000000002,0.0033,0.0,5220.0,6515.162857142857,783684.9245428572,48.016000000000005,14321,2045.857142857143,0.00014355,2.0507142857142855e-05,0.0006295498095238095,6.837015952403576e-05,0.004544555419487508,0.0029448805046694993,0.6480018907991654,0.0
INTCUSDT-nyse_20260529T200000Z,INTCUSDT,TRADITIONAL_EQUITY,W,,,,W:2026-05-29T20:00:00Z:2026-06-01T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.04319227314545924,0.005824044922828681,0.0005852702656102203,0.05864064254253395,0.008790869833436143,0.02898550724637684,0.5259541984732824,140,2.5454545454545454,139,2.5272727272727273,0.0011,0.1529,0.0027800000000000004,0.0012121212121212121,6080.527272727273,10540.312545454544,1212493.6756963637,145.8054,100122,1820.4,0.00055251,1.0045636363636363e-05,0.0008408950303030303,6.508213570943524e-05,0.0029846087876974174,0.00767666001009895,2.572082492600775,1.0
INTCUSDT-O-20260601T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-06-01T20:00:00Z:2026-06-02T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.029334132519068284,0.011087259938752479,0.0014933172922418252,0.05301846917210337,0.02741170268845559,0.034021091242549366,0.5175,48,6.857142857142857,47,6.714285714285714,0.0011,0.0517,0.007385714285714286,0.0,18214.285714285714,44135.26571428571,4863242.879071428,264.2514,35117,5016.714285714285,0.00030854,4.4077142857142855e-05,0.0007693089523809524,0.00012781913889712226,0.005172971751178224,0.014801858976508438,2.8613840725376254,1.0
INTCUSDT-O-20260602T200000Z,INTCUSDT,TRADITIONAL_EQUITY,O,,,,O:2026-06-02T20:00:00Z:2026-06-03T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01443151330689853,0.005454599321767553,0.0008334886540183926,0.021649484536082494,0.01344086021505358,0.010689170182841073,0.5128205128205128,34,4.857142857142857,33,4.714285714285714,0.0011,0.0363,0.0051857142857142866,0.0,8057.142857142857,17261.11,1843539.9391714286,122.85449999999999,14301,2043.0,5.747e-05,8.21e-06,0.0007278210476190476,9.204643927405117e-05,0.005844373445946968,0.005034739968098061,0.8614678741293677,0.0
