scope,month,group,seed,calendar_key,window_type,listing_stage,block_count,symbol_count,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,base_volume_per_hour,quote_volume_per_hour,median_trade_size,aggtrade_event_count_per_hour
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-21T20:00:00Z:2026-05-22T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.0058460460361856965,0.0022095977092546084,0.035058430717863256,1.1428571428571428,0.001257142857142857,0.06904761904761905,669.0,676.0414285714286,51591.34167142857,25.914800000000003,276.85714285714283
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-26T20:00:00Z:2026-05-27T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.005139283918070485,0.0019424667377383072,0.02103250478011437,0.7142857142857143,0.0007857142857142857,0.1380952380952381,508.42857142857144,448.4157142857143,33141.66167142857,28.423650000000002,220.0
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-27T20:00:00Z:2026-05-28T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.008715929104756878,0.0032943115508652187,0.10301768990634896,1.5714285714285714,0.0017285714285714287,0.004761904761904762,1611.4285714285713,2469.25,186484.86157142857,32.207,586.2857142857143
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-28T20:00:00Z:2026-05-29T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.012011773652303612,0.004540023698399055,0.051574012056262726,3.4285714285714284,0.0037714285714285714,0.004761904761904762,2743.5714285714284,3759.6,320049.52538571425,51.911,954.0
SYMBOL:INTCUSDT,2026-03,W,,W:2026-03-06T21:00:00Z:2026-03-09T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.02933122170918097,0.003991473706663225,0.02850539291217274,1.7222222222222223,0.0018944444444444447,0.44814814814814813,604.9074074074074,2013.3366666666668,85539.8199462963,60.349999999999994,252.59259259259258
SYMBOL:INTCUSDT,2026-03,W,,W:2026-03-13T20:00:00Z:2026-03-16T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.0193494056455683,0.002609073324997526,0.04927824788452043,1.0363636363636364,0.0011400000000000002,0.4796969696969697,401.1272727272727,1497.1478181818184,69070.45551818181,140.115,157.8181818181818
SYMBOL:INTCUSDT,2026-03,W,,W:2026-03-20T20:00:00Z:2026-03-23T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.02362618293155562,0.0031857538565972397,0.04758308157099719,1.1454545454545455,0.00126,0.31363636363636366,663.3272727272728,3047.2063636363637,133464.55626,36.0964,288.5272727272727
SYMBOL:INTCUSDT,2026-03,W,,W:2026-03-27T20:00:00Z:2026-03-30T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.020048343793015115,0.002703318125573317,0.014783023366714193,0.8727272727272727,0.00096,0.3793939393939394,359.07272727272726,2352.6576363636364,101243.1706309091,129.39000000000001,153.96363636363637
SYMBOL:INTCUSDT,2026-04,W,,W:2026-04-02T20:00:00Z:2026-04-06T06:00:00Z,THREE_DAY_LONG_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.020008292876524614,0.0022511088233562195,0.010101010101010183,0.7088607594936709,0.000779746835443038,0.3827004219409283,423.59493670886076,2147.853670886076,108106.2037493671,148.91580000000002,175.48101265822785
SYMBOL:INTCUSDT,2026-04,W,,W:2026-04-10T20:00:00Z:2026-04-13T06:00:00Z,REGULAR_WEEKEND,LISTING_AFTER_30_DAYS,1,1,0.03228519990761682,0.004353335467462708,0.016722408026755804,1.290909090909091,0.0014200000000000003,0.1593939393939394,1120.8909090909092,5149.992181818182,318497.9364381818,129.04825,499.6
