comparison,scope,seed,metric,w_median,control_median,delta_w_minus_control,ratio_w_to_control,evaluation_status
W_VS_R,TRADITIONAL_EQUITY,97,zero_trade_ratio,0.12651515151515152,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,trades_per_hour,772.9,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,base_volume_per_hour,730.7897272727273,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,quote_volume_per_hour,139380.77760909093,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,median_trade_size,54.301249999999996,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,aggtrade_event_count_per_hour,428.77272727272725,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,SEED_MEDIAN,window_realized_volatility,0.017756147473909648,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,SEED_MEDIAN,hourly_realized_volatility,0.002394238436957385,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,SEED_MEDIAN,directional_efficiency,0.016938957375003342,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,SEED_MEDIAN,completed_grid_cycles_per_hour,0.9454545454545455,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,SEED_MEDIAN,fee_adjusted_cycle_capacity_per_hour,0.0010400000000000001,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,SEED_MEDIAN,zero_trade_ratio,0.12651515151515152,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
