window_id,symbol,asset_group,group,seed,calendar_key,month,split,diagnostic_view,status,skip_reason,tradable_rows,tradable_hours,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,aggtrade_event_count_per_hour
COINUSDT-O-20260723T200000Z,COINUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-23T20:00:00Z:2026-07-24T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,60,1.0,,,,,,,,
CRCLUSDT-O-20260209T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-09T21:00:00Z:2026-02-10T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,240,4.0,,,,,,,,
CRCLUSDT-O-20260210T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-10T21:00:00Z:2026-02-11T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260211T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-11T21:00:00Z:2026-02-12T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260212T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-12T21:00:00Z:2026-02-13T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260213T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.01246112415055826,0.003940553452189506,0.026435733819507416,3.1,0.0034100000000000003,0.27666666666666667,351.0,182.2
CRCLUSDT-nyse_20260213T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.01491368994830724,0.00471612285542097,0.08310502283105027,2.4,0.00264,0.465,244.2,152.4
CRCLUSDT-O-20260217T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-17T21:00:00Z:2026-02-18T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260218T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-18T21:00:00Z:2026-02-19T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260219T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-19T21:00:00Z:2026-02-20T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260220T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.010171774921873745,0.0032165976599702307,0.034406215316314895,1.9,0.00209,0.31,345.3,198.0
CRCLUSDT-nyse_20260220T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.026923510152752666,0.008513961468936631,0.076242006886375,4.9,0.005390000000000001,0.16666666666666666,659.5,445.7
CRCLUSDT-O-20260223T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-23T21:00:00Z:2026-02-24T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260224T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-24T21:00:00Z:2026-02-25T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260225T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-25T21:00:00Z:2026-02-26T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260226T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-26T21:00:00Z:2026-02-27T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260227T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.024549269477034185,0.0077631606440678675,0.033410519351637344,4.8,0.00528,0.015,4043.8,2061.5
CRCLUSDT-nyse_20260227T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.03712971421703493,0.011741446579696583,0.05994482066716791,7.3,0.00803,0.006666666666666667,3785.9,1884.8
CRCLUSDT-O-20260302T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-02T21:00:00Z:2026-03-03T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260303T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-03T21:00:00Z:2026-03-04T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260304T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-04T21:00:00Z:2026-03-05T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260305T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-05T21:00:00Z:2026-03-06T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260306T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-06T21:00:00Z:2026-03-09T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.01007929713653093,0.0031873536165050874,0.0319284802043424,2.0,0.0022,0.016666666666666666,2468.2,1636.2
CRCLUSDT-nyse_20260306T210000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-06T21:00:00Z:2026-03-09T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.04450237592761877,0.014072886922032391,0.008842221608179069,11.5,0.012650000000000002,0.0,8281.5,4523.6
CRCLUSDT-O-20260309T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-09T20:00:00Z:2026-03-10T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260310T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-10T20:00:00Z:2026-03-11T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260311T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-11T20:00:00Z:2026-03-12T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260312T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-12T20:00:00Z:2026-03-13T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260313T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-13T20:00:00Z:2026-03-16T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.00767292465178238,0.0024263918214486664,0.004225352112675241,1.2,0.00132,0.043333333333333335,1355.5,777.8
CRCLUSDT-nyse_20260313T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-13T20:00:00Z:2026-03-16T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.030141434819184857,0.00953155859741296,0.07399186089530144,7.8,0.00858,0.035,4383.0,2417.3
CRCLUSDT-O-20260316T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-16T20:00:00Z:2026-03-17T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260317T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-17T20:00:00Z:2026-03-18T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260318T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-18T20:00:00Z:2026-03-19T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260319T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-19T20:00:00Z:2026-03-20T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260320T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-20T20:00:00Z:2026-03-23T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.00922221442139432,0.0029163202642057914,0.04208194905869369,2.6,0.00286,0.013333333333333334,1598.3,794.8
CRCLUSDT-nyse_20260320T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-20T20:00:00Z:2026-03-23T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.030261015348577305,0.009569373281081846,0.06125122830003282,7.1,0.00781,0.0,7369.6,3995.9
CRCLUSDT-O-20260323T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-23T20:00:00Z:2026-03-24T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260324T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-24T20:00:00Z:2026-03-25T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260325T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-25T20:00:00Z:2026-03-26T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260326T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-26T20:00:00Z:2026-03-27T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260327T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-27T20:00:00Z:2026-03-30T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.006108512145809461,0.0019316811495560468,0.00803673938002379,0.5,0.00055,0.035,1200.2,469.2
CRCLUSDT-nyse_20260327T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-03-27T20:00:00Z:2026-03-30T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.030858346582462576,0.009758266002745467,0.028391167192429113,7.3,0.00803,0.018333333333333333,9488.9,3682.1
CRCLUSDT-O-20260330T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-30T20:00:00Z:2026-03-31T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260331T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-31T20:00:00Z:2026-04-01T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260401T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-01T20:00:00Z:2026-04-02T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260402T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-02T20:00:00Z:2026-04-06T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.01044906706247144,0.003304285134125467,0.015075376884422828,2.0,0.0022,0.011666666666666667,2100.0,687.2
CRCLUSDT-nyse_20260402T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-02T20:00:00Z:2026-04-06T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.02024761243266901,0.006402857246757675,0.0667539267015714,4.6,0.00506,0.025,5727.3,2200.8
CRCLUSDT-O-20260406T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-06T20:00:00Z:2026-04-07T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260407T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-07T20:00:00Z:2026-04-08T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260408T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-08T20:00:00Z:2026-04-09T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260409T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-09T20:00:00Z:2026-04-10T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260410T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-10T20:00:00Z:2026-04-13T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.00454998915500805,0.0014388329058890358,0.01935483870967748,0.8,0.0008800000000000001,0.018333333333333333,910.9,378.7
CRCLUSDT-nyse_20260410T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-10T20:00:00Z:2026-04-13T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.02232745688319375,0.007060561811009631,0.04679512386944554,5.0,0.0055000000000000005,0.005,5929.4,3188.3
CRCLUSDT-O-20260413T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-13T20:00:00Z:2026-04-14T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260414T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-14T20:00:00Z:2026-04-15T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260415T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-15T20:00:00Z:2026-04-16T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260416T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-16T20:00:00Z:2026-04-17T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260417T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-17T20:00:00Z:2026-04-20T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.00617397196811173,0.0019523813629265525,0.06963249516440974,1.6,0.0017600000000000003,0.023333333333333334,1433.0,555.4
CRCLUSDT-nyse_20260417T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-17T20:00:00Z:2026-04-20T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.0320355049960874,0.010130516178133969,0.02522255192878324,6.2,0.0068200000000000005,0.0,6671.2,2926.3
CRCLUSDT-O-20260420T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-20T20:00:00Z:2026-04-21T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260421T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-21T20:00:00Z:2026-04-22T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260422T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-22T20:00:00Z:2026-04-23T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260423T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-23T20:00:00Z:2026-04-24T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260424T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-24T20:00:00Z:2026-04-27T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.003876916199174137,0.0012259885486993276,0.005110732538330486,0.0,0.0,0.0033333333333333335,932.4,456.9
CRCLUSDT-nyse_20260424T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-04-24T20:00:00Z:2026-04-27T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.021505623452317248,0.006800675261125601,0.0021754894851342323,2.9,0.00319,0.0,5498.8,2247.0
CRCLUSDT-O-20260427T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-27T20:00:00Z:2026-04-28T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260428T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-28T20:00:00Z:2026-04-29T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260429T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-29T20:00:00Z:2026-04-30T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260430T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-04-30T20:00:00Z:2026-05-01T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260501T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-01T20:00:00Z:2026-05-04T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.006070374572848493,0.0019196209900572958,0.014994232987311873,0.5,0.00055,0.0016666666666666668,1124.5,537.4
CRCLUSDT-nyse_20260501T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-01T20:00:00Z:2026-05-04T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.028102561111551967,0.008886810119657744,0.08716838115863573,4.5,0.00495,0.0,6671.5,2766.1
CRCLUSDT-O-20260504T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-04T20:00:00Z:2026-05-05T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260505T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-05T20:00:00Z:2026-05-06T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260506T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-06T20:00:00Z:2026-05-07T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260507T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-07T20:00:00Z:2026-05-08T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260508T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.0074191719436906,0.00234614816944808,0.015586546349467921,0.8,0.0008800000000000001,0.0,2579.0,1270.4
CRCLUSDT-nyse_20260508T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.04054557501510784,0.012821636608895673,0.023534570969156583,8.2,0.00902,0.0,13409.8,4958.3
CRCLUSDT-O-20260511T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-11T20:00:00Z:2026-05-12T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260512T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-12T20:00:00Z:2026-05-13T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260513T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-13T20:00:00Z:2026-05-14T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260514T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-14T20:00:00Z:2026-05-15T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260515T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.010217390444500207,0.0032310225547860874,0.06057007125890837,2.0,0.0022,0.0,3362.7,1223.5
