record_type,status,reason,candidate_id,candidate_sha,symbol,market_calendar,window_key,window_start,window_end,force_close_at,first_seen_at,completed_at,data_sha,rules_sha,config_sha,code_sha,scenario,seed,gate_status,regime_status,grid_count,step_pct,range_pct,paired_grid_pnl,inventory_realized_pnl,funding_pnl,fees,slippage_cost,net_pnl,max_drawdown,max_drawdown_pct,inventory_drag,inventory_drag_ratio,pre_exit_inventory_notional,max_inventory_utilization,mean_inventory_utilization,max_unpaired_lots,max_unpaired_lot_age,stop_loss_count,window_force_close_count,complete_window,data_complete,funding_complete,rules_frozen,force_close_covered,expected_symbols,observed_symbols,portfolio_complete,oos_eligible,sequence_valid,exposure_cutoff
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:41.743979+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,59,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,2.334573744991333,-6.088933891997529,-0.069902783055,0.116811073008828,0.3883992452496359,-3.941074003070024,5.995108418112837,0.011990216836225673,5.700534646747895,2.441788210365168,155.35969809985437,0.4381572,0.17981594269954576,3,1460,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:41.781398+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,97,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,0.6731839842863452,-6.08914413129254,-0.069902783055,0.116811073008828,0.3883992452496359,-5.602674003070022,6.589108418112833,0.013178216836225666,5.700744886042905,8.468331123602667,155.35969809985437,0.30333960000000004,0.0948680255029202,2,1457,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:41.832907+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,3,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,1.8058963160405006,-5.933784433192702,-0.069902783055,0.19398014923147594,0.23303954714978153,-4.3917710494386775,5.841148377170543,0.011682296754341086,5.700744886042905,3.1567398612020066,155.35969809985437,0.4381286,0.15655804587929917,3,1456,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:41.872826+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,10,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,2.334573744991333,-5.933574193897692,-0.069902783055,0.22059797579354476,0.23303954714978153,-3.8895012077549036,5.840938179923391,0.011681876359846783,5.700534646747895,2.441788210365168,155.35969809985437,0.4381572,0.17349556560674886,3,1454,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:41.910213+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,17,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,1.8058963160405006,-5.933784433192702,-0.069902783055,0.19398014923147594,0.23303954714978153,-4.3917710494386775,5.841148377170543,0.011682296754341086,5.700744886042905,3.1567398612020066,155.35969809985437,0.4381572,0.15668819091499028,3,1457,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:41.946271+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,31,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,2.334573744991333,-5.933574193897692,-0.069902783055,0.2205979757935448,0.23303954714978153,-3.8895012077549036,5.840938179923391,0.011681876359846783,5.700534646747895,2.441788210365168,155.35969809985437,0.4381572,0.17944002388059702,3,1460,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:41.982969+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,59,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,2.334573744991333,-5.933574193897692,-0.069902783055,0.2205979757935448,0.23303954714978153,-3.8895012077549036,5.840938179923391,0.011681876359846783,5.700534646747895,2.441788210365168,155.35969809985437,0.4381572,0.1796868068137573,3,1460,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,COMPLETE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SNDKUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.021646+00:00,758d6702bc4d6c303dd26386dcf8f281e1195bec92c145725b7ecdc5e5f13d87,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,97,ALLOWED,ALLOWED,6,0.007979581927883395,0.05275208088683208,1.2018614132371774,-5.933574193897692,-0.069902783055,0.16735134923147593,0.23303954714978153,-4.96896691294699,6.407885578580518,0.012815771157161036,5.700534646747895,4.74308816637492,155.35969809985437,0.30333960000000004,0.11234322731992213,2,1460,1,0,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798279+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798295+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,10,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798299+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,17,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798302+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,31,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798305+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,59,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798308+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,97,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798325+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798328+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,10,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798331+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,17,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798333+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,31,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798336+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,59,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798339+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,97,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798351+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798354+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,10,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798357+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,17,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SOXLUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:42.798360+00:00,25ac9ffb70e4eb2a51d725a8439cb0f659b85bd85d5866116a7f11bce433ff02,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,31,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
