confirmation_delay_execution_cost,confirmation_delay_inventory_loss,drawdown_reduction,inventory_loss_avoided,net_pnl_improvement,profile_id,scenario,seed,symbol,true_breakout_loss_avoided,window_key
0.0,0.4830000000000041,0.8881020190197031,2.6355960380394103,1.7856879928077,D2-C1-R3-20m,MAKER_PROMO_OFF,10,MUUSDT,1.7856879928077,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.09800000000000182,1.2731020190197055,3.020596038039413,2.1706879928077027,D2-C1-R3-30m,MAKER_PROMO_OFF,10,MUUSDT,2.1706879928077027,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.700687992807698,D2-C2-R3-10m,MAKER_PROMO_OFF,10,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,MAKER_PROMO_OFF,10,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,MAKER_PROMO_OFF,10,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.700687992807698,D2-C3-R3-10m,MAKER_PROMO_OFF,10,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,MAKER_PROMO_OFF,10,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,MAKER_PROMO_OFF,10,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.700687992807698,D2-C1-R3-10m,MAKER_PROMO_OFF,17,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.4830000000000041,0.8881020190197031,2.6355960380394103,1.7856879928077,D2-C1-R3-20m,MAKER_PROMO_OFF,17,MUUSDT,1.7856879928077,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.09800000000000182,1.2731020190197055,3.020596038039413,2.1706879928077027,D2-C1-R3-30m,MAKER_PROMO_OFF,17,MUUSDT,2.1706879928077027,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.700687992807698,D2-C2-R3-10m,MAKER_PROMO_OFF,17,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,MAKER_PROMO_OFF,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,MAKER_PROMO_OFF,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.700687992807698,D2-C3-R3-10m,MAKER_PROMO_OFF,17,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,MAKER_PROMO_OFF,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,MAKER_PROMO_OFF,17,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.589581677661706,D2-C1-R3-10m,MAKER_PROMO_OFF,31,MUUSDT,1.589581677661706,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.4830000000000041,0.8881020190197031,2.6355960380394103,1.6745816776617082,D2-C1-R3-20m,MAKER_PROMO_OFF,31,MUUSDT,1.6745816776617082,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.09800000000000182,1.2731020190197055,3.020596038039413,2.0595816776617104,D2-C1-R3-30m,MAKER_PROMO_OFF,31,MUUSDT,2.0595816776617104,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.589581677661706,D2-C2-R3-10m,MAKER_PROMO_OFF,31,MUUSDT,1.589581677661706,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,MAKER_PROMO_OFF,31,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,MAKER_PROMO_OFF,31,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.589581677661706,D2-C3-R3-10m,MAKER_PROMO_OFF,31,MUUSDT,1.589581677661706,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,MAKER_PROMO_OFF,31,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,MAKER_PROMO_OFF,31,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.7048939720113485,D2-C1-R3-10m,MAKER_PROMO_OFF,59,MUUSDT,1.7048939720113485,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.4830000000000041,0.8881020190197031,2.6355960380394103,1.7898939720113507,D2-C1-R3-20m,MAKER_PROMO_OFF,59,MUUSDT,1.7898939720113507,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.09800000000000182,1.2731020190197055,3.020596038039413,2.174893972011353,D2-C1-R3-30m,MAKER_PROMO_OFF,59,MUUSDT,2.174893972011353,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.7048939720113485,D2-C2-R3-10m,MAKER_PROMO_OFF,59,MUUSDT,1.7048939720113485,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,MAKER_PROMO_OFF,59,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,MAKER_PROMO_OFF,59,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.7048939720113485,D2-C3-R3-10m,MAKER_PROMO_OFF,59,MUUSDT,1.7048939720113485,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,MAKER_PROMO_OFF,59,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,MAKER_PROMO_OFF,59,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197005,2.550596038039408,1.700687992807698,D2-C1-R3-10m,MAKER_PROMO_OFF,97,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.4830000000000041,0.8881020190197031,2.6355960380394103,1.7856879928077,D2-C1-R3-20m,MAKER_PROMO_OFF,97,MUUSDT,1.7856879928077,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.09800000000000182,1.2731020190197055,3.020596038039413,2.1706879928077027,D2-C1-R3-30m,MAKER_PROMO_OFF,97,MUUSDT,2.1706879928077027,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197005,2.550596038039408,1.700687992807698,D2-C2-R3-10m,MAKER_PROMO_OFF,97,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,MAKER_PROMO_OFF,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,MAKER_PROMO_OFF,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197005,2.550596038039408,1.700687992807698,D2-C3-R3-10m,MAKER_PROMO_OFF,97,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,MAKER_PROMO_OFF,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,MAKER_PROMO_OFF,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
4.4549999999986765e-05,0.02969999999999345,2.133917111068703,4.5308959088343315,4.414215065485865,D2-C1-R3-20m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,4.414215065485865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,PRIMARY_ZERO_MAKER,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
4.4549999999986765e-05,0.02969999999999345,2.1338330153506986,4.530727717398323,4.414046874049856,D2-C1-R3-20m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,PRIMARY_ZERO_MAKER,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
4.4549999999986765e-05,0.02969999999999345,2.133917111068703,4.5308959088343315,4.414215065485865,D2-C1-R3-20m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,4.414215065485865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,PRIMARY_ZERO_MAKER,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
4.4549999999986765e-05,0.02969999999999345,2.1338330153506986,4.530727717398323,4.414046874049856,D2-C1-R3-20m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,PRIMARY_ZERO_MAKER,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
4.4549999999986765e-05,0.02969999999999345,2.1338330153506986,4.530727717398323,4.414046874049856,D2-C1-R3-20m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,PRIMARY_ZERO_MAKER,59,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
4.4549999999986765e-05,0.02969999999999345,2.1338330153506995,4.530727717398323,4.414046874049856,D2-C1-R3-20m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,PRIMARY_ZERO_MAKER,97,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
9.652499999997134e-05,0.02969999999999345,1.9974107712313742,4.5308959088343315,4.277708725648537,D2-C1-R3-20m,EXECUTION_STRESS,3,SNDKUSDT,4.277708725648537,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,EXECUTION_STRESS,3,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
9.652499999997134e-05,0.02969999999999345,1.9974720567559596,4.5310184798835005,4.277831296697707,D2-C1-R3-20m,EXECUTION_STRESS,10,SNDKUSDT,4.277831296697707,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,EXECUTION_STRESS,10,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
9.652499999997134e-05,0.02969999999999345,1.9974107712313747,4.5308959088343315,4.277708725648537,D2-C1-R3-20m,EXECUTION_STRESS,17,SNDKUSDT,4.277708725648537,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-10m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,EXECUTION_STRESS,17,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-10m,EXECUTION_STRESS,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
9.652499999997134e-05,0.02969999999999345,1.9973879610379548,4.530850288447491,4.277663105261698,D2-C1-R3-20m,EXECUTION_STRESS,31,SNDKUSDT,4.277663105261698,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C1-R3-30m,EXECUTION_STRESS,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-10m,EXECUTION_STRESS,31,SNDKUSDT,0.0,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
